TargetKey,DateKey,VendorKey,TargetRevenue,TargetUnits,BudgetCost
3882,20250201,132,50961.68,2813,31895.02
3883,20250201,133,95580.02,2274,55028.54
3884,20250201,134,56798.33,2320,32958.6
3885,20250201,135,44398.55,1456,28106.0
3886,20250201,136,65617.8,2079,40446.99
3887,20250201,137,90715.54,2640,53908.74
3888,20250201,138,26589.44,701,15651.47
3889,20250201,139,76575.19,2770,52268.03
3890,20250201,140,73432.81,2421,47311.11
3891,20250201,141,98257.69,5561,62948.77
3892,20250201,142,267064.11,11178,173346.75
3893,20250201,143,101462.02,5750,70821.95
3894,20250201,144,35747.85,977,23904.26
3895,20250201,145,138854.38,6732,79479.42
3896,20250201,146,72803.29,3477,40931.57
3897,20250201,147,47180.13,1536,31770.49
3898,20250201,148,93765.69,2688,59277.58
3899,20250201,149,12178.7,308,7134.59
3900,20250201,150,79277.04,2181,49083.97
3901,20250301,1,83285.55,3767,54944.1
3902,20250301,2,82542.5,2880,46400.52
3903,20250301,3,72091.24,3538,44110.72
3904,20250301,4,107253.73,6403,64793.47
3905,20250301,5,13322.7,801,7569.66
3906,20250301,6,56876.31,2341,38401.37
3907,20250301,7,156134.9,7933,97819.42
3908,20250301,8,86855.64,2115,53350.18
3909,20250301,9,67049.7,2405,40938.72
3910,20250301,10,39454.52,1471,23227.66
3911,20250301,11,71262.85,2308,44725.03
3912,20250301,12,93862.99,2574,58932.18
3913,20250301,13,14958.4,356,8697.23
3914,20250301,14,42465.11,1079,23811.73
3915,20250301,15,45459.18,1144,30733.02
3916,20250301,16,103104.78,3096,69705.12
3917,20250301,17,82366.96,2276,52249.57
3918,20250301,18,85109.36,2773,50859.44
3919,20250301,19,78533.29,3944,50145.02
3920,20250301,20,195037.78,11118,116878.34
3921,20250301,21,27300.49,1718,16824.99
3922,20250301,22,84425.2,2074,51092.47
3923,20250301,23,36696.46,1097,20600.5
3924,20250301,24,77207.65,1808,47644.19
3925,20250301,25,104973.64,3986,69750.85
3926,20250301,26,68098.21,2666,41833.89
3927,20250301,27,57931.04,3207,32779.07
3928,20250301,28,50132.61,1310,33700.29
3929,20250301,29,84267.52,5100,58251.78
3930,20250301,30,38579.57,1512,24744.44
3931,20250301,31,16466.92,764,10472.51
3932,20250301,32,35916.7,878,20978.89
3933,20250301,33,26453.68,911,18337.43
3934,20250301,34,134441.93,3068,93829.19
3935,20250301,35,168793.89,5649,101149.84
3936,20250301,36,59595.8,1355,34927.39
3937,20250301,37,87193.45,4737,56661.08
3938,20250301,38,13128.28,465,7851.19
3939,20250301,39,170752.99,6140,99353.49
3940,20250301,40,105857.55,2353,65493.82
3941,20250301,41,84674.14,3875,57389.49
3942,20250301,42,149195.38,4936,100667.95
3943,20250301,43,44022.49,2112,29176.82
3944,20250301,44,89097.56,5688,50269.15
3945,20250301,45,25007.06,577,16924.93
3946,20250301,46,120448.19,3380,76139.94
3947,20250301,47,11131.52,524,6974.96
3948,20250301,48,108506.01,3464,69643.94
3949,20250301,49,10445.79,430,5746.96
3950,20250301,50,219310.72,10197,145929.34
3951,20250301,51,16997.8,462,9581.33
3952,20250301,52,84622.64,3728,51294.36
3953,20250301,53,18537.25,795,10406.87
3954,20250301,54,48959.73,2500,28122.04
3955,20250301,55,65026.95,1544,41232.64
3956,20250301,56,40539.65,941,24552.64
3957,20250301,57,109709.85,4785,72363.79
3958,20250301,58,46874.68,1206,28308.34
3959,20250301,59,75459.29,3463,42864.2
3960,20250301,60,144144.81,7122,99125.79
3961,20250301,61,21904.65,598,12771.56
3962,20250301,62,86037.95,3378,50395.9
3963,20250301,63,69582.56,2205,40110.32
3964,20250301,64,46962.42,1378,27512.77
3965,20250301,65,36258.64,845,20341.85
3966,20250301,66,67883.51,1611,43377.51
3967,20250301,67,38226.18,2014,22258.13
3968,20250301,68,87437.31,5639,55619.75
3969,20250301,69,100705.8,2806,69357.14
3970,20250301,70,60910.96,1755,35161.05
3971,20250301,71,84103.55,3877,55317.27
3972,20250301,72,39895.49,1734,22531.46
3973,20250301,73,19243.55,632,11568.67
3974,20250301,74,21491.71,811,13615.65
3975,20250301,75,25024.4,977,16695.91
3976,20250301,76,71925.66,1822,40040.07
3977,20250301,77,56999.3,1301,34349.94
3978,20250301,78,152235.05,9703,89905.54
3979,20250301,79,36227.67,2075,24299.8
3980,20250301,80,44178.28,2310,26206.77
3981,20250301,81,25960.05,1276,17509.32
3982,20250301,82,36109.03,925,21611.66
3983,20250301,83,66186.75,3999,37147.31
3984,20250301,84,245974.0,6521,160423.9
3985,20250301,85,187142.99,4621,128061.27
3986,20250301,86,92726.85,5528,53686.39
3987,20250301,87,91400.9,2060,61491.44
3988,20250301,88,208191.09,5051,141533.11
3989,20250301,89,38996.61,980,25331.71
3990,20250301,90,143661.04,9057,82196.02
3991,20250301,91,73521.11,2645,50203.02
3992,20250301,92,44419.8,2497,30812.31
3993,20250301,93,90558.69,3105,56441.22
3994,20250301,94,38333.56,1599,25264.52
3995,20250301,95,196076.76,8530,127041.24
3996,20250301,96,71867.27,1991,46257.32
3997,20250301,97,114930.14,3446,79301.96
3998,20250301,98,19988.01,849,11117.38
3999,20250301,99,89111.87,3000,53400.29
4000,20250301,100,98220.39,3706,65861.2
4001,20250301,101,80712.5,3254,51333.55
4002,20250301,102,44300.58,1953,27934.62
4003,20250301,103,251497.07,7034,151898.72
4004,20250301,104,29300.44,950,19607.13
4005,20250301,105,49510.97,1122,32885.75
4006,20250301,106,81117.81,3069,48416.46
4007,20250301,107,138453.99,4227,95900.26
4008,20250301,108,69504.53,3849,39529.27
4009,20250301,109,61024.55,2203,36176.13
4010,20250301,110,27378.97,653,15639.09
4011,20250301,111,158658.52,5562,104234.68
4012,20250301,112,202481.55,4790,111892.78
4013,20250301,113,107207.39,2707,74370.26
4014,20250301,114,70606.1,2403,45271.8
4015,20250301,115,87203.96,2812,50367.24
4016,20250301,116,201813.97,12342,131755.72
4017,20250301,117,300519.19,9612,208948.35
4018,20250301,118,180708.89,5116,113138.15
4019,20250301,119,41441.45,941,28468.2
4020,20250301,120,105047.96,2922,63391.55
4021,20250301,121,79269.66,3863,45618.43
4022,20250301,122,62637.53,1793,41867.05
4023,20250301,123,17434.8,1101,11430.76
4024,20250301,124,24730.28,596,13911.56
4025,20250301,125,22839.13,1465,13569.36
4026,20250301,126,121586.52,3755,79731.06
4027,20250301,127,67751.18,1812,44432.39
4028,20250301,128,59358.89,1375,40924.93
4029,20250301,129,160620.9,4582,110747.35
4030,20250301,130,76761.24,1889,48809.5
4031,20250301,131,76636.55,2837,43076.75
4032,20250301,132,66891.81,3860,42549.85
4033,20250301,133,38009.88,1145,25084.78
4034,20250301,134,18553.21,496,11271.94
4035,20250301,135,50521.67,3104,32690.81
4036,20250301,136,97255.35,3537,57310.56
4037,20250301,137,165922.37,4062,102959.96
4038,20250301,138,16018.51,690,11126.23
4039,20250301,139,219878.22,9383,135567.26
4040,20250301,140,35824.06,1496,20704.44
4041,20250301,141,50013.96,1476,28410.62
4042,20250301,142,30301.53,893,20046.33
4043,20250301,143,13191.38,346,7979.45
4044,20250301,144,18558.64,565,10779.93
4045,20250301,145,92171.84,4313,64186.83
4046,20250301,146,106900.28,3645,71656.84
4047,20250301,147,190200.85,6085,128474.58
4048,20250301,148,82497.91,2953,45872.6
4049,20250301,149,98970.71,4244,57531.34
4050,20250301,150,51850.76,1902,33441.41
4051,20250401,1,48020.8,1738,29375.66
4052,20250401,2,10810.33,678,6655.39
4053,20250401,3,33323.94,1346,21943.76
4054,20250401,4,60465.36,3910,37058.66
4055,20250401,5,97764.93,2640,65738.4
4056,20250401,6,39788.74,1201,25705.33
4057,20250401,7,196104.64,7248,133725.33
4058,20250401,8,64648.12,3538,38217.46
4059,20250401,9,38134.68,1586,24345.67
4060,20250401,10,134579.56,3410,82573.96
4061,20250401,11,212816.22,5471,130159.53
4062,20250401,12,35862.54,981,21051.32
4063,20250401,13,26556.27,1717,16552.77
4064,20250401,14,51645.88,3392,31498.73
4065,20250401,15,10175.45,243,7054.61
4066,20250401,16,40903.39,2097,24378.4
4067,20250401,17,107580.03,2500,65732.36
4068,20250401,18,53469.08,2671,34726.39
4069,20250401,19,56345.75,2461,34416.16
4070,20250401,20,20384.28,545,13303.52
4071,20250401,21,8355.42,206,5577.37
4072,20250401,22,15587.38,560,10603.51
4073,20250401,23,35821.22,959,21940.2
4074,20250401,24,78594.1,2876,53183.51
4075,20250401,25,57885.5,2867,36601.16
4076,20250401,26,19951.34,1010,11696.54
4077,20250401,27,39338.29,974,23710.9
4078,20250401,28,73216.29,3024,50707.75
4079,20250401,29,53810.09,1753,37473.99
4080,20250401,30,49557.58,2429,32662.02
4081,20250401,31,46451.66,1158,27226.15
4082,20250401,32,77382.5,1798,53419.3
4083,20250401,33,39302.87,1843,23772.21
4084,20250401,34,85370.06,3486,53484.89
4085,20250401,35,135477.46,7128,91156.98
4086,20250401,36,88948.15,3216,49829.2
4087,20250401,37,20787.79,524,14223.69
4088,20250401,38,89451.38,3128,59934.76
4089,20250401,39,30989.12,823,18104.34
4090,20250401,40,140728.07,6395,80078.94
4091,20250401,41,60394.03,2576,38625.87
4092,20250401,42,179790.67,5366,116177.47
4093,20250401,43,85366.37,3209,53144.11
4094,20250401,44,76874.37,4302,47200.16
4095,20250401,45,31557.76,1195,22065.8
4096,20250401,46,212919.45,5076,127189.28
4097,20250401,47,66484.88,2420,41865.68
4098,20250401,48,108778.67,6199,73886.28
4099,20250401,49,32943.93,826,21026.27
4100,20250401,50,66601.23,1794,38654.13
4101,20250401,51,44237.95,2393,28361.79
4102,20250401,52,45810.13,1192,28584.99
4103,20250401,53,90948.0,2067,53962.02
4104,20250401,54,44062.16,999,26322.26
4105,20250401,55,48541.66,1903,32497.98
4106,20250401,56,61952.35,1732,40610.87
4107,20250401,57,56612.2,1735,34366.92
4108,20250401,58,44415.51,1479,26356.33
4109,20250401,59,37771.44,960,23039.05
4110,20250401,60,76486.7,1922,45886.07
4111,20250401,61,78246.85,1817,45845.16
4112,20250401,62,49279.6,1752,33109.89
4113,20250401,63,50112.99,1429,34089.68
4114,20250401,64,204158.6,7360,116279.42
4115,20250401,65,86387.85,2829,58796.32
4116,20250401,66,89309.82,2913,53204.7
4117,20250401,67,39865.64,1673,26739.06
4118,20250401,68,76879.66,3291,49449.17
4119,20250401,69,7536.09,294,4771.18
4120,20250401,70,28890.36,659,19524.44
4121,20250401,71,67581.88,1773,37695.64
4122,20250401,72,104135.91,3785,71345.6
4123,20250401,73,67466.65,3134,43118.07
4124,20250401,74,88677.88,4173,50318.59
4125,20250401,75,281648.68,11327,194627.63
4126,20250401,76,111101.27,3994,66134.65
4127,20250401,77,43800.17,1329,29916.37
4128,20250401,78,134303.35,3490,81042.72
4129,20250401,79,99215.38,2434,67588.22
4130,20250401,80,53841.07,1443,36986.92
4131,20250401,81,21694.21,950,12065.35
4132,20250401,82,84703.68,2748,56932.51
4133,20250401,83,84844.92,3444,51767.45
4134,20250401,84,261750.52,12930,159664.46
4135,20250401,85,75084.51,2578,50418.87
4136,20250401,86,78855.02,3969,43652.82
4137,20250401,87,70775.25,4110,47803.54
4138,20250401,88,147640.75,6425,86793.52
4139,20250401,89,186533.15,5935,110066.22
4140,20250401,90,28923.06,954,16676.95
4141,20250401,91,30966.99,823,18973.11
4142,20250401,92,186154.62,6746,124481.11
4143,20250401,93,99432.05,4028,69064.04
4144,20250401,94,35577.74,1132,21528.79
4145,20250401,95,33184.1,867,19137.1
4146,20250401,96,76599.95,3584,43379.75
4147,20250401,97,149894.84,3861,86560.61
4148,20250401,98,24407.85,912,13942.73
4149,20250401,99,22070.57,1039,14585.16
4150,20250401,100,223166.81,7110,130175.71
4151,20250401,101,107365.14,5534,69510.97
4152,20250401,102,150049.12,4206,97256.34
4153,20250401,103,105002.67,2880,62196.57
4154,20250401,104,36677.02,1377,22500.25
4155,20250401,105,148644.85,5914,100137.1
4156,20250401,106,55286.64,1588,34202.01
4157,20250401,107,218934.62,10252,126087.86
4158,20250401,108,105199.41,3607,67167.04
4159,20250401,109,56054.06,2437,31371.88
4160,20250401,110,61565.21,2133,42556.88
4161,20250401,111,116692.04,3859,81026.44
4162,20250401,112,209682.73,7231,144575.56
4163,20250401,113,104716.49,4880,68953.23
4164,20250401,114,65775.98,1877,42760.86
4165,20250401,115,78030.68,3458,52355.6
4166,20250401,116,193275.87,4984,122504.2
4167,20250401,117,100488.69,3609,66921.35
4168,20250401,118,204712.84,5130,131086.76
4169,20250401,119,18941.93,457,11936.44
4170,20250401,120,96699.19,3771,54876.87
4171,20250401,121,56734.44,1894,35086.57
4172,20250401,122,78480.15,2806,48027.59
4173,20250401,123,58922.69,2514,36697.16
4174,20250401,124,71200.57,2394,41607.48
4175,20250401,125,32039.36,1081,19446.9
4176,20250401,126,88884.35,5372,61130.1
4177,20250401,127,94648.16,3386,57440.66
4178,20250401,128,70992.96,2459,43286.24
4179,20250401,129,61067.43,3760,35533.11
4180,20250401,130,20026.45,692,11633.61
4181,20250401,131,15760.57,568,9621.87
4182,20250401,132,13870.55,335,9458.16
4183,20250401,133,289406.4,7506,199310.81
4184,20250401,134,36609.08,1415,24033.05
4185,20250401,135,102861.22,2821,65308.13
4186,20250401,136,14889.04,521,10260.34
4187,20250401,137,167158.77,4840,109205.22
4188,20250401,138,58513.93,3093,34052.33
4189,20250401,139,71253.33,2093,46102.68
4190,20250401,140,60255.87,1541,36957.96
4191,20250401,141,75874.33,1877,45595.41
4192,20250401,142,133234.0,3147,79582.41
4193,20250401,143,30917.25,747,21500.17
4194,20250401,144,31581.55,1792,17792.69
4195,20250401,145,182947.8,8823,102988.65
4196,20250401,146,197125.52,6933,109482.08
4197,20250401,147,190117.98,10538,130709.15
4198,20250401,148,57543.52,2378,35940.68
4199,20250401,149,72339.13,2183,47537.76
4200,20250401,150,83151.84,2344,57345.21
4201,20250501,1,65344.69,1559,40558.98
4202,20250501,2,73415.03,1877,47195.59
4203,20250501,3,29742.53,1804,16811.49
4204,20250501,4,13110.12,296,7451.2
4205,20250501,5,36234.97,1515,20906.21
4206,20250501,6,8356.46,221,5632.75
4207,20250501,7,159007.7,7327,97237.58
4208,20250501,8,51076.8,1990,32049.69
4209,20250501,9,30990.76,1305,17271.75
4210,20250501,10,179746.43,5328,123251.15
4211,20250501,11,127837.91,4342,84578.97
4212,20250501,12,105214.82,5585,64100.11
4213,20250501,13,95902.61,2725,65583.11
4214,20250501,14,211230.22,7372,124706.9
4215,20250501,15,39743.35,2213,27711.82
4216,20250501,16,21274.54,934,13769.33
4217,20250501,17,11699.98,687,6522.05
4218,20250501,18,63113.11,1641,36027.05
4219,20250501,19,88517.06,5729,52797.87
4220,20250501,20,154685.29,4464,107662.79
4221,20250501,21,7876.8,179,5480.8
4222,20250501,22,91683.41,2247,52275.44
4223,20250501,23,52072.66,3030,34380.12
4224,20250501,24,97235.77,4396,66324.4
4225,20250501,25,28915.07,1080,17475.66
4226,20250501,26,48525.92,1105,33909.39
4227,20250501,27,60536.63,1831,37854.15
4228,20250501,28,72213.01,3147,42344.04
4229,20250501,29,59222.49,1787,40268.7
4230,20250501,30,77367.48,4390,47382.12
4231,20250501,31,42566.55,1230,24558.64
4232,20250501,32,62989.14,2399,35179.76
4233,20250501,33,97281.22,4545,54604.6
4234,20250501,34,66856.88,1605,44963.42
4235,20250501,35,194967.44,5526,122561.12
4236,20250501,36,47663.08,2211,26979.98
4237,20250501,37,101442.36,5274,61360.13
4238,20250501,38,83597.13,1955,46732.9
4239,20250501,39,113572.6,3796,62551.61
4240,20250501,40,190717.09,11291,113161.69
4241,20250501,41,83469.59,2539,54262.33
4242,20250501,42,97102.46,2475,59481.29
4243,20250501,43,83968.8,1882,51798.38
4244,20250501,44,8704.53,301,5444.49
4245,20250501,45,54061.73,2217,31314.76
4246,20250501,46,62046.78,3221,35474.13
4247,20250501,47,91040.82,2735,58065.08
4248,20250501,48,88726.94,3811,60174.01
4249,20250501,49,26106.6,1198,17560.05
4250,20250501,50,218984.5,8865,128356.38
4251,20250501,51,43376.65,1068,30039.22
4252,20250501,52,45895.89,1153,26502.78
4253,20250501,53,29993.78,1301,19077.37
4254,20250501,54,28195.59,682,18152.84
4255,20250501,55,78259.1,2487,50640.26
4256,20250501,56,79307.39,4107,50569.37
4257,20250501,57,40178.26,1146,25604.08
4258,20250501,58,37108.28,891,24364.41
4259,20250501,59,68511.88,3964,39810.14
4260,20250501,60,76051.66,1780,42056.19
4261,20250501,61,45155.04,1045,30935.68
4262,20250501,62,106332.75,4964,63872.64
4263,20250501,63,105411.42,3907,60717.92
4264,20250501,64,263251.03,10590,163933.84
4265,20250501,65,45065.69,1106,26699.83
4266,20250501,66,78794.61,4556,51325.92
4267,20250501,67,133507.94,6595,90002.56
4268,20250501,68,24704.31,676,15613.93
4269,20250501,69,42762.06,1596,28927.15
4270,20250501,70,91644.71,2522,62476.5
4271,20250501,71,41545.17,1709,26669.67
4272,20250501,72,102556.56,2577,69794.99
4273,20250501,73,65080.02,1736,42436.63
4274,20250501,74,103732.13,2429,67204.56
4275,20250501,75,168187.51,4976,114137.65
4276,20250501,76,75519.56,2342,44930.93
4277,20250501,77,191950.97,5554,123354.68
4278,20250501,78,24517.46,675,16568.48
4279,20250501,79,105993.58,2436,64072.74
4280,20250501,80,102165.66,3812,59472.25
4281,20250501,81,63598.79,2338,39823.2
4282,20250501,82,89775.06,3485,51265.34
4283,20250501,83,66512.0,4190,44787.36
4284,20250501,84,86152.76,2158,60113.48
4285,20250501,85,83484.21,2590,48325.27
4286,20250501,86,96224.47,5210,53682.95
4287,20250501,87,66269.9,2704,39033.78
4288,20250501,88,139215.71,8657,92366.89
4289,20250501,89,205614.73,7488,140020.67
4290,20250501,90,134467.42,6384,77292.7
4291,20250501,91,42954.3,1149,29193.3
4292,20250501,92,142755.28,5950,85325.1
4293,20250501,93,95696.76,5102,64955.68
4294,20250501,94,69655.47,1881,47817.97
4295,20250501,95,182759.23,9603,122884.97
4296,20250501,96,78266.6,3340,52950.84
4297,20250501,97,96986.76,3734,59195.36
4298,20250501,98,44251.91,1656,27147.44
4299,20250501,99,170687.29,9777,100340.43
4300,20250501,100,134118.85,5705,75168.84
4301,20250501,101,98222.63,5925,67001.31
4302,20250501,102,171768.74,4203,110942.21
4303,20250501,103,145566.03,3301,83747.5
4304,20250501,104,63505.43,2767,35903.11
4305,20250501,105,78352.94,5105,52294.27
4306,20250501,106,66322.87,4111,37069.89
4307,20250501,107,190261.02,8967,123250.98
4308,20250501,108,39929.5,1809,27574.57
4309,20250501,109,26932.13,1718,15715.72
4310,20250501,110,94468.21,2711,64535.39
4311,20250501,111,43260.5,1442,26322.84
4312,20250501,112,139560.83,6131,91885.74
4313,20250501,113,61689.89,1792,39224.37
4314,20250501,114,10974.39,629,6830.45
4315,20250501,115,57111.11,1446,37030.6
4316,20250501,116,217978.36,8261,146891.25
4317,20250501,117,192301.34,4872,132018.04
4318,20250501,118,113225.55,6016,76163.73
4319,20250501,119,83367.57,2757,51515.84
4320,20250501,120,21098.82,1183,13070.71
4321,20250501,121,74967.92,4028,44641.89
4322,20250501,122,214459.28,5447,126472.15
4323,20250501,123,32635.42,1127,21093.85
4324,20250501,124,69290.97,2210,41041.15
4325,20250501,125,28789.17,1472,15984.17
4326,20250501,126,147548.79,5784,81361.36
4327,20250501,127,9385.73,304,5364.99
4328,20250501,128,92091.58,2999,52422.58
4329,20250501,129,22389.93,802,14459.71
4330,20250501,130,201990.48,7823,136257.19
4331,20250501,131,82847.14,3262,50645.5
4332,20250501,132,33174.59,1163,21174.3
4333,20250501,133,94706.93,2853,65902.32
4334,20250501,134,21844.09,548,14323.65
4335,20250501,135,38740.41,1364,26019.0
4336,20250501,136,95662.36,2788,54789.62
4337,20250501,137,200821.46,8094,120781.59
4338,20250501,138,112128.39,2947,64066.26
4339,20250501,139,71481.17,2929,39614.67
4340,20250501,140,36602.73,1131,24641.45
4341,20250501,141,109835.67,3462,62699.81
4342,20250501,142,163110.02,5281,99273.98
4343,20250501,143,45140.83,1201,25108.74
4344,20250501,144,81980.83,2436,55828.79
4345,20250501,145,126891.53,3161,86420.73
4346,20250501,146,176121.2,6423,109726.15
4347,20250501,147,216093.94,7411,125975.99
4348,20250501,148,58256.6,3719,32771.38
4349,20250501,149,67657.73,1852,38252.47
4350,20250501,150,23699.38,1038,15809.51
4351,20250601,1,23599.26,913,13529.78
4352,20250601,2,61975.72,1887,34805.61
4353,20250601,3,66561.76,3355,45768.25
4354,20250601,4,97510.13,2702,56417.97
4355,20250601,5,88010.54,2359,51230.45
4356,20250601,6,43987.46,1866,28085.26
4357,20250601,7,146824.71,3807,92726.37
4358,20250601,8,99528.35,4531,63152.32
4359,20250601,9,22667.68,1435,15220.34
