PromotionFactKey,DateKey,ProductKey,PromotionKey,PromoUnits,PromoRevenue
4171,20260402,506,32,20,843.41
4172,20250529,240,3,22,612.15
4173,20251115,393,19,27,445.12
4174,20230730,164,15,21,5811.97
4175,20250220,95,31,26,1863.97
4176,20230926,234,38,32,7214.79
4177,20230722,658,43,21,4869.33
4178,20240415,764,14,22,784.32
4179,20231209,417,41,28,4824.17
4180,20241125,270,60,23,2745.54
4181,20230920,658,2,24,5777.96
4182,20260131,251,54,18,4428.29
4183,20250530,638,34,32,706.79
4184,20240329,477,44,22,4304.42
4185,20231205,774,7,30,2350.97
4186,20230615,29,57,29,3737.6
4187,20230118,556,51,33,6581.49
4188,20260421,95,13,24,1588.52
4189,20240218,200,1,22,3463.63
4190,20250306,530,40,21,3664.18
4191,20250507,343,57,21,278.62
4192,20250916,313,26,29,3301.72
4193,20240623,556,52,33,8704.2
4194,20240203,98,39,31,5770.76
4195,20250604,665,29,29,8799.08
4196,20250809,44,4,32,4828.57
4197,20230208,229,6,29,2896.07
4198,20231212,164,48,20,7391.28
4199,20240211,760,44,22,5460.7
4200,20251101,628,37,32,3205.21
4201,20230213,637,57,26,1441.96
4202,20230610,572,35,29,1721.95
4203,20250420,158,30,31,1544.37
4204,20260620,727,11,19,473.7
4205,20230129,172,5,27,1227.27
4206,20231105,791,28,33,6013.9
4207,20230113,776,52,27,1959.63
4208,20260324,140,11,22,1928.63
4209,20250519,321,50,25,5665.44
4210,20251121,667,27,32,2686.08
4211,20241120,338,24,29,5110.39
4212,20250507,424,57,20,2493.89
4213,20241112,69,46,30,4525.7
4214,20251212,129,33,18,3693.29
4215,20230711,470,18,31,3735.22
4216,20250125,690,23,23,2462.12
4217,20260227,748,39,21,2986.74
4218,20230221,337,34,29,5136.86
4219,20250218,157,55,23,364.8
4220,20230217,672,58,25,2229.35
4221,20230629,526,38,24,300.16
4222,20240113,537,5,23,2215.29
4223,20250422,40,45,26,3875.56
4224,20241020,431,16,30,744.73
4225,20230103,788,53,20,2989.9
4226,20250202,2,40,22,1747.17
4227,20250109,307,5,29,2899.82
4228,20260305,480,60,26,8931.62
4229,20250903,720,30,30,7548.91
4230,20241228,656,32,28,6324.96
4231,20230131,184,46,25,5720.89
4232,20240819,565,30,23,572.7
4233,20260630,325,12,23,3799.29
4234,20231014,590,7,16,827.74
4235,20240304,403,8,25,3394.96
4236,20260517,215,46,38,5105.8
4237,20240318,616,56,31,5645.6
4238,20250210,234,46,22,5247.82
4239,20240213,174,24,27,4625.45
4240,20251205,174,46,30,4676.72
4241,20240811,47,15,19,2880.51
4242,20230123,625,35,29,7319.88
4243,20250603,342,27,32,2574.05
4244,20251230,89,38,22,1305.14
4245,20241120,53,1,21,3698.52
4246,20250706,678,54,26,2429.71
4247,20240218,173,47,32,8997.56
4248,20260505,789,13,25,8940.8
4249,20241104,680,44,25,5257.9
4250,20260626,384,40,24,919.62
4251,20250315,52,47,31,522.31
4252,20230421,194,27,20,4938.59
4253,20250208,590,1,33,1403.36
4254,20241102,638,47,25,707.54
4255,20230504,339,36,27,2939.08
4256,20230616,314,33,18,3114.68
4257,20241026,110,40,32,6656.43
4258,20250524,242,24,22,3104.48
4259,20230809,583,49,28,2957.46
4260,20230318,310,13,31,1910.63
4261,20240526,519,12,31,1238.61
4262,20260209,647,58,18,2782.69
4263,20231009,719,3,17,714.7
4264,20250826,599,3,27,3475.25
4265,20240307,185,52,29,3106.94
4266,20240629,670,41,19,3075.13
4267,20230325,675,58,28,7282.03
4268,20250407,731,52,37,12200.07
4269,20250517,604,33,28,2110.52
4270,20241208,799,22,18,1929.63
4271,20230809,490,59,28,1781.74
4272,20230411,523,30,14,1301.46
4273,20240928,543,24,30,4048.19
4274,20230721,398,41,34,1704.78
4275,20230726,287,18,16,2570.4
4276,20260112,244,4,27,7791.96
4277,20240616,75,29,26,2282.67
4278,20240322,41,19,27,5403.79
4279,20260623,627,19,16,3802.95
4280,20241203,478,8,33,5809.95
4281,20230717,344,25,27,2420.73
4282,20241030,656,22,32,5264.81
4283,20240713,218,39,27,3080.25
4284,20250128,519,16,33,1631.18
4285,20230922,447,55,31,1717.32
4286,20240922,200,8,29,4587.03
4287,20250329,589,15,39,2296.07
4288,20230907,739,28,26,5160.44
4289,20230802,18,15,28,923.62
4290,20230904,230,3,28,895.09
4291,20260502,325,60,30,5418.92
4292,20260406,92,14,26,5893.0
4293,20230220,393,25,20,372.79
4294,20230811,601,25,25,363.35
4295,20260307,415,12,27,1671.79
4296,20241110,472,49,26,463.91
4297,20250603,373,45,26,3777.87
4298,20250302,735,31,30,3433.36
4299,20230330,107,20,24,1976.52
4300,20241001,306,59,17,3441.3
4301,20241117,560,50,28,670.07
4302,20240205,630,22,28,5917.78
4303,20241208,185,10,25,2709.5
4304,20240129,569,39,24,4507.4
4305,20250508,758,9,21,4603.34
4306,20250821,316,7,21,4001.84
4307,20260530,456,2,33,6279.91
4308,20230421,288,2,17,431.76
4309,20240203,384,16,30,1437.7
4310,20230116,528,51,27,5783.89
4311,20250905,115,45,26,4063.37
4312,20240912,81,36,29,5876.29
4313,20230324,707,6,35,4676.92
4314,20240103,157,20,27,411.62
4315,20231217,619,19,23,1635.05
4316,20231128,247,20,24,2482.9
4317,20240501,696,35,25,2799.39
4318,20241209,288,26,26,596.44
4319,20231116,607,43,26,3953.34
4320,20251018,185,21,20,2358.37
4321,20240814,382,17,31,1199.68
4322,20230717,51,1,28,1445.27
4323,20251215,537,30,22,1695.73
4324,20250406,483,15,26,2927.79
4325,20250801,776,5,19,1362.98
4326,20240322,368,49,31,2195.31
4327,20260401,568,35,24,408.77
4328,20230119,118,44,37,11722.09
4329,20230925,151,51,36,9552.69
4330,20230122,216,58,39,10985.68
4331,20231229,267,55,16,2110.3
4332,20230805,343,3,19,191.07
4333,20240215,246,21,27,6675.07
4334,20260214,620,43,28,3315.51
4335,20260519,623,5,34,4951.22
4336,20240331,739,9,36,5632.02
4337,20240709,711,35,17,938.71
4338,20230501,186,40,33,4625.76
4339,20240821,556,40,25,6211.2
4340,20250423,651,28,39,2125.01
4341,20230725,306,40,26,5075.44
4342,20230418,734,24,29,870.33
4343,20240219,133,41,23,2567.01
4344,20230330,20,38,32,1243.87
4345,20250605,137,6,27,286.75
4346,20260330,145,25,19,3508.47
4347,20240621,163,17,28,761.61
4348,20230720,654,19,43,7069.09
4349,20250105,84,15,24,1191.05
4350,20250129,29,18,23,2536.91
4351,20230725,795,19,22,3804.48
4352,20240919,112,41,26,6124.16
4353,20230620,479,14,32,7569.73
4354,20240621,742,51,25,3261.97
4355,20230707,721,49,24,3456.35
4356,20250425,143,37,28,6573.43
4357,20260613,176,55,25,3596.3
4358,20231216,266,52,23,4633.97
4359,20260118,304,15,31,1497.67
4360,20240716,467,50,29,2871.92
4361,20230623,195,49,32,4165.85
4362,20260104,494,31,27,9636.54
4363,20250906,97,59,25,5711.19
4364,20231220,554,33,25,1073.95
4365,20251116,43,43,21,2399.03
4366,20260107,619,56,22,1393.74
4367,20250611,429,10,22,3366.98
4368,20260617,93,25,21,1071.67
4369,20250625,721,59,23,4338.12
4370,20251016,423,55,21,509.84
4371,20230107,92,53,24,5171.78
4372,20240523,527,3,20,936.74
4373,20251022,735,28,27,2628.83
4374,20241218,635,60,20,863.33
4375,20240823,409,39,23,2977.9
4376,20260403,512,36,30,1446.88
4377,20230817,562,44,28,4080.45
4378,20240617,730,52,30,5077.1
4379,20241105,102,22,25,4023.1
4380,20230807,129,57,27,5833.14
4381,20241031,543,4,32,4239.27
4382,20230326,618,26,21,1939.79
4383,20250620,341,36,22,872.64
4384,20250312,723,26,29,8932.97
4385,20260121,16,21,36,3743.92
4386,20230724,308,57,28,5870.94
4387,20230214,776,22,33,1922.26
4388,20230427,491,31,26,4102.79
4389,20241015,153,45,36,1959.98
4390,20250825,175,43,21,5329.47
4391,20231031,390,25,15,3239.03
4392,20250224,276,57,25,1260.63
4393,20231106,11,46,29,1180.48
4394,20250303,127,60,26,5545.12
4395,20251028,680,3,23,3590.35
4396,20240316,180,8,25,404.09
4397,20260322,291,9,32,3586.41
4398,20260404,752,6,32,1582.58
4399,20260208,488,59,26,4683.14
4400,20240430,602,30,20,1043.69
4401,20260529,334,5,31,6331.87
4402,20260509,126,43,21,2093.55
4403,20250503,369,10,17,1307.61
4404,20240131,438,13,31,1100.42
4405,20231126,635,41,20,757.42
4406,20260629,757,42,27,2249.44
4407,20230406,121,40,25,5453.46
4408,20230328,307,52,26,2630.38
4409,20230205,730,60,21,3700.72
4410,20260616,15,14,21,3530.13
4411,20251202,440,35,29,2040.42
4412,20230206,256,41,27,2069.69
4413,20240318,119,31,28,8768.76
4414,20260511,690,43,30,3223.03
4415,20241114,522,34,40,2591.0
4416,20230603,592,32,24,3662.84
4417,20241101,589,10,32,2201.22
4418,20240428,546,52,30,1519.62
4419,20240403,87,58,24,4100.97
4420,20260605,489,38,37,6767.59
4421,20250915,167,37,30,6026.36
4422,20260316,256,24,27,2402.94
4423,20250825,741,5,25,4067.27
4424,20230501,38,32,19,595.01
4425,20251024,538,17,20,1314.19
4426,20240314,554,37,26,1323.8
4427,20250710,744,6,38,2227.1
4428,20230921,609,56,31,5058.99
4429,20251017,592,2,34,5274.09
4430,20230619,96,22,31,3949.92
4431,20260608,215,10,19,2675.77
4432,20230311,214,22,27,5195.9
4433,20230527,484,27,29,350.81
4434,20260319,493,41,21,1359.53
4435,20250419,779,51,32,2530.96
4436,20251221,287,12,22,4031.4
4437,20230126,591,39,38,2545.5
4438,20250605,134,10,26,6107.25
4439,20241003,573,8,24,2261.94
4440,20260325,263,12,31,2000.22
4441,20231028,560,52,23,716.92
4442,20250727,141,29,26,4352.28
4443,20240708,468,51,16,3321.82
4444,20230812,25,20,25,1120.88
4445,20241211,529,59,26,1455.68
4446,20260527,251,23,20,5846.83
4447,20240208,59,13,21,1302.3
4448,20231211,787,27,30,5241.99
4449,20240503,270,15,29,2878.38
4450,20251010,44,19,22,3023.47
4451,20241109,274,34,21,2421.04
4452,20240906,122,33,27,3747.7
4453,20240926,185,56,27,2444.77
4454,20231216,639,26,30,4915.21
4455,20260304,753,60,32,7906.79
4456,20250715,311,43,25,7534.45
4457,20230301,284,52,24,297.04
4458,20251106,379,36,25,5642.84
4459,20260421,529,11,30,1848.26
4460,20240919,293,5,34,11036.41
4461,20250318,767,25,26,647.75
4462,20230315,400,22,22,2462.16
4463,20230223,442,49,27,574.61
4464,20230831,87,11,28,4761.59
4465,20240401,346,23,38,8858.06
4466,20260213,719,45,29,1287.28
4467,20230427,727,16,27,737.8
4468,20251130,384,54,25,919.89
4469,20230406,193,50,36,3677.39
4470,20260128,362,15,22,5058.94
4471,20250412,636,21,15,1791.81
4472,20240224,63,37,23,1137.58
4473,20230820,273,14,42,6916.29
4474,20231016,42,45,27,4017.1
4475,20230429,513,17,26,5043.34
4476,20240821,117,31,21,1310.11
4477,20250208,715,48,23,3511.4
4478,20240828,536,57,17,2983.59
4479,20231023,767,52,36,836.44
4480,20250812,428,20,32,11103.71
4481,20250825,552,40,31,4792.81
4482,20230823,571,41,26,5885.22
4483,20230624,599,40,23,3771.54
4484,20251105,775,10,28,4244.42
4485,20240822,134,21,24,6133.62
4486,20250404,127,53,31,7275.1
4487,20230912,288,15,24,471.2
4488,20241020,163,58,21,629.08
4489,20240802,281,60,28,5727.63
4490,20250412,86,57,25,226.61
4491,20230829,107,46,18,1244.48
4492,20260126,464,34,26,3612.18
4493,20230129,658,42,28,5459.55
4494,20240827,280,16,26,1055.15
4495,20250211,12,18,17,2892.41
4496,20231113,47,49,31,4048.39
4497,20240718,296,50,30,1536.71
4498,20250401,319,18,24,4402.34
4499,20240219,106,40,27,1579.56
4500,20260119,705,54,23,3864.52
4501,20230130,763,2,19,5745.15
4502,20260121,749,35,35,4385.05
4503,20230622,333,48,22,6225.05
4504,20251109,601,41,23,284.81
4505,20230922,612,18,26,4117.02
4506,20250801,73,10,29,4989.87
4507,20230205,122,58,32,5177.88
4508,20240530,244,31,29,9727.71
4509,20241204,213,17,32,6080.24
4510,20241022,472,47,30,738.1
4511,20230712,66,5,21,3741.12
4512,20240203,247,29,28,2428.56
4513,20231103,293,10,25,8305.7
4514,20240426,11,5,34,1417.31
4515,20230918,434,35,26,2193.92
4516,20240113,745,47,26,4461.45
4517,20230828,122,60,34,5304.31
4518,20240412,78,12,23,2495.18
4519,20240704,685,49,19,1555.6
4520,20231017,56,38,26,4889.98
4521,20231214,150,27,30,2540.1
4522,20240126,612,1,32,5027.94
4523,20240805,272,35,23,939.4
4524,20240412,450,24,29,8614.34
4525,20241029,43,4,17,1874.7
4526,20241217,307,3,16,1196.79
4527,20230709,709,30,24,524.92
4528,20260621,345,3,29,4555.22
4529,20240101,333,12,24,5593.45
4530,20240916,511,48,24,2466.51
4531,20260602,230,37,30,1424.32
4532,20250308,349,30,20,3688.05
4533,20251020,580,52,24,5254.69
4534,20230927,652,4,22,2924.97
4535,20230219,788,31,27,4263.63
4536,20240911,716,23,21,1707.67
4537,20230428,314,27,30,5675.55
4538,20230128,737,33,26,4332.84
4539,20260330,388,53,26,4829.32
4540,20250807,685,10,35,3886.88
4541,20240602,350,42,27,3706.61
4542,20240116,594,39,27,1482.32
4543,20230504,24,47,22,2219.8
4544,20230117,161,56,35,4642.77
4545,20240622,239,60,22,3154.71
4546,20231006,664,27,26,593.32
4547,20240830,190,12,24,815.46
4548,20260208,22,43,20,1763.29
4549,20260109,767,24,22,542.16
4550,20230112,543,40,28,3355.43
4551,20260417,639,45,24,3034.39
4552,20250116,733,50,30,3896.66
4553,20241219,214,48,25,6930.34
4554,20250709,198,3,27,955.95
4555,20240505,689,43,31,2659.5
4556,20240923,751,32,23,1941.81
4557,20240402,374,27,23,5966.82
4558,20241228,83,45,25,190.88
4559,20231007,519,38,26,995.2
4560,20250130,691,53,26,3705.39
4561,20250222,789,26,22,7122.91
4562,20240725,729,50,27,5735.69
4563,20240617,529,11,30,1848.26
4564,20241011,331,42,28,5604.23
4565,20260525,432,55,23,5735.78
4566,20241212,392,29,26,2891.16
4567,20250621,58,24,27,704.66
4568,20230802,398,36,20,1043.89
4569,20251125,84,24,24,1459.08
4570,20240208,269,22,26,253.25
4571,20250612,474,50,19,3228.82
4572,20241012,503,58,15,3992.74
4573,20251107,607,49,18,1892.28
4574,20240309,516,23,23,1456.08
4575,20240421,390,51,23,3502.26
4576,20260521,623,6,29,3263.81
4577,20230614,280,40,19,616.52
4578,20260324,553,35,28,1193.8
4579,20260331,90,40,36,6003.93
4580,20230131,320,51,26,3121.86
4581,20250708,30,57,29,7132.32
4582,20250814,738,59,29,4914.18
4583,20260124,666,59,33,5534.54
4584,20241209,103,50,20,2015.86
4585,20260216,759,28,26,4732.2
4586,20251109,181,7,14,3738.55
4587,20260423,66,17,17,3004.8
4588,20250102,390,10,21,4278.17
4589,20230407,470,51,21,2291.75
4590,20250217,697,28,19,3085.01
4591,20250614,512,28,24,1253.31
4592,20250629,195,58,27,5089.97
4593,20260412,468,33,32,8140.17
4594,20250304,702,48,24,5602.65
4595,20240920,179,49,24,560.29
4596,20230729,590,11,19,1048.38
4597,20230102,624,16,20,395.69
4598,20230908,370,7,24,4933.05
4599,20230605,266,38,35,6432.96
4600,20230801,316,51,28,4003.55
4601,20230621,788,52,34,4436.02
4602,20230202,777,29,24,2088.79
4603,20251022,292,58,22,5968.16
4604,20230606,329,40,20,3929.15
4605,20240531,44,7,28,4088.88
4606,20231025,732,55,24,2021.9
4607,20241209,535,1,29,3182.75
4608,20250814,691,5,22,2704.58
4609,20240317,50,3,28,4069.88
4610,20241111,564,29,20,2134.63
4611,20251021,170,22,28,5863.27
4612,20230305,19,35,21,3275.13
4613,20241230,782,34,28,1793.85
4614,20251120,87,37,29,5038.22
4615,20260517,426,15,29,1606.54
4616,20230425,74,7,23,2518.05
4617,20241121,605,48,25,3617.6
4618,20250529,459,3,21,502.74
4619,20250430,242,24,22,3104.48
4620,20230204,689,8,26,1720.94
4621,20230501,48,58,21,1351.67
4622,20251031,666,44,25,4275.92
4623,20230510,181,15,22,5047.42
4624,20230131,424,51,29,2802.99
4625,20250609,552,34,22,2898.13
4626,20240519,328,58,30,1953.81
4627,20240717,52,50,34,427.66
4628,20240809,647,30,26,2943.75
4629,20250603,657,36,26,3984.93
4630,20250123,462,8,27,3842.1
4631,20230424,712,22,33,2421.86
4632,20240325,82,5,21,4819.04
4633,20241030,220,35,28,4627.95
4634,20250922,581,28,20,741.34
4635,20240927,377,50,18,2431.38
4636,20240719,429,28,31,4829.1
4637,20230412,488,19,23,4022.38
4638,20260518,17,17,32,5622.78
4639,20250415,341,33,22,850.14
4640,20230606,90,1,27,3960.13
4641,20250210,305,24,23,3465.85
4642,20250930,130,44,23,1925.46
4643,20240529,479,25,27,5682.62
4644,20240404,196,45,27,1301.25
4645,20250511,618,45,26,1853.31
4646,20250504,562,55,28,4899.71
4647,20230201,499,51,21,3221.1
4648,20240820,448,7,25,548.85
4649,20250915,90,24,28,5258.24
4650,20240827,526,17,19,255.44
4651,20231129,197,27,31,3673.85
4652,20241219,203,20,30,9567.74
4653,20230908,543,6,22,2138.02
4654,20240117,494,23,24,7606.96
4655,20240728,197,16,29,3997.23
4656,20250617,763,11,20,5803.68
4657,20230112,203,11,29,8646.76
4658,20231020,91,18,23,2850.31
4659,20230909,359,37,25,3335.07
4660,20241009,189,30,20,2519.92
4661,20230901,704,53,30,505.36
4662,20250820,49,39,34,3949.13
4663,20240828,104,22,34,3352.17
4664,20230210,731,52,24,7913.56
4665,20240506,227,40,15,3204.19
4666,20241020,442,13,22,701.49
4667,20230313,416,1,22,1817.48
4668,20250313,537,49,22,1598.91
4669,20240503,63,49,27,907.02
4670,20251011,433,41,33,1424.5
4671,20231011,597,6,35,230.2
4672,20250331,785,58,26,5923.62
4673,20250525,553,51,30,1212.84
4674,20240328,84,39,28,1219.75
4675,20260430,84,8,29,1383.42
4676,20230610,352,53,35,8462.46
4677,20250708,734,28,37,1077.99
4678,20260203,744,60,28,2237.0
4679,20240816,317,58,23,4832.39
4680,20240722,155,3,21,2021.66
4681,20240712,430,14,29,2625.18
4682,20260331,326,27,28,5880.09
4683,20250413,5,8,25,2631.6
4684,20240524,294,56,29,6920.64
4685,20250820,281,12,18,3367.23
4686,20231208,700,39,23,2156.95
4687,20250929,128,38,28,826.68
4688,20250501,396,46,27,3380.2
4689,20250511,600,19,31,1516.11
4690,20251022,360,11,21,2558.0
4691,20260109,214,28,27,6666.12
4692,20260128,623,50,19,2149.19
4693,20240129,258,22,27,506.0
4694,20241011,6,9,22,2703.39
4695,20230329,268,19,23,1275.99
4696,20250405,341,20,26,1246.79
4697,20240213,470,8,27,3243.2
4698,20231017,417,5,34,6337.81
4699,20250917,713,57,24,5896.8
4700,20240220,502,53,18,5732.5
4701,20230911,537,50,23,1720.75
4702,20240629,751,44,33,2518.56
4703,20240412,607,40,33,4381.49
4704,20230311,546,20,22,1281.19
4705,20241205,95,24,24,1507.81
4706,20250128,247,35,19,1363.36
4707,20241208,112,10,30,7824.87
4708,20230601,566,56,18,993.9
4709,20241019,411,47,28,1446.3
4710,20230929,506,37,21,882.47
4711,20250702,648,27,26,691.69
4712,20231103,329,17,24,4908.75
4713,20230805,420,1,25,1970.62
4714,20251027,420,26,21,2021.45
4715,20230211,419,9,31,3885.37
4716,20250820,618,32,29,2917.93
4717,20260208,213,28,25,4987.7
4718,20260121,290,56,22,4655.44
4719,20240617,739,4,21,4215.06
4720,20260326,40,37,24,5032.07
4721,20230204,249,14,23,796.34
4722,20250428,768,53,37,8324.07
4723,20230328,92,36,21,3755.8
4724,20230805,163,28,32,913.93
4725,20260620,439,44,31,8396.3
4726,20260520,299,11,22,220.83
4727,20260216,502,26,21,5904.65
4728,20251108,495,42,22,328.34
4729,20240624,639,40,26,3966.44
4730,20250803,456,31,23,4729.88
4731,20230531,437,55,24,2119.79
4732,20240823,484,40,29,326.23
4733,20250827,622,45,26,1528.8
4734,20241013,735,42,25,2144.33
4735,20240420,559,21,32,1504.56
4736,20230914,7,4,26,3554.98
4737,20260416,520,28,23,6638.46
4738,20251101,232,16,20,5182.01
4739,20250421,758,33,34,8507.58
4740,20231230,716,19,25,1793.77
4741,20230905,617,19,36,2668.49
4742,20251118,252,60,21,441.47
4743,20230830,311,58,23,6939.99
4744,20240409,295,58,29,5274.28
4745,20241209,83,34,26,204.09
4746,20240402,518,24,27,857.35
4747,20260308,190,56,32,965.0
4748,20260605,659,56,28,3036.37
4749,20250415,420,28,17,1665.63
4750,20251008,646,47,28,4519.44
4751,20230716,407,55,27,4698.69
4752,20240926,140,13,30,2734.14
4753,20251117,756,13,34,11608.3
4754,20240214,161,13,31,5436.85
4755,20250726,399,27,23,943.73
4756,20250415,204,55,34,4327.74
4757,20260604,522,37,23,2038.33
4758,20260327,782,30,20,1262.78
4759,20231012,388,54,34,4985.36
4760,20251213,235,35,26,5652.72
4761,20250202,117,52,24,1237.09
4762,20241220,254,29,39,2651.39
4763,20230522,457,60,24,1171.18
4764,20250318,752,39,26,1279.33
4765,20250313,339,24,27,3278.05
4766,20240711,48,46,26,1495.55
4767,20240316,487,19,18,473.24
4768,20230416,18,37,20,836.7
4769,20260411,39,43,19,1351.09
4770,20250306,295,39,31,3967.5
4771,20230430,740,40,18,3144.4
4772,20230826,795,45,24,3416.27
4773,20240820,454,42,27,6142.25
4774,20230130,188,2,35,8400.07
4775,20250404,388,8,20,2698.29
4776,20231015,592,57,27,3647.83
4777,20260407,476,9,26,3846.13
4778,20260605,413,47,22,1734.81
4779,20260617,468,8,34,7769.58
4780,20260415,413,38,22,1538.91
4781,20230727,698,40,31,2338.58
4782,20250909,318,20,26,951.89
4783,20240904,618,18,25,1905.74
4784,20230803,530,3,17,2328.29
4785,20250118,85,12,21,820.31
4786,20260206,403,43,27,4752.31
4787,20240112,721,40,18,3273.96
4788,20230627,584,60,41,10040.25
4789,20250805,433,2,28,1481.81
4790,20250817,593,7,34,9254.07
4791,20260307,763,40,26,6611.87
4792,20230806,779,23,29,3260.47
4793,20230319,731,10,25,8339.02
4794,20240923,505,59,27,2934.02
4795,20250911,383,33,20,800.43
4796,20230129,300,27,26,1922.62
4797,20230628,59,1,28,1287.26
4798,20230801,109,32,19,6077.61
4799,20250703,445,28,16,3015.55
4800,20231023,103,50,23,2318.24
4801,20250927,310,60,25,1435.85
4802,20240612,745,48,26,5015.63
4803,20241027,766,51,28,3448.47
4804,20250306,134,53,29,7715.56
4805,20250818,391,9,25,1008.44
4806,20230401,422,19,26,980.53
4807,20230617,266,22,24,3880.83
4808,20230429,493,42,22,1414.21
4809,20241102,431,17,24,495.95
4810,20231024,341,1,22,760.15
4811,20250815,440,2,26,2569.37
4812,20251109,517,10,32,8178.44
4813,20260509,391,14,24,1437.54
4814,20241120,459,51,23,563.11
4815,20250322,235,20,17,5328.71
4816,20230818,206,31,23,781.41
4817,20250620,327,47,33,829.27
4818,20250630,310,30,28,1221.56
