AdvertisingKey,DateKey,ProductKey,CampaignType,Impressions,Clicks,AdSpend,AdSales
7968,20260210,390,DSP,1533,26,19.26,99.68
7969,20250227,800,Sponsored Products,2051,25,42.96,260.66
7970,20260523,224,Sponsored Products,1080,11,16.19,33.06
7971,20240625,188,Sponsored Products,1424,23,36.11,173.04
7972,20241021,686,Sponsored Products,1029,8,3.33,5.69
7973,20240616,494,Sponsored Products,1724,20,30.88,82.27
7974,20230527,527,DSP,1765,32,31.64,177.57
7975,20250707,466,DSP,2011,33,19.21,97.79
7976,20230809,244,Sponsored Products,976,14,15.31,71.16
7977,20250816,429,Sponsored Products,787,13,8.57,42.4
7978,20240831,433,Sponsored Brands,3610,66,83.99,228.61
7979,20240508,787,Sponsored Brands,1260,13,18.92,89.37
7980,20230520,101,Sponsored Brands,903,8,6.78,22.08
7981,20240713,92,Sponsored Products,1414,12,21.14,121.53
7982,20260112,175,Sponsored Products,1077,9,12.14,41.56
7983,20230712,740,Sponsored Products,4802,53,53.2,247.7
7984,20231006,313,Sponsored Products,1227,12,15.96,96.62
7985,20240718,208,DSP,1896,16,26.61,123.78
7986,20240602,97,Sponsored Products,1149,4,6.49,22.06
7987,20260128,463,Sponsored Products,570,9,12.81,29.94
7988,20230625,513,Sponsored Products,899,5,5.77,18.3
7989,20230717,79,Sponsored Products,1235,17,27.91,61.85
7990,20250423,639,Sponsored Products,1371,21,11.85,25.87
7991,20251228,130,Sponsored Products,3424,57,77.22,384.76
7992,20250719,377,Sponsored Products,682,8,13.36,46.99
7993,20250414,546,Sponsored Products,952,6,10.77,16.87
7994,20251228,749,Sponsored Brands,1957,18,14.15,82.68
7995,20250307,650,Sponsored Products,1658,6,5.46,21.37
7996,20231230,600,Sponsored Products,2159,21,9.42,21.31
7997,20231207,207,Sponsored Products,2886,52,60.08,126.67
7998,20231208,421,Sponsored Brands,2441,44,70.66,294.4
7999,20230304,714,DSP,198,1,1.18,5.27
8000,20260130,107,DSP,1023,9,6.19,15.59
8001,20250218,360,Sponsored Products,1319,21,20.89,49.9
8002,20240616,518,Sponsored Products,752,6,6.97,10.74
8003,20240508,685,Sponsored Products,4776,70,95.56,359.54
8004,20260621,57,Sponsored Display,2134,8,13.24,53.1
8005,20231207,431,DSP,592,10,14.13,77.27
8006,20260602,326,Sponsored Products,1185,7,5.69,21.93
8007,20230618,198,Sponsored Products,1121,22,14.7,68.05
8008,20250322,330,DSP,1433,25,13.6,57.96
8009,20250228,372,Sponsored Display,1758,33,17.5,37.28
8010,20250326,170,Sponsored Brands,1928,18,29.09,159.69
8011,20230619,382,Sponsored Brands,1698,19,14.33,82.36
8012,20250406,233,Sponsored Products,1146,8,8.12,16.85
8013,20251207,231,Sponsored Products,5095,52,32.89,74.32
8014,20241201,148,Sponsored Brands,3496,61,77.9,216.26
8015,20260403,761,Sponsored Display,1103,16,14.59,28.92
8016,20240121,590,Sponsored Products,1620,16,15.12,25.93
8017,20240619,281,Sponsored Products,1862,26,25.25,112.11
8018,20250907,346,Sponsored Products,55,0,0.0,0.0
8019,20251214,89,Sponsored Display,1506,9,8.62,13.73
8020,20250324,713,Sponsored Products,926,3,1.94,11.27
8021,20230603,431,Sponsored Brands,1180,22,34.99,71.62
8022,20230203,425,Sponsored Products,1006,14,13.68,86.66
8023,20241125,660,Sponsored Products,7883,81,55.51,270.11
8024,20240403,790,Sponsored Brands,778,7,12.26,24.19
8025,20260604,267,Sponsored Products,1652,13,17.18,42.27
8026,20260421,799,Sponsored Brands,2708,21,23.0,135.81
8027,20250621,124,Sponsored Display,1678,10,6.88,28.99
8028,20240210,333,Sponsored Products,1213,9,9.48,40.92
8029,20260425,1,Sponsored Display,1176,15,25.12,160.81
8030,20250605,438,Sponsored Display,568,7,7.73,20.18
8031,20230201,385,Sponsored Brands,116,0,0.0,0.0
8032,20240616,410,Sponsored Products,2569,28,48.01,181.34
8033,20250504,714,Sponsored Products,748,5,7.82,40.71
8034,20230417,56,Sponsored Display,731,11,7.74,11.8
8035,20250619,370,Sponsored Products,343,1,0.77,4.16
8036,20250601,270,Sponsored Products,3129,41,26.47,129.93
8037,20231208,563,Sponsored Brands,1366,4,2.29,12.36
8038,20230919,343,Sponsored Products,1392,11,7.96,51.7
8039,20230517,549,Sponsored Display,705,13,12.34,76.85
8040,20241117,281,Sponsored Products,1907,34,14.95,42.06
8041,20240105,618,Sponsored Brands,2952,30,41.79,233.92
8042,20231201,275,Sponsored Display,742,5,4.4,11.32
8043,20241201,385,Sponsored Products,2276,32,24.17,68.52
8044,20251004,131,DSP,1173,14,18.61,56.09
8045,20231109,669,Sponsored Products,314,1,0.97,3.85
8046,20260126,635,Sponsored Products,7296,61,89.65,268.21
8047,20260425,264,Sponsored Products,2449,19,9.74,46.47
8048,20231018,386,Sponsored Display,2034,19,23.06,97.91
8049,20240708,789,Sponsored Brands,1417,27,25.95,56.7
8050,20250206,331,Sponsored Products,3013,35,58.62,104.87
8051,20260226,555,Sponsored Products,549,5,6.84,37.81
8052,20250424,684,Sponsored Brands,605,7,4.47,15.14
8053,20260326,578,DSP,3958,66,91.34,522.66
8054,20250522,100,Sponsored Products,645,6,6.36,37.4
8055,20241117,716,Sponsored Display,131,2,2.63,5.67
8056,20240627,564,Sponsored Products,1249,21,13.04,57.25
8057,20250909,219,Sponsored Brands,173,2,2.8,13.76
8058,20240503,597,Sponsored Products,2153,34,29.14,109.36
8059,20251007,316,Sponsored Products,2465,44,60.07,267.79
8060,20250517,135,Sponsored Brands,850,4,6.37,9.97
8061,20250618,513,Sponsored Display,2980,21,27.51,88.62
8062,20230112,512,Sponsored Products,1225,8,4.39,24.5
8063,20250720,730,Sponsored Products,2733,49,70.04,171.36
8064,20240310,781,Sponsored Display,1079,14,22.08,48.14
8065,20231113,790,Sponsored Products,2555,43,56.71,129.74
8066,20240109,228,Sponsored Products,1227,19,21.12,116.44
8067,20231129,547,Sponsored Products,889,5,3.78,12.4
8068,20250508,85,Sponsored Products,2177,33,53.95,203.98
8069,20230107,644,Sponsored Brands,2553,22,16.2,56.07
8070,20231127,141,Sponsored Products,5795,24,14.09,63.35
8071,20251126,96,DSP,252,3,3.11,6.52
8072,20240319,744,Sponsored Products,2596,10,4.61,24.39
8073,20250128,743,Sponsored Brands,506,2,2.06,12.97
8074,20240919,508,Sponsored Products,1079,17,10.77,29.32
8075,20240416,665,Sponsored Brands,2149,24,24.32,119.83
8076,20260427,584,Sponsored Products,1308,11,10.39,38.18
8077,20240720,617,Sponsored Products,2698,41,61.34,114.76
8078,20230104,296,Sponsored Products,1669,11,14.78,69.48
8079,20230805,503,Sponsored Products,1054,16,26.62,80.62
8080,20240722,479,Sponsored Products,790,10,10.91,42.01
8081,20240410,75,Sponsored Products,1805,9,12.42,68.66
8082,20241005,19,DSP,419,3,5.36,19.9
8083,20251210,97,DSP,496,3,3.96,25.15
8084,20250116,240,Sponsored Display,4032,57,54.87,259.14
8085,20250921,788,Sponsored Brands,638,4,3.01,7.58
8086,20240115,352,Sponsored Products,1955,20,13.11,50.13
8087,20240720,463,Sponsored Products,386,3,2.57,14.05
8088,20240626,522,Sponsored Display,216,3,1.48,8.98
8089,20230823,35,Sponsored Brands,5529,58,80.77,264.93
8090,20250719,232,DSP,168,2,2.32,13.15
8091,20230122,750,Sponsored Products,2381,38,16.49,89.88
8092,20230310,521,Sponsored Products,1778,19,8.43,21.79
8093,20250828,616,Sponsored Products,3380,19,32.05,202.36
8094,20230725,552,Sponsored Brands,1475,18,28.81,119.61
8095,20251205,220,Sponsored Products,662,3,4.48,19.31
8096,20260305,787,Sponsored Brands,842,6,10.01,60.89
8097,20251111,292,Sponsored Products,2838,20,8.45,51.25
8098,20250717,252,Sponsored Products,1653,26,15.27,63.05
8099,20230423,254,Sponsored Products,2261,25,34.57,110.7
8100,20230827,569,DSP,963,18,24.6,131.44
8101,20250725,265,Sponsored Brands,1139,16,11.9,65.13
8102,20260102,710,DSP,933,4,3.05,12.02
8103,20250218,157,Sponsored Products,753,3,3.55,7.28
8104,20231013,531,Sponsored Display,2723,23,24.24,45.09
8105,20250909,315,Sponsored Products,2480,21,26.5,44.7
8106,20240130,530,Sponsored Products,523,3,1.84,8.15
8107,20231102,479,Sponsored Products,2329,19,17.15,109.2
8108,20250526,696,Sponsored Brands,2493,39,65.72,373.12
8109,20240507,528,Sponsored Display,541,4,7.13,29.5
8110,20230328,162,Sponsored Display,1629,25,25.95,53.53
8111,20250429,126,Sponsored Products,1473,17,18.77,40.08
8112,20250507,381,Sponsored Products,930,3,1.84,5.47
8113,20250404,528,Sponsored Products,1025,16,12.54,25.49
8114,20231112,317,Sponsored Products,3606,65,55.87,336.25
8115,20260607,683,Sponsored Brands,2380,37,31.05,64.66
8116,20260405,493,Sponsored Products,978,7,6.45,39.36
8117,20230228,477,Sponsored Products,283,1,1.46,4.5
8118,20250308,146,Sponsored Brands,461,7,4.64,16.55
8119,20240306,316,Sponsored Display,2510,15,22.31,44.07
8120,20250418,528,DSP,610,4,3.52,21.08
8121,20240815,618,Sponsored Products,3000,32,32.22,171.38
8122,20240408,456,Sponsored Products,479,3,2.32,13.47
8123,20240728,66,Sponsored Products,2444,30,45.51,71.34
8124,20240206,654,Sponsored Products,549,3,3.57,10.38
8125,20240513,468,Sponsored Products,385,4,5.15,14.89
8126,20250226,168,DSP,1408,9,4.06,26.15
8127,20260523,390,DSP,496,6,7.94,40.04
8128,20231018,263,Sponsored Display,998,19,26.57,111.47
8129,20240112,90,Sponsored Products,1486,24,9.79,30.29
8130,20240805,667,DSP,3621,16,27.33,176.61
8131,20260127,331,Sponsored Brands,1735,7,4.08,11.11
8132,20240909,503,Sponsored Products,3460,37,54.42,182.38
8133,20240524,413,Sponsored Brands,1418,21,20.44,81.48
8134,20230110,189,Sponsored Display,3679,43,21.14,119.35
8135,20240511,741,Sponsored Products,5722,91,57.96,246.92
8136,20250228,2,DSP,1229,7,10.19,57.65
8137,20250622,554,DSP,3235,62,57.34,225.56
8138,20250315,78,Sponsored Products,1787,16,26.16,139.61
8139,20240417,82,Sponsored Products,1895,37,18.58,111.87
8140,20251001,111,Sponsored Products,1258,19,17.69,54.4
8141,20260627,435,Sponsored Brands,4073,39,64.77,351.89
8142,20240721,188,Sponsored Display,727,4,2.33,5.62
8143,20250626,16,Sponsored Display,2350,43,50.41,127.77
8144,20260608,670,DSP,410,7,10.94,28.14
8145,20230504,524,Sponsored Products,1530,28,38.28,151.64
8146,20230811,766,Sponsored Products,357,5,4.42,7.84
8147,20250421,587,Sponsored Products,1874,13,7.09,22.51
8148,20250211,274,Sponsored Brands,953,3,4.69,17.14
8149,20250704,175,DSP,797,5,6.01,24.27
8150,20260102,439,Sponsored Products,283,4,5.46,20.62
8151,20241110,274,Sponsored Display,2237,10,6.46,18.62
8152,20230113,394,Sponsored Display,886,5,3.65,13.36
8153,20241013,525,Sponsored Brands,541,5,2.16,10.7
8154,20260307,354,Sponsored Products,998,18,28.16,62.68
8155,20250323,651,Sponsored Brands,3540,33,52.99,255.76
8156,20230829,787,Sponsored Products,835,7,12.03,75.77
8157,20231012,584,Sponsored Products,1163,3,2.84,15.71
8158,20251012,733,Sponsored Products,1141,4,6.81,20.29
8159,20231125,195,Sponsored Products,497,5,2.68,16.46
8160,20260211,764,Sponsored Products,1075,5,3.16,10.99
8161,20231003,159,Sponsored Products,328,3,3.99,13.83
8162,20240715,746,Sponsored Products,1038,6,5.87,15.67
8163,20260217,578,Sponsored Display,971,8,7.92,47.61
8164,20260602,593,Sponsored Display,2155,19,8.73,41.76
8165,20260504,184,Sponsored Products,2139,21,14.97,45.16
8166,20250731,464,Sponsored Brands,672,7,3.71,18.88
8167,20251218,793,Sponsored Products,3233,63,37.38,238.0
8168,20230903,484,Sponsored Products,2686,38,57.43,317.01
8169,20230824,408,Sponsored Products,519,7,10.77,21.44
8170,20230811,68,Sponsored Products,2222,17,11.02,24.84
8171,20250622,130,Sponsored Display,2616,41,70.91,256.22
8172,20251212,388,Sponsored Brands,2656,8,5.06,21.79
8173,20260302,612,Sponsored Products,190,1,1.44,8.65
8174,20250429,484,Sponsored Brands,468,4,2.61,16.72
8175,20240412,543,Sponsored Brands,1724,23,16.44,97.04
8176,20250304,356,Sponsored Brands,1202,20,32.55,65.0
8177,20231026,235,Sponsored Products,1144,5,7.6,15.24
8178,20250601,578,Sponsored Products,1259,24,30.25,148.72
8179,20230407,69,Sponsored Brands,1135,10,12.33,39.58
8180,20240604,273,Sponsored Products,556,7,5.99,17.34
8181,20250101,392,Sponsored Products,3325,26,19.64,87.02
8182,20240713,356,Sponsored Brands,2586,26,10.95,39.62
8183,20250319,34,Sponsored Products,1933,11,19.25,83.79
8184,20250917,493,Sponsored Products,428,5,7.48,19.91
8185,20260521,386,Sponsored Products,750,4,3.65,20.83
8186,20260306,428,Sponsored Brands,1199,8,13.8,82.65
8187,20230808,9,Sponsored Products,1369,18,18.64,114.36
8188,20260418,721,Sponsored Products,1207,3,2.71,14.31
8189,20230815,789,Sponsored Products,4545,25,42.88,103.93
8190,20230308,418,Sponsored Brands,800,11,4.83,19.71
8191,20240126,717,Sponsored Products,848,9,7.28,35.59
8192,20230108,649,Sponsored Products,1586,30,49.83,183.23
8193,20230710,313,Sponsored Display,787,9,4.84,7.8
8194,20251011,501,Sponsored Products,2357,38,15.56,46.42
8195,20230415,600,DSP,3262,45,50.67,122.78
8196,20230625,532,Sponsored Products,569,7,8.51,50.9
8197,20240721,724,Sponsored Products,3003,15,9.54,18.29
8198,20230117,707,DSP,1420,20,27.26,159.01
8199,20240711,552,Sponsored Products,4177,82,93.97,553.17
8200,20260625,433,Sponsored Products,730,4,5.59,34.04
8201,20230903,111,Sponsored Brands,2333,32,35.51,151.46
8202,20260409,301,Sponsored Products,1606,11,9.01,57.06
8203,20260117,39,Sponsored Products,816,6,4.42,26.15
8204,20230818,625,Sponsored Products,385,3,5.13,30.45
8205,20240207,363,Sponsored Products,2470,36,31.98,149.44
8206,20250408,716,Sponsored Brands,1620,25,32.28,68.33
8207,20250216,726,Sponsored Brands,6902,28,24.14,113.39
8208,20230725,604,Sponsored Products,505,7,6.78,39.99
8209,20250211,277,Sponsored Brands,1186,15,17.02,81.59
8210,20251013,95,Sponsored Brands,290,4,5.14,21.53
8211,20240101,385,DSP,3084,39,31.93,148.98
8212,20240924,310,Sponsored Display,1851,24,29.26,113.97
8213,20250811,655,Sponsored Brands,1895,33,33.23,93.95
8214,20250602,572,Sponsored Products,1581,6,6.12,17.35
8215,20240719,512,Sponsored Display,754,13,18.4,115.07
8216,20241221,464,Sponsored Brands,825,10,11.76,70.59
8217,20251031,402,Sponsored Products,994,15,6.87,10.42
8218,20241016,264,Sponsored Products,1942,32,37.68,207.79
8219,20250324,172,Sponsored Products,1066,12,16.98,38.14
8220,20250721,479,Sponsored Products,6340,89,154.64,730.56
8221,20230104,250,Sponsored Brands,1789,12,12.71,45.31
8222,20260311,182,Sponsored Brands,2022,17,23.11,95.69
8223,20230925,793,Sponsored Brands,1415,10,14.63,27.31
8224,20250524,142,Sponsored Products,842,15,24.44,71.89
8225,20251027,773,Sponsored Products,851,14,18.31,91.01
8226,20230623,638,Sponsored Brands,1882,33,15.27,32.53
8227,20230628,232,Sponsored Brands,4362,15,16.7,47.07
8228,20230825,520,Sponsored Display,2560,48,29.98,185.42
8229,20230902,46,Sponsored Products,702,4,4.69,29.5
8230,20240602,401,Sponsored Products,999,12,6.42,13.8
8231,20230425,366,DSP,944,17,8.9,36.6
8232,20260520,738,Sponsored Products,3520,46,37.72,231.34
8233,20231222,489,Sponsored Brands,2535,31,49.71,100.47
8234,20240120,409,Sponsored Brands,1851,26,39.82,229.6
8235,20250623,690,Sponsored Products,759,10,13.34,64.32
8236,20250411,476,DSP,926,3,3.33,12.46
8237,20250802,441,DSP,954,12,7.96,41.38
8238,20230907,128,Sponsored Display,3993,57,93.55,162.54
8239,20251111,124,Sponsored Brands,1030,8,3.54,10.86
8240,20250405,10,Sponsored Products,1982,6,4.13,10.3
8241,20250403,380,Sponsored Brands,1531,22,21.91,43.91
8242,20250113,199,Sponsored Products,2715,26,17.52,77.33
8243,20230818,263,Sponsored Products,635,2,3.53,7.34
8244,20250515,291,DSP,1563,28,23.71,84.23
8245,20231124,423,Sponsored Display,3416,40,35.22,105.96
8246,20240210,138,Sponsored Display,1312,9,8.76,25.81
8247,20240128,138,Sponsored Brands,3113,55,44.76,276.31
8248,20260217,316,Sponsored Products,2140,23,12.75,46.49
8249,20260112,133,Sponsored Display,1257,18,18.34,70.77
8250,20260408,404,Sponsored Products,1199,22,26.53,94.57
8251,20250104,67,Sponsored Products,900,5,6.65,16.8
8252,20240229,524,Sponsored Products,2369,36,32.9,212.34
8253,20240222,324,Sponsored Products,1056,7,8.35,44.06
8254,20230709,382,Sponsored Products,1593,30,42.18,268.12
8255,20251207,660,Sponsored Products,1631,16,18.22,65.36
8256,20231205,68,DSP,1496,28,24.39,130.4
8257,20241103,647,Sponsored Products,869,14,6.76,10.64
8258,20240518,683,Sponsored Products,2056,32,42.32,68.82
8259,20241203,341,Sponsored Brands,658,12,18.87,53.05
8260,20251204,709,DSP,478,3,2.49,5.06
8261,20260221,460,DSP,4885,16,13.99,23.11
8262,20230228,287,Sponsored Products,1636,18,29.6,65.36
8263,20250903,437,Sponsored Brands,348,5,3.77,10.17
8264,20230205,472,Sponsored Products,566,11,19.44,65.94
8265,20260303,274,Sponsored Products,877,13,7.98,37.73
8266,20250111,370,Sponsored Products,2813,10,9.79,58.56
8267,20250818,386,DSP,2671,28,48.82,141.27
8268,20250604,38,Sponsored Products,1881,22,33.8,164.33
8269,20230114,767,Sponsored Display,2267,44,42.97,264.64
8270,20230517,338,Sponsored Products,1177,8,10.03,22.14
8271,20260426,366,Sponsored Products,5995,29,12.09,51.04
8272,20250103,598,Sponsored Brands,650,5,4.68,18.99
8273,20240219,497,Sponsored Display,1075,19,14.17,55.03
8274,20231029,707,Sponsored Products,1651,31,13.83,38.09
8275,20250817,308,Sponsored Products,692,7,6.99,43.36
8276,20250828,516,Sponsored Products,3972,57,59.29,204.74
8277,20241113,339,Sponsored Products,1401,4,4.26,6.44
8278,20230419,697,Sponsored Products,705,12,10.83,64.47
8279,20260227,118,Sponsored Products,241,1,0.93,4.56
8280,20230614,530,Sponsored Brands,1959,16,17.71,76.63
8281,20250323,779,DSP,1293,19,19.69,127.05
8282,20231017,700,Sponsored Products,1227,11,4.69,10.52
8283,20240414,480,Sponsored Display,2878,19,17.27,58.24
8284,20260120,573,Sponsored Products,1516,13,12.27,73.98
8285,20250119,715,Sponsored Products,1031,14,8.19,27.58
8286,20260527,731,DSP,1980,11,5.55,30.45
8287,20250211,474,Sponsored Products,1632,29,21.76,51.03
8288,20250211,195,Sponsored Display,2033,27,14.75,43.63
8289,20230206,694,Sponsored Products,278,3,2.35,8.31
8290,20260303,333,Sponsored Products,2433,41,34.93,219.88
8291,20240113,457,Sponsored Products,3075,41,57.77,299.02
8292,20251216,94,Sponsored Products,3366,40,31.24,97.77
8293,20250522,499,Sponsored Products,410,7,3.62,22.73
8294,20241125,531,Sponsored Products,1396,18,14.6,50.38
8295,20230810,179,Sponsored Display,1082,21,28.79,94.72
8296,20260617,163,Sponsored Brands,1410,13,20.76,40.99
8297,20240320,300,Sponsored Brands,1205,21,29.82,136.01
8298,20251129,450,Sponsored Display,4702,66,71.99,320.85
8299,20260401,440,Sponsored Products,3167,13,11.15,30.49
8300,20250411,511,Sponsored Brands,1877,19,14.67,78.31
8301,20240325,583,Sponsored Products,488,6,10.15,60.17
8302,20260110,201,Sponsored Brands,1697,17,29.51,170.79
8303,20230607,199,Sponsored Products,1858,7,6.73,29.19
8304,20230301,691,Sponsored Brands,1520,19,10.14,59.4
8305,20250811,332,Sponsored Brands,1058,14,13.32,42.03
8306,20230417,241,Sponsored Products,1548,19,17.98,77.79
8307,20260317,533,Sponsored Products,1295,20,12.93,57.07
8308,20240326,29,Sponsored Products,930,5,2.18,5.72
8309,20260211,611,Sponsored Display,284,2,2.23,6.1
8310,20240718,551,Sponsored Brands,1378,15,16.51,76.19
8311,20230402,220,Sponsored Brands,1184,4,4.66,12.56
8312,20250215,290,Sponsored Products,1006,11,8.15,25.73
8313,20260626,728,Sponsored Products,1061,19,8.18,21.71
8314,20240330,243,Sponsored Products,748,11,5.08,20.24
8315,20230527,615,Sponsored Display,507,7,10.05,56.09
8316,20241108,236,Sponsored Products,1422,18,13.4,38.22
8317,20250707,721,Sponsored Products,1409,4,2.33,9.59
8318,20250103,738,Sponsored Brands,2974,21,28.48,155.77
8319,20230107,207,Sponsored Display,899,15,19.06,88.13
8320,20240629,507,Sponsored Products,2795,22,22.77,124.84
8321,20250203,758,Sponsored Products,345,6,6.54,37.45
8322,20240915,654,Sponsored Products,392,7,5.52,27.38
8323,20240119,139,Sponsored Products,400,7,6.5,27.77
8324,20250406,710,Sponsored Products,3280,55,70.81,287.66
8325,20240929,178,Sponsored Products,3316,59,81.03,235.27
8326,20240503,304,Sponsored Products,1746,17,18.25,95.94
8327,20240826,657,Sponsored Display,2894,20,24.52,149.48
8328,20250720,678,Sponsored Products,512,3,1.26,2.95
8329,20260319,155,DSP,698,6,9.37,51.99
8330,20230304,583,Sponsored Brands,2567,27,14.75,23.89
8331,20240923,578,Sponsored Products,3058,52,60.97,305.54
8332,20230210,315,Sponsored Display,827,12,21.53,74.9
8333,20251202,523,Sponsored Products,1371,15,9.23,56.44
8334,20260113,602,DSP,2603,33,17.77,41.13
