InventoryKey,DateKey,ProductKey,WarehouseKey,OnHandUnits,InTransitUnits,ReorderPoint,StockoutFlag
16006,20250808,13,7,144,16,28,0
16007,20240123,574,1,170,78,182,0
16008,20240519,337,4,175,84,107,0
16009,20240214,169,4,307,64,196,0
16010,20230406,86,9,350,157,138,0
16011,20250228,37,4,51,195,61,0
16012,20260218,332,1,238,120,82,0
16013,20251014,325,2,78,25,112,0
16014,20260202,560,7,541,3,37,0
16015,20260421,711,1,240,45,62,0
16016,20240712,328,2,457,67,128,0
16017,20240122,638,1,126,54,192,0
16018,20250717,564,2,37,29,76,0
16019,20240928,109,5,0,24,141,1
16020,20250222,628,3,224,76,164,0
16021,20230610,38,4,154,173,21,0
16022,20260610,20,5,93,51,135,0
16023,20240721,467,8,95,73,27,0
16024,20250818,320,6,94,119,135,0
16025,20240206,319,10,198,212,146,0
16026,20260212,707,4,671,212,42,0
16027,20250509,368,10,115,45,170,0
16028,20240915,455,7,328,187,141,0
16029,20230921,753,3,206,22,194,0
16030,20241206,782,6,40,101,139,0
16031,20251219,484,3,196,234,168,0
16032,20251117,639,2,130,212,164,0
16033,20241120,27,3,121,48,139,0
16034,20230708,123,2,118,36,86,0
16035,20260313,607,5,41,212,141,0
16036,20250618,589,2,0,162,31,1
16037,20260328,245,7,88,200,122,0
16038,20260124,760,9,270,121,92,0
16039,20250803,396,5,81,236,146,0
16040,20250414,619,8,166,28,98,0
16041,20260530,101,3,0,99,194,1
16042,20230421,536,2,0,176,113,1
16043,20240118,277,3,266,193,197,0
16044,20250221,303,3,66,50,169,0
16045,20231123,582,6,0,74,115,1
16046,20230218,415,1,95,83,62,0
16047,20251116,79,5,58,3,30,0
16048,20230105,188,3,252,158,94,0
16049,20230325,355,3,84,122,116,0
16050,20240104,500,7,220,31,42,0
16051,20250422,527,10,174,75,54,0
16052,20250304,325,4,260,152,31,0
16053,20260321,256,9,174,12,62,0
16054,20230125,634,3,103,193,71,0
16055,20250611,303,2,97,157,89,0
16056,20240827,793,5,414,159,49,0
16057,20240423,449,6,139,146,134,0
16058,20231024,387,8,85,191,168,0
16059,20250925,103,7,65,119,147,0
16060,20240414,167,4,181,191,186,0
16061,20230913,283,8,277,36,116,0
16062,20231203,453,1,137,105,142,0
16063,20230517,746,10,90,15,41,0
16064,20231117,746,4,67,181,180,0
16065,20240620,379,8,119,47,71,0
16066,20241112,456,7,171,118,91,0
16067,20250705,107,9,192,19,49,0
16068,20260224,316,8,83,87,194,0
16069,20240118,454,8,213,132,164,0
16070,20230403,347,1,197,154,36,0
16071,20230929,333,5,48,236,34,0
16072,20230105,163,1,197,192,22,0
16073,20241002,677,6,64,156,91,0
16074,20250913,665,5,77,167,151,0
16075,20251122,286,9,91,227,28,0
16076,20250426,87,1,185,227,186,0
16077,20250418,800,2,172,201,135,0
16078,20251207,445,6,287,58,61,0
16079,20240628,468,10,101,2,24,0
16080,20241207,139,7,180,70,183,0
16081,20260419,185,9,104,180,40,0
16082,20251104,525,5,92,199,30,0
16083,20231021,539,9,171,135,67,0
16084,20250831,690,6,132,25,116,0
16085,20260212,244,1,230,201,149,0
16086,20231102,720,6,121,104,115,0
16087,20230810,40,7,125,56,114,0
16088,20260220,390,9,116,152,65,0
16089,20240219,209,2,210,134,34,0
16090,20240327,673,3,257,29,137,0
16091,20231116,728,5,120,97,127,0
16092,20240228,255,10,49,219,188,0
16093,20250722,625,2,190,215,143,0
16094,20250122,779,1,52,216,95,0
16095,20230521,110,9,102,136,69,0
16096,20240403,202,8,134,170,92,0
16097,20250529,245,5,74,202,193,0
16098,20250823,391,3,227,218,49,0
16099,20231218,346,5,28,190,143,0
16100,20230428,770,7,150,206,148,0
16101,20250715,540,4,204,37,111,0
16102,20241125,342,4,92,89,176,0
16103,20230806,398,8,197,199,187,0
16104,20230108,652,7,335,192,184,0
16105,20260304,403,3,96,198,49,0
16106,20250201,772,6,232,148,134,0
16107,20251107,585,1,204,217,80,0
16108,20260430,655,7,0,218,130,1
16109,20250909,378,8,70,244,159,0
16110,20230326,126,3,241,5,184,0
16111,20240523,403,9,171,31,94,0
16112,20251114,5,7,407,98,155,0
16113,20240222,240,8,109,71,134,0
16114,20240602,123,4,95,128,26,0
16115,20241226,34,5,88,59,117,0
16116,20231018,610,5,380,19,74,0
16117,20250112,197,6,233,98,117,0
16118,20240808,634,6,305,224,94,0
16119,20230330,167,1,170,124,193,0
16120,20231103,472,2,58,222,35,0
16121,20240815,539,10,25,222,131,0
16122,20230508,170,7,350,117,24,0
16123,20230207,12,8,314,72,108,0
16124,20240831,262,4,159,194,147,0
16125,20250625,666,5,160,13,188,0
16126,20250221,440,10,205,158,120,0
16127,20240611,771,9,448,131,177,0
16128,20260111,441,4,0,168,86,1
16129,20240507,360,2,264,240,160,0
16130,20241108,382,7,81,66,115,0
16131,20241003,390,5,160,194,51,0
16132,20240208,617,8,95,44,145,0
16133,20230522,766,10,0,145,86,1
16134,20240615,438,1,18,145,57,0
16135,20240329,1,4,91,155,109,0
16136,20251005,689,5,0,39,198,1
16137,20250713,471,4,78,209,79,0
16138,20250714,772,5,90,170,63,0
16139,20250221,131,4,126,192,197,0
16140,20251213,147,3,134,224,75,0
16141,20230419,244,1,81,235,158,0
16142,20240727,323,6,158,194,50,0
16143,20250501,493,8,0,66,72,1
16144,20230713,342,8,47,99,154,0
16145,20250926,628,4,42,121,97,0
16146,20240617,134,1,124,160,78,0
16147,20230704,467,4,82,196,89,0
16148,20240522,734,6,159,23,63,0
16149,20260606,33,7,0,242,57,1
16150,20240608,509,10,278,212,141,0
16151,20250413,561,3,68,15,154,0
16152,20250429,495,2,5,236,44,1
16153,20250907,12,10,94,59,55,0
16154,20230518,51,1,90,210,86,0
16155,20250414,608,2,161,65,191,0
16156,20241016,498,9,296,151,185,0
16157,20230331,200,4,42,233,166,0
16158,20260213,390,10,250,30,83,0
16159,20240819,337,1,97,78,91,0
16160,20230424,117,1,147,118,183,0
16161,20260527,100,4,0,131,36,1
16162,20260529,485,7,35,93,87,0
16163,20260603,411,8,0,192,127,1
16164,20251007,441,4,163,106,100,0
16165,20240102,232,7,49,81,145,0
16166,20241206,448,4,205,239,190,0
16167,20241129,173,1,141,224,185,0
16168,20251011,580,5,0,123,49,1
16169,20250518,240,1,175,40,75,0
16170,20250130,159,1,120,96,190,0
16171,20240713,638,4,328,223,195,0
16172,20260208,639,8,41,236,88,0
16173,20240110,355,10,199,64,133,0
16174,20240807,362,4,207,176,78,0
16175,20240404,281,8,269,18,40,0
16176,20240620,489,3,243,219,150,0
16177,20231002,571,3,181,218,179,0
16178,20250916,764,3,0,161,153,1
16179,20241101,702,5,455,44,108,0
16180,20231219,738,9,204,150,126,0
16181,20240501,656,7,147,91,136,0
16182,20230108,702,8,118,64,111,0
16183,20230323,467,9,117,7,36,0
16184,20240829,340,5,197,183,39,0
16185,20251220,26,4,353,147,184,0
16186,20250512,299,2,66,118,186,0
16187,20230906,718,8,249,169,149,0
16188,20240906,326,1,366,214,143,0
16189,20231021,739,7,81,208,157,0
16190,20240415,560,5,240,187,20,0
16191,20260416,701,3,126,88,68,0
16192,20240617,569,8,199,4,55,0
16193,20240927,269,6,353,149,119,0
16194,20241226,352,4,235,18,103,0
16195,20230610,130,7,122,138,89,0
16196,20240820,656,5,157,67,122,0
16197,20260419,696,10,237,73,79,0
16198,20230323,220,2,449,229,122,0
16199,20250907,215,5,85,106,161,0
16200,20240124,495,7,450,36,41,0
16201,20230104,547,9,56,14,183,0
16202,20240618,680,1,483,122,111,0
16203,20251218,321,10,133,22,191,0
16204,20250416,303,5,187,118,25,0
16205,20240123,485,4,73,55,65,0
16206,20240604,468,9,156,146,100,0
16207,20260124,427,2,428,192,50,0
16208,20250722,369,4,335,212,168,0
16209,20230423,441,8,131,121,71,0
16210,20231125,253,4,93,206,181,0
16211,20250328,662,9,271,150,71,0
16212,20240210,770,3,263,175,52,0
16213,20250324,660,6,24,178,129,0
16214,20230927,599,2,48,220,73,0
16215,20250511,800,7,157,114,171,0
16216,20230522,515,3,189,246,171,0
16217,20260315,665,4,215,193,150,0
16218,20230719,574,6,173,163,108,0
16219,20240809,239,5,84,39,32,0
16220,20241002,619,7,143,143,135,0
16221,20230505,245,8,99,234,77,0
16222,20231111,715,7,193,66,181,0
16223,20260403,474,2,56,113,192,0
16224,20250901,260,6,148,236,163,0
16225,20231016,121,10,342,237,22,0
16226,20230422,356,2,268,71,93,0
16227,20250518,122,4,192,230,182,0
16228,20251226,215,8,388,159,193,0
16229,20250927,580,6,184,34,154,0
16230,20240712,420,9,238,205,38,0
16231,20251105,133,7,203,214,42,0
16232,20240630,194,6,190,136,74,0
16233,20251111,564,10,47,146,88,0
16234,20250902,416,6,120,87,106,0
16235,20240202,350,1,144,166,34,0
16236,20240421,792,4,269,101,102,0
16237,20241124,257,5,207,246,193,0
16238,20250509,384,7,175,170,175,0
16239,20241024,664,4,181,64,65,0
16240,20240318,631,6,0,227,197,1
16241,20250614,792,3,0,89,63,1
16242,20240610,305,6,127,36,140,0
16243,20241203,719,10,221,201,98,0
16244,20230610,530,3,129,179,187,0
16245,20230226,124,1,103,96,156,0
16246,20250724,660,8,153,207,81,0
16247,20240414,254,7,204,246,138,0
16248,20260326,267,6,196,166,92,0
16249,20241112,308,8,183,193,70,0
16250,20241016,613,8,35,95,107,0
16251,20251227,384,6,320,240,36,0
16252,20250630,420,3,52,213,30,0
16253,20240429,205,2,284,107,156,0
16254,20230507,764,7,43,120,186,0
16255,20230411,111,2,541,8,81,0
16256,20231011,707,2,83,78,190,0
16257,20230103,770,8,345,223,93,0
16258,20250525,770,10,380,22,151,0
16259,20230919,401,4,352,203,172,0
16260,20231211,64,5,30,25,85,0
16261,20230113,87,7,343,171,26,0
16262,20260602,686,1,145,172,96,0
16263,20250807,281,10,38,221,114,0
16264,20251215,116,8,306,238,152,0
16265,20251021,577,7,51,148,165,0
16266,20240623,566,9,216,107,40,0
16267,20230927,500,3,143,70,48,0
16268,20250802,374,3,0,195,58,1
16269,20260219,51,3,49,39,181,0
16270,20250420,380,8,314,104,193,0
16271,20250308,434,3,292,27,124,0
16272,20240321,789,4,292,170,57,0
16273,20230605,477,10,370,44,151,0
16274,20230718,87,9,174,24,94,0
16275,20250727,402,10,180,85,23,0
16276,20241210,234,3,74,17,72,0
16277,20260124,466,6,293,111,72,0
16278,20250612,232,7,35,24,25,0
16279,20230308,502,8,183,231,185,0
16280,20230825,268,5,311,103,167,0
16281,20230830,241,1,118,35,114,0
16282,20250730,105,2,132,217,61,0
16283,20231223,81,8,108,77,115,0
16284,20260419,789,6,254,48,50,0
16285,20230814,719,10,145,129,168,0
16286,20231031,742,2,179,223,152,0
16287,20231004,773,3,0,151,93,1
16288,20250406,515,1,363,190,102,0
16289,20240518,791,10,179,180,76,0
16290,20251207,289,10,86,230,83,0
16291,20230715,183,10,172,207,39,0
16292,20250816,542,1,116,156,112,0
16293,20251030,190,6,194,34,100,0
16294,20240110,109,10,178,242,187,0
16295,20230717,706,4,0,249,93,1
16296,20230402,144,9,143,152,159,0
16297,20240921,248,4,0,151,134,1
16298,20250318,222,6,184,6,134,0
16299,20230618,438,9,187,151,28,0
16300,20230216,413,2,165,62,194,0
16301,20250530,106,9,136,59,136,0
16302,20230525,597,3,122,172,29,0
16303,20260405,558,9,112,153,132,0
16304,20241027,179,4,100,27,45,0
16305,20250508,281,4,272,51,27,0
16306,20260322,630,1,143,189,174,0
16307,20230411,257,10,73,68,62,0
16308,20231015,776,4,512,190,185,0
16309,20251108,438,9,365,206,63,0
16310,20240501,599,9,204,158,51,0
16311,20260416,183,4,154,149,57,0
16312,20251113,5,1,284,209,197,0
16313,20230617,440,4,154,107,91,0
16314,20240326,363,7,76,91,91,0
16315,20241011,341,1,326,44,130,0
16316,20230104,786,6,168,56,51,0
16317,20250418,208,7,260,4,115,0
16318,20231111,382,10,137,218,177,0
16319,20250702,487,6,137,163,183,0
16320,20240520,416,5,0,215,39,1
16321,20230419,792,7,48,173,44,0
16322,20241224,630,6,382,164,105,0
16323,20231118,191,4,185,10,26,0
16324,20231019,169,7,64,230,67,0
16325,20230119,243,9,113,9,93,0
16326,20250723,607,6,74,159,22,0
16327,20240331,599,8,68,46,54,0
16328,20250812,123,5,249,165,63,0
16329,20250903,79,8,107,119,20,0
16330,20240515,574,2,41,211,75,0
16331,20240820,763,7,211,173,68,0
16332,20250127,348,7,200,88,185,0
16333,20260610,759,3,79,225,27,0
16334,20250428,122,6,82,61,30,0
16335,20230908,618,8,135,169,83,0
16336,20250622,630,7,137,172,157,0
16337,20250907,592,10,272,42,127,0
16338,20240520,265,9,0,135,143,1
16339,20230107,197,9,79,22,165,0
16340,20260510,701,7,271,70,127,0
16341,20230710,798,3,87,106,78,0
16342,20231214,426,5,367,87,159,0
16343,20250519,79,8,29,71,130,0
16344,20241213,487,7,263,31,131,0
16345,20240506,228,6,87,200,172,0
16346,20241201,173,7,165,51,144,0
16347,20251023,788,5,146,104,88,0
16348,20240704,350,8,385,187,90,0
16349,20241120,767,3,262,11,191,0
16350,20231202,500,3,242,247,121,0
16351,20230621,625,2,182,39,33,0
16352,20230913,106,2,598,59,32,0
16353,20240725,151,8,25,110,163,0
16354,20251015,33,4,165,3,63,0
16355,20230604,599,3,33,237,75,0
16356,20260610,151,4,107,199,155,0
16357,20240621,56,1,143,168,121,0
16358,20240920,222,2,43,179,174,0
16359,20240821,637,2,0,194,68,1
16360,20250305,202,2,40,243,125,0
16361,20240714,670,9,269,154,157,0
16362,20240204,326,3,240,188,80,0
16363,20240206,57,7,262,65,175,0
16364,20260306,93,2,254,216,107,0
16365,20250722,248,1,165,156,182,0
16366,20250927,462,10,129,142,164,0
16367,20230403,506,10,169,149,132,0
16368,20260108,666,6,123,194,110,0
16369,20230531,269,1,178,132,87,0
16370,20250620,189,2,83,119,133,0
16371,20250601,419,10,82,73,81,0
16372,20250210,76,3,153,104,66,0
16373,20250124,233,7,159,97,131,0
16374,20240617,1,6,126,185,177,0
16375,20230302,603,7,0,224,40,1
16376,20251231,45,1,195,221,132,0
16377,20260222,8,6,127,39,117,0
16378,20241107,66,7,55,86,166,0
16379,20240404,399,9,124,105,167,0
16380,20231216,172,6,75,16,143,0
16381,20241220,600,5,141,241,156,0
16382,20250906,555,5,289,240,37,0
16383,20240727,731,7,103,196,115,0
16384,20241121,654,5,139,29,178,0
16385,20251011,180,7,277,43,74,0
16386,20250813,390,2,109,184,24,0
16387,20250819,177,6,36,55,82,0
16388,20250412,170,10,108,13,108,0
16389,20251020,395,9,82,30,108,0
16390,20240822,207,1,179,147,31,0
16391,20230905,413,4,124,1,96,0
16392,20251218,131,7,180,236,35,0
16393,20230521,248,1,87,114,144,0
16394,20260608,291,1,194,73,190,0
16395,20231125,645,5,429,122,41,0
16396,20250924,488,7,86,219,148,0
16397,20250408,40,9,0,55,152,1
16398,20250310,57,8,54,235,54,0
16399,20241226,556,10,61,232,56,0
16400,20230628,129,2,336,208,30,0
16401,20251215,37,3,102,84,160,0
16402,20240301,206,1,469,30,185,0
16403,20240627,562,4,73,133,163,0
16404,20260414,413,4,171,110,168,0
16405,20230212,487,5,77,152,70,0
16406,20231226,793,10,103,182,148,0
16407,20240914,357,5,143,5,135,0
16408,20230704,782,10,160,236,160,0
16409,20250501,478,7,142,65,162,0
16410,20241021,87,6,124,107,83,0
16411,20241004,232,2,0,247,156,1
16412,20231118,286,10,184,70,149,0
16413,20250216,333,1,51,236,50,0
16414,20250608,758,3,104,104,174,0
16415,20230820,112,3,147,203,140,0
16416,20250901,615,4,227,237,22,0
16417,20260109,161,2,259,121,92,0
16418,20260125,430,1,215,96,39,0
16419,20241124,250,2,88,18,186,0
16420,20241209,8,1,207,55,164,0
16421,20260323,311,10,14,236,147,1
16422,20240409,462,7,378,24,169,0
16423,20230620,759,10,43,80,62,0
16424,20230926,416,1,120,249,175,0
16425,20231019,761,1,53,243,155,0
16426,20260511,594,8,344,84,82,0
16427,20260105,278,3,220,44,52,0
16428,20260120,443,9,22,103,117,0
16429,20241018,748,9,44,35,145,0
16430,20240224,273,1,39,231,186,0
16431,20250905,89,5,133,137,188,0
16432,20260503,198,6,43,14,67,0
16433,20241224,770,3,157,117,135,0
16434,20240802,597,4,144,186,37,0
16435,20230217,271,1,288,200,59,0
16436,20241229,310,8,62,96,45,0
16437,20230713,689,8,159,80,59,0
16438,20251027,186,7,50,150,196,0
16439,20250227,187,3,168,143,149,0
16440,20240829,223,10,58,179,165,0
16441,20250110,678,8,284,228,181,0
16442,20251113,267,1,142,92,124,0
16443,20231213,230,5,0,187,123,1
16444,20250721,763,1,214,242,94,0
16445,20240502,476,4,148,133,86,0
16446,20251016,668,9,121,65,171,0
16447,20251121,717,4,37,98,20,0
16448,20240104,614,4,161,87,154,0
16449,20260605,288,8,248,95,22,0
16450,20240331,706,8,122,92,173,0
16451,20250419,773,3,121,236,139,0
16452,20240306,133,10,346,42,189,0
16453,20250114,623,9,534,23,41,0
16454,20250906,756,1,122,74,127,0
16455,20230116,115,5,144,67,137,0
16456,20230810,695,4,195,61,96,0
16457,20251016,518,10,0,155,94,1
16458,20251017,621,9,239,149,108,0
16459,20240510,493,1,74,58,158,0
16460,20260627,599,3,160,135,178,0
16461,20240618,756,9,104,138,139,0
16462,20250207,527,5,372,203,108,0
16463,20241107,30,10,353,3,55,0
16464,20240207,519,1,15,209,125,1
16465,20240909,553,1,62,73,116,0
16466,20240523,402,2,297,152,113,0
16467,20240827,602,10,0,102,150,1
16468,20230706,257,6,246,150,125,0
16469,20260104,297,4,259,81,152,0
16470,20241223,704,6,150,191,151,0
16471,20251216,715,1,34,193,64,0
16472,20241205,404,1,43,133,191,0
16473,20230413,472,8,0,42,123,1
16474,20240417,391,4,209,116,61,0
16475,20250526,729,8,28,172,97,0
16476,20240404,790,7,177,175,185,0
16477,20230111,737,3,62,183,167,0
16478,20251202,775,6,97,11,120,0
16479,20240711,601,10,218,228,108,0
16480,20230507,590,8,143,246,125,0
16481,20240228,37,8,102,29,149,0
16482,20240817,650,3,72,233,139,0
16483,20231026,418,9,10,6,165,1
16484,20260113,775,2,0,112,108,1
16485,20250407,482,3,105,175,77,0
16486,20240503,167,5,203,0,36,0
16487,20240221,522,6,204,18,169,0
16488,20251109,609,5,166,59,138,0
16489,20260212,188,9,0,91,55,1
16490,20240308,279,5,124,65,62,0
16491,20231213,368,5,118,221,167,0
16492,20231023,106,4,72,214,58,0
16493,20231208,585,3,167,95,110,0
16494,20231009,424,1,390,91,42,0
16495,20260409,311,3,0,217,86,1
16496,20260411,317,2,110,12,45,0
16497,20230610,454,7,404,199,60,0
16498,20250920,337,2,203,10,145,0
16499,20240510,288,8,0,209,105,1
16500,20241123,784,4,125,26,45,0
16501,20250830,248,4,27,47,69,0
16502,20230530,103,10,0,124,119,1
16503,20240901,405,5,390,231,172,0
16504,20240804,638,6,264,122,93,0
16505,20230616,64,6,41,63,111,0
16506,20240927,624,1,48,32,176,0
16507,20250622,620,4,187,200,43,0
16508,20240203,265,5,341,43,136,0
16509,20241209,585,6,441,133,120,0
16510,20230621,216,1,113,236,161,0
16511,20241204,460,5,148,248,169,0
16512,20240619,448,5,115,131,94,0
16513,20241204,173,3,75,149,23,0
16514,20251206,704,9,95,168,53,0
16515,20231214,618,4,408,225,75,0
16516,20240923,663,9,190,3,165,0
16517,20251016,277,3,257,58,99,0
16518,20240531,762,4,299,215,72,0
16519,20231103,352,9,89,225,30,0
16520,20230320,412,1,198,31,191,0
16521,20260316,151,6,144,148,110,0
16522,20230427,579,8,156,10,96,0
16523,20240608,600,7,5,35,162,1
16524,20230124,144,7,104,56,37,0
16525,20260206,435,1,224,62,193,0
16526,20250227,493,7,203,78,155,0
16527,20260223,67,4,144,222,137,0
16528,20241204,108,1,362,211,57,0
16529,20230516,539,1,144,183,196,0
16530,20241104,145,9,53,245,127,0
16531,20260610,708,4,57,89,139,0
16532,20231022,195,8,177,80,26,0
16533,20260521,188,10,134,75,109,0
16534,20240418,327,5,35,243,140,0
16535,20260607,176,1,0,26,78,1
16536,20241228,660,7,121,130,27,0
16537,20240122,212,5,231,128,108,0
16538,20230522,467,10,119,214,183,0
16539,20240618,565,7,332,87,199,0
16540,20250411,445,8,138,231,72,0
16541,20240516,655,10,388,248,30,0
16542,20231127,99,4,223,110,38,0
16543,20250207,771,6,26,57,103,0
16544,20231106,27,1,0,140,98,1
16545,20260309,197,5,138,27,179,0
16546,20231204,575,10,51,151,71,0
16547,20230801,369,8,49,187,135,0
16548,20241023,657,8,183,166,38,0
16549,20260604,633,9,227,209,178,0
16550,20230623,265,4,219,216,149,0
16551,20240129,305,4,226,53,159,0
16552,20260503,548,6,136,63,34,0
16553,20241031,505,4,79,191,135,0
16554,20240906,407,2,545,213,161,0
16555,20230915,218,5,143,101,128,0
16556,20230208,498,10,45,212,86,0
16557,20230409,102,2,96,16,78,0
16558,20251002,368,10,70,12,38,0
16559,20230711,597,9,16,58,161,1
16560,20240921,724,5,247,230,163,0
16561,20250713,699,7,125,166,44,0
16562,20231203,428,8,0,222,85,1
16563,20240202,632,7,62,95,45,0
16564,20260630,36,7,229,42,192,0
16565,20251111,397,10,265,20,25,0
16566,20231001,662,5,0,232,66,1
16567,20240111,316,8,541,26,68,0
16568,20260120,555,7,84,62,136,0
16569,20260404,339,9,253,26,119,0
16570,20251002,518,7,119,36,73,0
16571,20230918,271,8,41,6,23,0
16572,20231001,543,5,79,143,37,0
16573,20240128,315,7,247,46,188,0
16574,20260517,242,10,330,11,27,0
16575,20230309,724,6,169,30,96,0
16576,20230128,565,8,75,115,87,0
16577,20240508,472,9,213,155,121,0
16578,20241031,309,7,336,39,124,0
16579,20230214,228,1,87,2,153,0
16580,20250322,356,7,147,131,66,0
16581,20230723,105,7,341,158,132,0
16582,20260503,19,3,344,90,56,0
16583,20251120,401,2,187,188,91,0
16584,20230430,529,5,62,1,87,0
16585,20240603,194,5,54,209,160,0
16586,20230607,137,7,81,44,122,0
16587,20240707,180,5,354,192,58,0
16588,20260518,25,10,0,24,23,1
16589,20230304,450,5,74,208,46,0
16590,20260412,656,6,106,198,89,0
16591,20251027,795,10,123,115,52,0
16592,20250708,94,6,154,65,178,0
16593,20250721,444,10,140,131,42,0
16594,20240518,377,8,155,44,63,0
16595,20230605,341,7,333,18,162,0
16596,20231026,750,8,91,127,78,0
16597,20241008,60,6,81,205,183,0
16598,20240730,116,4,169,171,66,0
16599,20250727,401,6,87,147,107,0
16600,20231102,327,5,319,226,37,0
16601,20240329,519,10,201,77,51,0
16602,20230924,319,2,60,204,163,0
16603,20250712,41,6,15,22,116,1
16604,20260622,343,5,82,78,87,0
16605,20240106,648,7,0,171,126,1
16606,20250323,398,8,68,29,63,0
16607,20250326,758,3,141,130,84,0
