PricingKey,DateKey,ProductKey,ListPrice,SellingPrice,CompetitorPrice
10423,20260525,611,119.6,97.68,124.63
10424,20230427,115,258.32,202.61,248.56
10425,20231209,773,48.89,38.32,54.25
10426,20240125,73,219.47,168.07,190.71
10427,20240611,199,127.18,100.83,125.55
10428,20230415,380,239.62,193.73,254.59
10429,20231019,86,11.99,11.8,13.52
10430,20250425,165,223.04,213.44,210.41
10431,20260117,197,150.97,142.46,163.8
10432,20230813,85,52.93,52.63,58.92
10433,20251012,274,185.35,143.13,157.85
10434,20240815,272,66.09,57.89,72.6
10435,20230410,429,195.21,155.47,217.52
10436,20241011,760,321.52,313.88,348.66
10437,20241119,663,304.83,236.53,350.07
10438,20250310,82,299.58,253.91,318.48
10439,20250830,363,113.38,86.52,110.73
10440,20240501,787,222.59,207.97,236.33
10441,20230710,205,82.38,65.79,83.84
10442,20260422,562,188.77,156.62,184.37
10443,20231128,540,329.69,300.11,303.28
10444,20240323,649,267.48,264.89,258.48
10445,20230801,566,84.3,64.17,76.6
10446,20240319,630,339.79,296.8,364.93
10447,20250427,231,190.39,185.19,183.71
10448,20231122,484,15.41,13.0,13.47
10449,20230528,534,111.77,100.16,115.63
10450,20250320,405,234.96,193.52,206.46
10451,20240730,614,10.84,8.62,10.9
10452,20250105,464,223.36,180.07,213.34
10453,20260603,58,31.75,28.26,28.16
10454,20230816,425,155.73,150.69,137.15
10455,20251121,91,191.54,168.17,205.18
10456,20260406,333,315.8,311.93,270.39
10457,20260426,594,93.21,76.83,95.26
10458,20230413,258,30.13,27.41,28.45
10459,20240904,539,287.91,276.63,308.73
10460,20240423,192,142.28,109.16,130.33
10461,20230810,266,259.97,211.06,295.43
10462,20241229,743,343.9,334.39,375.57
10463,20230306,260,283.2,219.34,272.59
10464,20250430,224,205.12,185.16,225.05
10465,20250915,226,250.65,208.5,287.73
10466,20230921,455,34.92,32.23,35.2
10467,20250119,15,179.98,144.59,185.07
10468,20240816,24,126.6,110.79,110.74
10469,20231018,91,191.54,162.43,200.65
10470,20231219,438,40.99,32.23,40.56
10471,20250517,236,380.33,329.54,342.05
10472,20240901,623,190.11,146.85,193.89
10473,20251129,472,30.87,25.58,34.95
10474,20250211,660,11.42,9.98,12.49
10475,20230429,265,249.31,247.42,223.28
10476,20250407,734,36.51,36.09,35.41
10477,20241105,542,118.48,109.69,114.85
10478,20250929,255,317.46,300.87,326.41
10479,20251027,775,193.35,169.55,195.72
10480,20260509,356,128.43,109.34,125.96
10481,20250415,60,69.61,64.28,72.93
10482,20240502,787,222.59,182.91,243.78
10483,20250312,38,36.67,27.74,38.2
10484,20231115,71,81.45,66.5,70.35
10485,20250527,287,248.3,194.3,246.55
10486,20250109,313,145.22,123.68,126.36
10487,20240603,735,122.01,106.47,118.33
10488,20250821,344,107.89,84.43,105.74
10489,20231127,665,406.18,377.11,375.47
10490,20231224,64,238.84,184.26,220.3
10491,20230705,413,98.94,85.75,101.43
10492,20230406,344,107.89,90.45,114.9
10493,20241222,761,403.08,392.24,368.07
10494,20251002,246,289.83,262.77,252.18
10495,20260421,218,193.69,187.54,168.99
10496,20240815,606,54.24,52.74,49.9
10497,20230705,525,333.84,300.64,366.98
10498,20241015,735,122.01,93.13,124.01
10499,20260124,404,249.7,225.85,214.27
10500,20241114,366,384.91,336.12,423.28
10501,20241231,742,222.66,175.96,230.55
10502,20250124,620,141.64,130.84,157.47
10503,20241127,366,384.91,361.32,343.52
10504,20230502,612,244.74,235.35,219.79
10505,20250226,756,394.25,381.93,360.52
10506,20230504,495,21.23,18.15,19.75
10507,20241012,536,232.15,188.68,233.83
10508,20240518,144,249.79,205.07,213.39
10509,20250709,328,77.81,76.39,81.96
10510,20241021,77,218.69,193.97,186.35
10511,20250930,785,272.2,248.09,306.11
10512,20260329,263,87.43,65.84,99.75
10513,20240222,494,380.5,363.0,407.48
10514,20251016,526,17.69,14.41,16.25
10515,20230121,795,235.28,228.62,239.01
10516,20260315,123,122.98,121.06,111.7
10517,20251226,245,129.45,115.87,116.67
10518,20230114,716,97.62,93.88,106.16
10519,20241128,180,25.06,23.59,27.49
10520,20241204,761,403.08,332.51,370.73
10521,20250912,289,53.05,48.85,54.37
10522,20241018,45,269.74,208.85,266.53
10523,20231216,11,54.42,43.45,57.94
10524,20260402,423,26.19,19.73,28.4
10525,20250505,337,284.78,244.27,258.92
10526,20230114,63,58.12,43.84,50.28
10527,20250408,115,258.32,246.08,233.33
10528,20240722,418,235.9,182.14,269.99
10529,20230731,12,262.97,226.42,285.66
10530,20260508,478,272.96,225.39,251.3
10531,20250109,69,201.68,154.28,221.29
10532,20240802,349,300.82,295.55,268.32
10533,20240811,623,190.11,188.92,169.99
10534,20250111,445,236.18,232.32,237.99
10535,20240128,388,209.17,197.25,223.68
10536,20250625,635,53.49,41.98,49.77
10537,20231101,243,30.66,24.09,32.88
10538,20250625,539,287.91,287.64,302.61
10539,20241209,18,49.16,45.7,54.73
10540,20250614,539,287.91,237.14,302.58
10541,20260606,253,436.82,408.93,421.98
10542,20250804,192,142.28,115.47,126.15
10543,20230414,48,76.9,67.39,84.0
10544,20240201,78,147.0,137.51,158.92
10545,20250930,764,38.17,36.1,37.06
10546,20230706,73,219.47,170.89,196.86
10547,20250422,635,53.49,44.44,55.51
10548,20230622,40,246.38,188.08,269.67
10549,20240330,375,46.16,34.75,40.11
10550,20230521,45,269.74,223.62,298.66
10551,20260608,92,242.67,197.36,254.07
10552,20250923,157,17.11,16.76,18.88
10553,20230116,420,122.78,111.34,110.9
10554,20250705,690,128.51,117.37,139.19
10555,20250319,387,66.08,50.78,72.44
10556,20250203,493,91.44,83.81,79.3
10557,20230113,431,27.19,23.75,29.18
10558,20260314,719,73.37,68.67,63.35
10559,20241225,738,223.85,219.78,236.89
10560,20260407,728,23.99,20.18,21.33
10561,20260404,51,80.4,63.04,80.22
10562,20260524,249,37.07,33.3,40.66
10563,20230806,350,195.28,188.48,173.57
10564,20240302,228,211.07,194.84,209.12
10565,20250808,701,100.15,78.63,99.99
10566,20250320,396,167.37,137.1,142.45
10567,20240323,774,100.34,97.86,102.37
10568,20240403,434,136.54,131.34,137.38
10569,20231008,503,318.02,317.14,285.72
10570,20240210,209,254.65,241.65,237.35
10571,20230203,285,204.89,159.78,189.5
10572,20250819,227,292.62,249.4,305.96
10573,20240429,12,262.97,248.48,298.62
10574,20240709,190,46.04,35.82,40.27
10575,20230207,261,212.23,201.46,212.92
10576,20241007,444,271.47,270.09,276.41
10577,20231230,66,232.57,176.82,252.71
10578,20260616,124,11.28,10.7,12.55
10579,20241013,85,52.93,51.26,57.68
10580,20240218,180,25.06,21.39,23.84
10581,20230310,380,239.62,218.29,245.17
10582,20250820,11,54.42,42.4,55.07
10583,20260125,483,167.82,164.68,176.0
10584,20241125,409,219.82,174.94,196.35
10585,20231005,33,147.68,121.44,147.44
10586,20240330,407,187.73,165.17,168.56
10587,20260413,480,425.68,361.97,389.65
10588,20260521,58,31.75,25.51,33.64
10589,20231224,343,17.55,13.27,18.32
10590,20230723,121,298.82,298.72,312.83
10591,20240508,240,48.56,38.9,51.26
10592,20260503,224,205.12,157.5,178.18
10593,20250607,324,210.25,192.77,178.95
10594,20230626,25,50.32,42.64,50.32
10595,20250920,202,290.4,275.89,324.13
10596,20230226,320,204.9,202.57,175.59
10597,20250909,611,119.6,100.88,106.8
10598,20240225,423,26.19,23.49,24.42
10599,20240313,507,266.28,221.78,228.63
10600,20260611,334,266.65,248.27,234.69
10601,20250901,472,30.87,27.67,28.98
10602,20250715,8,211.32,203.99,189.36
10603,20230213,111,310.59,286.72,353.91
10604,20230702,646,202.52,169.84,188.13
10605,20240110,760,321.52,282.35,301.37
10606,20240428,66,232.57,214.82,231.5
10607,20250414,416,128.68,116.95,143.13
10608,20250627,786,127.42,107.9,124.05
10609,20250424,677,101.31,78.2,94.88
10610,20230709,628,117.7,91.39,113.83
10611,20231113,478,272.96,231.01,234.79
10612,20251013,76,227.03,176.52,255.91
10613,20230921,9,228.25,203.95,198.7
10614,20240204,72,119.72,95.94,127.05
10615,20230408,176,155.18,126.14,152.16
10616,20231001,234,318.9,248.61,291.55
10617,20260430,386,184.17,138.48,207.12
10618,20240709,565,40.62,38.24,44.29
10619,20250214,547,393.46,372.13,338.4
10620,20260526,697,203.47,172.94,205.81
10621,20251217,62,427.35,403.1,418.38
10622,20250604,353,230.0,212.48,225.75
10623,20230116,412,57.85,56.4,54.29
10624,20231020,439,350.84,309.36,403.32
10625,20231018,222,199.12,199.05,172.43
10626,20260324,543,164.16,157.72,164.76
10627,20260105,530,239.02,181.32,251.29
10628,20250520,218,193.69,173.15,204.3
10629,20250510,207,387.32,378.03,428.37
10630,20230330,648,33.89,27.19,33.45
10631,20240818,733,218.3,212.43,236.28
10632,20260202,148,26.37,22.21,22.49
10633,20260516,402,21.66,19.33,18.72
10634,20230228,476,235.18,199.08,220.3
10635,20241230,41,272.3,260.8,297.78
10636,20230704,139,382.89,361.72,402.63
10637,20230618,476,235.18,222.1,217.49
10638,20231021,486,204.27,159.01,229.36
10639,20241209,37,408.21,373.49,432.96
10640,20230804,758,348.5,337.54,361.54
10641,20241114,326,267.52,241.3,260.37
10642,20230604,59,71.61,57.65,75.28
10643,20240210,187,256.66,219.47,235.55
10644,20231102,297,203.31,171.29,206.58
10645,20241205,201,178.89,141.98,194.01
10646,20251028,624,21.67,20.71,21.16
10647,20241005,564,142.88,142.58,133.32
10648,20260309,713,325.0,251.83,334.43
10649,20230517,305,183.32,180.83,179.0
10650,20240225,612,244.74,210.84,254.15
10651,20231122,412,57.85,56.97,52.55
10652,20240811,612,244.74,237.42,273.49
10653,20240326,104,158.51,151.69,176.59
10654,20231214,416,128.68,126.31,136.6
10655,20260502,774,100.34,93.2,90.56
10656,20250319,209,254.65,204.37,232.32
10657,20260627,476,235.18,227.79,210.65
10658,20231227,382,50.92,38.92,47.71
10659,20260501,603,228.34,192.38,209.21
10660,20250614,365,297.68,259.55,284.09
10661,20240617,743,343.9,296.82,392.18
10662,20250907,513,255.23,194.32,290.27
10663,20230309,131,24.54,23.05,22.49
10664,20230426,133,157.64,126.77,176.61
10665,20260626,518,38.63,32.84,41.62
10666,20230527,542,118.48,101.79,108.74
10667,20250224,328,77.81,68.33,68.3
10668,20230514,690,128.51,96.85,137.7
10669,20260122,181,341.92,320.71,321.88
10670,20230805,14,109.54,88.11,120.19
10671,20250526,550,203.17,164.93,211.16
10672,20241115,340,256.97,211.66,264.66
10673,20240730,667,106.93,96.09,96.54
10674,20240921,202,290.4,237.14,326.84
10675,20231026,709,35.68,30.37,37.4
10676,20260205,272,66.09,52.3,65.4
10677,20230717,353,230.0,208.21,253.32
10678,20250707,413,98.94,79.22,105.29
10679,20231129,662,142.93,116.24,122.34
10680,20260526,389,13.99,10.75,13.23
10681,20240527,177,72.58,57.56,77.45
10682,20230501,6,195.36,164.31,217.49
10683,20260112,115,258.32,234.79,266.66
10684,20250626,774,100.34,79.57,100.09
10685,20240904,226,250.65,200.41,264.98
10686,20240419,375,46.16,45.84,41.11
10687,20230530,787,222.59,181.55,208.86
10688,20241127,382,50.92,50.08,47.65
10689,20231215,277,308.04,253.15,309.5
10690,20250720,421,82.54,62.35,91.76
10691,20260321,591,113.73,90.71,125.04
10692,20260521,100,63.71,59.47,57.0
10693,20230916,424,164.94,152.32,177.11
10694,20230331,285,204.89,181.85,227.55
10695,20240421,612,244.74,187.15,211.95
10696,20260125,270,147.92,123.98,166.26
10697,20240412,245,129.45,106.35,115.95
10698,20240520,708,140.71,130.54,140.46
10699,20260503,320,204.9,156.04,183.78
10700,20240825,760,321.52,308.81,300.87
10701,20241014,56,266.02,255.04,255.25
10702,20260609,103,169.4,138.76,162.47
10703,20250820,277,308.04,267.92,283.31
10704,20231111,305,183.32,161.33,171.86
10705,20240618,183,26.08,23.45,28.76
10706,20251014,482,74.27,66.82,83.35
10707,20250909,798,130.63,108.07,138.54
10708,20240921,21,279.33,239.56,303.69
10709,20250111,793,136.99,131.12,124.77
10710,20230723,12,262.97,223.84,288.06
10711,20230509,377,227.02,224.28,201.17
10712,20230905,717,37.49,32.17,32.45
10713,20260410,707,225.72,205.5,200.6
10714,20250919,509,90.19,72.76,89.28
10715,20250104,734,36.51,32.6,32.19
10716,20230507,799,172.35,168.76,186.07
10717,20251204,554,59.83,56.5,67.18
10718,20240427,464,223.36,187.78,222.58
10719,20260528,123,122.98,105.45,106.92
10720,20230223,409,219.82,175.94,252.59
10721,20241023,97,301.78,278.15,288.15
10722,20240810,453,159.04,142.77,156.21
10723,20230331,332,121.61,108.11,116.06
10724,20251214,257,153.43,136.44,144.95
10725,20250624,104,158.51,123.0,158.46
10726,20260528,162,43.61,32.91,37.67
10727,20241212,126,119.25,97.56,125.07
10728,20250503,209,254.65,238.13,259.99
10729,20240707,190,46.04,43.42,47.37
10730,20241004,117,66.51,63.98,58.07
10731,20231122,765,31.01,23.74,32.06
10732,20230328,652,164.75,156.86,146.66
10733,20230210,62,427.35,386.5,471.53
10734,20231230,484,15.41,11.9,13.64
10735,20241203,430,96.92,93.82,92.66
10736,20251006,321,380.87,299.35,422.82
10737,20251225,228,211.07,168.65,208.33
10738,20240618,316,244.0,234.72,235.37
10739,20240312,34,218.67,196.84,221.6
10740,20250811,130,108.44,104.08,107.36
10741,20260131,81,274.94,231.25,253.75
10742,20231105,370,263.18,258.72,291.69
10743,20260303,710,52.14,48.73,58.06
10744,20251001,369,98.11,81.98,94.36
10745,20250218,314,241.0,239.11,256.25
10746,20231224,439,350.84,279.03,338.17
10747,20230906,484,15.41,13.29,17.19
10748,20260612,243,30.66,23.39,33.25
10749,20250225,311,360.5,309.94,316.84
10750,20230501,536,232.15,193.41,225.38
10751,20260228,31,281.2,215.69,302.04
10752,20230511,395,380.39,313.36,368.79
10753,20251012,144,249.79,233.99,286.48
10754,20260325,112,332.69,283.83,357.17
10755,20230518,762,278.35,260.59,297.03
10756,20250417,783,254.01,253.91,262.68
10757,20250521,600,66.54,64.34,68.67
10758,20230407,719,73.37,66.23,84.01
10759,20251013,220,267.45,243.44,237.58
10760,20250427,498,309.5,245.82,323.21
10761,20260609,25,50.32,38.91,53.99
10762,20260515,200,245.23,239.95,246.13
10763,20230513,24,126.6,113.85,136.01
10764,20231220,663,304.83,263.02,266.05
10765,20231218,435,227.4,212.22,196.62
10766,20250706,770,92.3,85.71,100.62
10767,20240630,605,161.5,124.36,138.15
10768,20230327,759,228.08,195.35,212.0
10769,20250702,619,96.72,89.31,82.9
10770,20260115,72,119.72,111.46,102.09
10771,20250314,574,292.71,274.42,265.08
10772,20230517,328,77.81,63.45,68.47
10773,20250708,616,278.04,248.46,319.48
10774,20251222,463,203.4,193.94,180.95
10775,20240226,409,219.82,198.71,191.47
10776,20240906,102,258.72,255.42,231.01
10777,20230218,558,241.4,221.13,218.35
10778,20251010,228,211.07,198.86,220.38
10779,20250629,466,314.66,251.73,321.6
10780,20250701,569,318.86,307.63,336.26
10781,20240811,328,77.81,76.39,76.87
10782,20241003,515,127.91,123.56,137.78
10783,20250731,261,212.23,169.41,223.81
10784,20260106,128,41.76,39.76,36.34
10785,20250102,53,274.33,260.32,238.42
10786,20240702,66,232.57,177.65,224.08
10787,20240903,286,317.67,267.15,282.22
10788,20260131,792,142.29,141.14,146.69
10789,20260405,208,194.43,175.25,169.66
10790,20230501,446,47.38,41.24,52.86
10791,20250512,779,134.97,106.14,134.68
10792,20231115,49,197.2,169.92,194.86
10793,20250225,684,145.2,129.11,138.79
10794,20251116,268,75.48,58.23,78.88
10795,20240313,365,297.68,247.74,292.52
10796,20231028,528,365.56,332.23,339.06
10797,20231119,59,71.61,64.38,81.76
10798,20251007,299,12.05,10.15,11.16
10799,20250611,204,137.31,116.56,139.43
10800,20231209,60,69.61,55.36,68.92
10801,20260526,397,149.6,113.64,149.71
10802,20250724,474,285.61,263.71,297.39
10803,20251129,597,11.11,9.13,10.2
10804,20231026,400,179.93,150.76,202.59
10805,20260221,308,277.35,247.41,290.55
10806,20250812,90,228.46,185.37,258.79
10807,20260125,20,54.98,50.4,54.16
10808,20240515,329,269.12,263.63,284.91
10809,20240302,800,138.76,105.95,158.09
10810,20230310,270,147.92,139.69,134.06
10811,20240429,711,89.35,81.68,91.52
10812,20260518,146,188.03,171.92,168.61
10813,20230912,512,65.44,56.43,71.56
10814,20230213,719,73.37,73.11,68.63
10815,20250329,749,202.73,189.39,206.22
10816,20231014,798,130.63,114.07,141.01
10817,20251117,378,260.57,252.87,285.54
10818,20260430,426,82.56,71.83,83.29
10819,20241025,740,239.3,191.5,244.52
10820,20240713,554,59.83,55.93,60.92
10821,20241030,372,11.94,11.28,13.64
10822,20231227,620,141.64,125.91,133.96
10823,20230613,182,161.43,135.94,179.07
10824,20260128,295,217.29,213.0,188.95
10825,20231028,761,403.08,354.61,461.16
10826,20240628,29,170.48,135.79,146.95
10827,20250728,41,272.3,250.85,303.32
10828,20250124,236,380.33,365.57,360.79
10829,20260411,59,71.61,64.25,82.07
10830,20231029,723,392.9,346.36,395.71
10831,20240606,90,228.46,196.78,215.5
10832,20240826,427,416.06,400.15,406.43
10833,20250821,620,141.64,137.09,154.12
10834,20260513,571,319.71,243.94,334.88
10835,20250901,386,184.17,181.07,203.22
10836,20231224,644,440.69,426.39,388.75
10837,20230621,672,106.54,93.11,121.6
10838,20231102,724,208.64,187.43,217.99
10839,20240303,41,272.3,210.87,243.6
10840,20241002,551,39.75,39.7,41.11
10841,20241126,425,155.73,119.85,164.93
10842,20250505,749,202.73,194.73,212.88
10843,20250912,272,66.09,57.29,63.28
10844,20230329,480,425.68,405.48,365.11
10845,20240720,593,348.5,335.78,381.87
10846,20240107,200,245.23,188.58,216.3
10847,20250711,666,221.55,176.82,244.61
10848,20240121,39,85.06,82.3,82.32
10849,20240415,147,53.98,42.17,51.82
10850,20230630,105,380.19,364.09,397.02
10851,20241227,708,140.71,112.4,159.01
10852,20230421,120,187.42,151.71,183.85
10853,20250427,757,118.51,111.92,115.57
10854,20250209,74,140.18,127.58,120.48
10855,20260317,488,237.94,197.61,249.59
10856,20241207,159,138.34,119.88,153.9
10857,20260217,725,378.22,303.19,333.99
10858,20250205,429,195.21,168.28,211.84
10859,20250305,472,30.87,24.02,30.47
10860,20240919,398,70.82,61.02,76.49
10861,20240731,130,108.44,92.85,121.56
10862,20250510,194,314.56,263.03,339.26
10863,20250921,640,151.16,113.63,158.91
10864,20231215,11,54.42,45.21,55.35
10865,20250731,286,317.67,255.22,281.57
10866,20230109,333,315.8,237.08,301.73
10867,20240627,701,100.15,79.99,91.63
10868,20241028,375,46.16,45.04,46.15
10869,20230110,406,176.64,152.39,194.33
10870,20230831,44,186.98,162.08,208.6
10871,20260305,274,185.35,162.08,195.38
10872,20230401,610,31.94,29.07,36.08
10873,20251102,542,118.48,111.2,101.8
10874,20230512,269,15.66,15.31,14.1
10875,20251210,548,210.49,171.45,221.21
10876,20250220,418,235.9,177.99,205.11
10877,20230712,103,169.4,147.48,156.44
10878,20260616,649,267.48,243.8,252.73
10879,20240521,352,272.28,258.86,263.82
10880,20240820,788,168.35,136.07,171.02
10881,20260208,276,66.7,61.0,64.19
10882,20250311,113,119.1,106.04,113.47
10883,20240302,376,268.5,222.1,307.73
10884,20251110,99,363.81,294.25,415.4
10885,20250428,525,333.84,311.09,377.58
10886,20240826,272,66.09,50.97,58.67
10887,20240506,406,176.64,174.32,190.55
10888,20240406,331,284.71,230.76,306.59
10889,20251217,418,235.9,187.37,245.07
10890,20230527,757,118.51,113.78,132.8
10891,20260411,212,17.63,16.69,15.83
10892,20230723,276,66.7,57.59,73.06
10893,20250922,719,73.37,65.05,82.45
10894,20230415,471,34.5,26.97,32.98
10895,20230610,445,236.18,224.85,213.0
10896,20240622,127,264.28,250.37,233.2
10897,20240104,236,380.33,311.39,346.98
10898,20251127,540,329.69,315.6,355.78
10899,20240926,490,84.06,76.83,80.79
10900,20240124,283,273.75,259.58,286.46
10901,20250621,502,358.64,278.53,328.71
10902,20260509,109,374.56,370.48,391.05
10903,20250626,173,352.79,332.96,365.06
10904,20240706,575,196.28,161.13,193.37
10905,20240813,41,272.3,212.15,247.58
10906,20240718,551,39.75,38.29,42.86
10907,20230708,216,336.54,263.24,367.97
10908,20250428,730,218.37,205.15,235.42
10909,20231216,783,254.01,193.93,252.54
10910,20260322,336,366.26,308.46,347.87
10911,20231206,345,274.13,272.96,285.97
10912,20260120,482,74.27,68.46,72.66
10913,20251001,164,412.46,328.69,447.68
10914,20250509,433,60.97,59.22,69.06
10915,20260601,375,46.16,39.48,42.08
10916,20230816,749,202.73,177.76,212.54
10917,20250826,306,267.41,205.11,296.63
10918,20240312,460,84.17,82.18,85.07
10919,20240211,331,284.71,234.37,293.06
10920,20240109,157,17.11,16.52,15.34
10921,20250619,450,361.37,349.1,335.86
10922,20230922,412,57.85,44.39,65.87
10923,20240919,130,108.44,106.39,103.98
10924,20240704,466,314.66,257.75,267.65
10925,20251231,48,76.9,64.19,77.75
10926,20231223,229,168.69,129.44,162.3
10927,20250731,38,36.67,36.56,39.91
10928,20250728,337,284.78,282.28,298.98
10929,20251109,304,72.0,63.87,63.3
