ReturnKey,DateKey,ProductKey,ReturnReason,ReturnUnits,ReturnValue
3660,20230215,121,Changed Mind,4,1195.28
3661,20260123,743,Defective/Not Working,2,687.8
3662,20260318,640,Wrong Item Sent,2,302.32
3663,20260308,617,Changed Mind,4,403.4
3664,20250130,620,Not as Described,1,141.64
3665,20240606,409,No Longer Needed,4,879.28
3666,20240513,462,No Longer Needed,2,441.24
3667,20230423,457,Defective/Not Working,2,120.94
3668,20230415,96,Defective/Not Working,2,409.7
3669,20250212,253,Better Price Found,3,1310.46
3670,20240121,56,Defective/Not Working,3,798.06
3671,20230906,536,No Longer Needed,2,464.3
3672,20230409,450,Wrong Item Sent,1,361.37
3673,20240103,79,Not as Described,1,253.18
3674,20230520,117,Changed Mind,4,266.04
3675,20260412,395,Late Delivery,4,1521.56
3676,20260531,621,No Longer Needed,1,238.21
3677,20250929,72,Defective/Not Working,1,119.72
3678,20241013,752,Changed Mind,2,167.08
3679,20260418,611,Not as Described,1,119.6
3680,20240416,758,No Longer Needed,2,697.0
3681,20240107,283,Defective/Not Working,4,1095.0
3682,20230917,326,Changed Mind,2,535.04
3683,20251129,696,Changed Mind,2,362.38
3684,20250615,177,Not as Described,1,72.58
3685,20231226,408,Not as Described,3,224.01
3686,20240804,36,No Longer Needed,2,429.28
3687,20250121,270,Wrong Item Sent,2,295.84
3688,20250728,758,Defective/Not Working,4,1394.0
3689,20240131,386,Defective/Not Working,4,736.68
3690,20250804,505,Changed Mind,3,430.65
3691,20250427,526,Defective/Not Working,2,35.38
3692,20230519,142,Not as Described,2,517.88
3693,20250422,509,Defective/Not Working,1,90.19
3694,20230617,308,Not as Described,2,554.7
3695,20240311,411,No Longer Needed,4,259.24
3696,20250129,78,Not as Described,2,294.0
3697,20260103,777,Defective/Not Working,4,466.04
3698,20230121,42,Changed Mind,3,737.76
3699,20260620,729,No Longer Needed,1,357.03
3700,20241118,321,No Longer Needed,3,1142.61
3701,20260512,471,Better Price Found,2,69.0
3702,20230104,131,No Longer Needed,2,49.08
3703,20240629,213,Changed Mind,3,750.03
3704,20250901,798,No Longer Needed,1,130.63
3705,20250117,580,Late Delivery,1,282.51
3706,20260105,10,Better Price Found,3,158.01
3707,20231001,710,Late Delivery,2,104.28
3708,20230313,603,Changed Mind,4,913.36
3709,20250323,695,Defective/Not Working,4,878.16
3710,20230127,241,Not as Described,1,311.53
3711,20260531,78,Better Price Found,1,147.0
3712,20240219,384,Wrong Item Sent,3,157.47
3713,20260328,317,Better Price Found,3,753.06
3714,20250521,27,Not as Described,2,221.96
3715,20230221,614,No Longer Needed,1,10.84
3716,20260208,578,Wrong Item Sent,2,660.5
3717,20240901,800,Late Delivery,2,277.52
3718,20241021,95,Wrong Item Sent,3,229.29
3719,20240311,413,Not as Described,1,98.94
3720,20230821,800,Wrong Item Sent,3,416.28
3721,20230328,695,Defective/Not Working,1,219.54
3722,20230205,355,Late Delivery,4,604.76
3723,20230415,256,Changed Mind,2,216.54
3724,20250417,724,Changed Mind,3,625.92
3725,20231211,208,Defective/Not Working,1,194.43
3726,20230127,87,Defective/Not Working,4,816.6
3727,20230210,776,Not as Described,1,93.65
3728,20230222,733,Defective/Not Working,2,436.6
3729,20240628,369,Wrong Item Sent,2,196.22
3730,20250820,531,Not as Described,3,56.16
3731,20250118,639,Defective/Not Working,4,835.92
3732,20251110,654,Defective/Not Working,2,447.34
3733,20230613,739,No Longer Needed,3,746.16
3734,20260319,763,Better Price Found,3,1045.08
3735,20260416,392,Defective/Not Working,3,446.58
3736,20250503,563,Defective/Not Working,2,82.28
3737,20240829,522,Changed Mind,4,416.56
3738,20250219,216,Late Delivery,2,673.08
3739,20230216,138,Defective/Not Working,3,861.21
3740,20240522,375,Changed Mind,4,184.64
3741,20230317,357,Late Delivery,4,136.2
3742,20251107,244,Defective/Not Working,4,1430.44
3743,20240709,654,Late Delivery,3,671.01
3744,20251219,472,Defective/Not Working,1,30.87
3745,20260314,696,Better Price Found,4,724.76
3746,20230102,519,Defective/Not Working,2,108.28
3747,20231206,137,Late Delivery,3,53.82
3748,20231108,738,Not as Described,2,447.7
3749,20231231,519,Changed Mind,2,108.28
3750,20250918,738,Better Price Found,4,895.4
3751,20250919,575,Not as Described,1,196.28
3752,20231119,248,Wrong Item Sent,2,459.56
3753,20240528,233,Better Price Found,2,293.64
3754,20230414,376,Not as Described,2,537.0
3755,20230105,678,Late Delivery,1,133.31
3756,20251023,164,Wrong Item Sent,2,824.92
3757,20260121,463,Late Delivery,1,203.4
3758,20250529,600,Better Price Found,3,199.62
3759,20250707,317,Changed Mind,4,1004.08
3760,20230805,182,No Longer Needed,3,484.29
3761,20230215,637,Better Price Found,3,220.08
3762,20230706,276,Changed Mind,1,66.7
3763,20230313,531,No Longer Needed,2,37.44
3764,20240904,354,Changed Mind,4,943.96
3765,20240425,415,Changed Mind,3,251.7
3766,20260510,315,No Longer Needed,2,592.42
3767,20240903,167,Changed Mind,2,472.1
3768,20240606,231,Wrong Item Sent,3,571.17
3769,20251106,489,Late Delivery,4,1034.84
3770,20250531,507,Changed Mind,4,1065.12
3771,20250521,441,Late Delivery,4,1338.88
3772,20250828,800,Defective/Not Working,1,138.76
3773,20231110,548,No Longer Needed,2,420.98
3774,20240507,137,Changed Mind,3,53.82
3775,20240314,424,Changed Mind,2,329.88
3776,20250428,85,Changed Mind,4,211.72
3777,20251010,754,Changed Mind,1,408.58
3778,20230314,341,Changed Mind,3,161.46
3779,20251115,107,Defective/Not Working,3,277.29
3780,20250202,763,No Longer Needed,4,1393.44
3781,20240731,137,Not as Described,1,17.94
3782,20250305,571,Defective/Not Working,1,319.71
3783,20240125,560,No Longer Needed,2,80.44
3784,20231110,417,Defective/Not Working,2,486.7
3785,20251227,138,Late Delivery,2,574.14
3786,20230429,409,Not as Described,3,659.46
3787,20241006,549,Not as Described,4,467.96
3788,20231123,470,Defective/Not Working,3,558.69
3789,20250306,73,Defective/Not Working,4,877.88
3790,20240601,372,Defective/Not Working,2,23.88
3791,20250211,420,Changed Mind,3,368.34
3792,20250401,170,Not as Described,4,1346.64
3793,20230111,222,Defective/Not Working,1,199.12
3794,20260623,180,Defective/Not Working,3,75.18
3795,20250922,62,Changed Mind,4,1709.4
3796,20240405,556,Not as Described,3,1021.02
3797,20250923,615,Late Delivery,4,431.48
3798,20240616,392,Changed Mind,1,148.86
3799,20260321,157,Not as Described,3,51.33
3800,20240506,530,Wrong Item Sent,2,478.04
3801,20250603,126,Not as Described,4,477.0
3802,20240128,633,No Longer Needed,1,57.66
3803,20230419,563,Changed Mind,3,123.42
3804,20240907,737,Changed Mind,2,464.2
3805,20230606,175,Defective/Not Working,4,1214.28
3806,20250311,529,Defective/Not Working,3,221.88
3807,20260404,706,Late Delivery,3,410.82
3808,20250527,410,Defective/Not Working,2,188.64
3809,20240410,1,Not as Described,4,512.08
3810,20240901,394,Late Delivery,1,159.79
3811,20230525,727,Defective/Not Working,1,29.93
3812,20240228,655,Defective/Not Working,2,141.88
3813,20230115,645,Better Price Found,1,259.57
3814,20241001,389,Not as Described,1,13.99
3815,20250425,507,Changed Mind,2,532.56
3816,20250319,135,No Longer Needed,2,82.62
3817,20240829,413,Wrong Item Sent,2,197.88
3818,20230124,779,Not as Described,2,269.94
3819,20240711,573,Not as Described,1,146.12
3820,20240216,267,Defective/Not Working,2,284.56
3821,20240910,425,Changed Mind,1,155.73
3822,20260421,115,Wrong Item Sent,4,1033.28
3823,20230103,380,Wrong Item Sent,3,718.86
3824,20231213,764,Defective/Not Working,4,152.68
3825,20250801,27,Changed Mind,4,443.92
3826,20250703,624,Defective/Not Working,3,65.01
3827,20250225,115,Late Delivery,2,516.64
3828,20230414,766,Better Price Found,1,210.17
3829,20230428,292,Late Delivery,3,972.33
3830,20230901,540,Changed Mind,3,989.07
3831,20240118,468,Not as Described,4,1417.16
3832,20260429,77,Not as Described,3,656.07
3833,20230820,424,Wrong Item Sent,3,494.82
3834,20260324,349,Defective/Not Working,4,1203.28
3835,20231025,750,Better Price Found,2,45.24
3836,20230824,91,Late Delivery,3,574.62
3837,20230814,697,Late Delivery,4,813.88
3838,20230806,430,Late Delivery,3,290.76
3839,20240927,396,Changed Mind,2,334.74
3840,20230509,372,Late Delivery,3,35.82
3841,20251119,555,Not as Described,2,226.44
3842,20230110,522,Not as Described,1,104.14
3843,20240408,204,Changed Mind,1,137.31
3844,20251225,459,Not as Described,2,83.56
3845,20240731,669,Not as Described,3,768.81
3846,20240424,365,Not as Described,3,893.04
3847,20231114,590,Wrong Item Sent,2,132.48
3848,20240318,186,Not as Described,2,384.04
3849,20240520,304,Not as Described,3,216.0
3850,20230222,717,Defective/Not Working,1,37.49
3851,20250619,181,Wrong Item Sent,3,1025.76
3852,20240822,168,No Longer Needed,1,139.86
3853,20250605,535,Defective/Not Working,1,170.95
3854,20250719,557,Defective/Not Working,1,165.04
3855,20230308,236,Better Price Found,4,1521.32
3856,20250806,633,Defective/Not Working,4,230.64
3857,20240405,279,No Longer Needed,3,890.97
3858,20240409,267,Late Delivery,2,284.56
3859,20240807,271,Better Price Found,2,363.64
3860,20230125,313,Changed Mind,2,290.44
3861,20240702,273,Better Price Found,2,352.62
3862,20230421,425,Wrong Item Sent,3,467.19
3863,20250309,546,Wrong Item Sent,3,196.08
3864,20230524,266,Changed Mind,4,1039.88
3865,20250311,255,Not as Described,2,634.92
3866,20250903,52,Defective/Not Working,4,84.56
3867,20230722,7,Better Price Found,3,508.29
3868,20260607,148,Wrong Item Sent,3,79.11
3869,20250814,52,Defective/Not Working,3,63.42
3870,20260622,66,No Longer Needed,2,465.14
3871,20230512,538,Changed Mind,1,86.46
3872,20240127,338,Wrong Item Sent,2,428.76
3873,20231005,369,Defective/Not Working,1,98.11
3874,20230809,507,Wrong Item Sent,4,1065.12
3875,20231207,762,Defective/Not Working,1,278.35
3876,20260303,279,Not as Described,3,890.97
3877,20240519,787,Wrong Item Sent,3,667.77
3878,20250810,127,Defective/Not Working,1,264.28
3879,20240802,360,Late Delivery,2,292.46
3880,20241207,90,Late Delivery,3,685.38
3881,20240101,520,Not as Described,3,1085.07
3882,20240803,531,Wrong Item Sent,2,37.44
3883,20240625,79,Wrong Item Sent,2,506.36
3884,20250329,443,Not as Described,3,1128.69
3885,20260329,104,Wrong Item Sent,2,317.02
3886,20241104,718,Changed Mind,4,864.08
3887,20240303,148,Not as Described,4,105.48
3888,20250517,617,Late Delivery,2,201.7
3889,20250415,418,Defective/Not Working,3,707.7
3890,20241013,166,Not as Described,1,277.57
3891,20230116,386,Not as Described,3,552.51
3892,20250717,454,Changed Mind,3,970.8
3893,20260213,652,Changed Mind,4,659.0
3894,20250729,234,Defective/Not Working,3,956.7
3895,20241025,275,Changed Mind,2,69.94
3896,20241129,533,Late Delivery,4,678.44
3897,20230302,386,Defective/Not Working,1,184.17
3898,20230528,577,Defective/Not Working,4,1170.76
3899,20240719,415,Defective/Not Working,4,335.6
3900,20250122,245,No Longer Needed,4,517.8
3901,20250807,471,Not as Described,1,34.5
3902,20260526,68,Not as Described,3,53.52
3903,20250726,184,Late Delivery,3,917.79
3904,20240802,228,Wrong Item Sent,4,844.28
3905,20250811,591,Late Delivery,2,227.46
3906,20260629,320,Not as Described,1,204.9
3907,20250302,657,Not as Described,1,207.96
3908,20260322,554,Changed Mind,1,59.83
3909,20251105,716,Late Delivery,2,195.24
3910,20240707,179,Defective/Not Working,1,40.39
3911,20250415,132,Not as Described,4,464.72
3912,20231105,326,Changed Mind,1,267.52
3913,20240403,8,Wrong Item Sent,2,422.64
3914,20250225,685,Defective/Not Working,2,283.3
3915,20241018,38,No Longer Needed,3,110.01
3916,20240613,683,Better Price Found,4,1706.68
3917,20251124,501,Not as Described,3,501.84
3918,20230418,597,Defective/Not Working,1,11.11
3919,20230706,377,Wrong Item Sent,2,454.04
3920,20250416,86,Late Delivery,3,35.97
3921,20240306,494,Wrong Item Sent,3,1141.5
3922,20240819,247,No Longer Needed,2,232.22
3923,20251006,87,No Longer Needed,3,612.45
3924,20230730,255,Better Price Found,3,952.38
3925,20250409,131,Wrong Item Sent,2,49.08
3926,20251229,104,Late Delivery,4,634.04
3927,20230404,436,Late Delivery,2,626.78
3928,20250926,612,Not as Described,4,978.96
3929,20230409,263,Late Delivery,1,87.43
3930,20250511,285,Defective/Not Working,2,409.78
3931,20250415,534,Defective/Not Working,3,335.31
3932,20250826,22,Defective/Not Working,3,316.38
3933,20231215,150,Better Price Found,1,107.86
3934,20251123,456,Defective/Not Working,1,219.24
3935,20251108,196,Wrong Item Sent,1,79.66
3936,20250610,511,Not as Described,4,458.8
3937,20250220,132,Wrong Item Sent,4,464.72
3938,20250830,4,Better Price Found,4,1118.16
3939,20230305,173,Changed Mind,2,705.58
3940,20230211,798,Not as Described,3,391.89
3941,20231202,788,Changed Mind,4,673.4
3942,20230109,575,Not as Described,4,785.12
3943,20250210,539,Better Price Found,3,863.73
3944,20250830,399,Defective/Not Working,2,104.54
3945,20230419,669,Defective/Not Working,3,768.81
3946,20241002,437,Changed Mind,1,95.28
3947,20250401,669,Not as Described,4,1025.08
3948,20240804,535,No Longer Needed,3,512.85
3949,20250725,390,Not as Described,4,1039.4
3950,20231111,767,Not as Described,4,119.92
3951,20240303,601,No Longer Needed,4,69.96
3952,20231030,559,Better Price Found,1,55.12
3953,20240609,772,Wrong Item Sent,1,272.89
3954,20251223,559,Wrong Item Sent,4,220.48
3955,20260525,17,Defective/Not Working,4,924.8
3956,20231120,785,Changed Mind,3,816.6
3957,20231026,145,Defective/Not Working,3,666.63
3958,20230820,143,Defective/Not Working,4,1103.48
3959,20260502,142,Not as Described,2,517.88
3960,20241222,326,Not as Described,1,267.52
3961,20250923,800,Late Delivery,4,555.04
3962,20240312,770,Changed Mind,3,276.9
3963,20230331,584,Defective/Not Working,4,1213.8
3964,20240824,57,Changed Mind,3,62.07
3965,20230904,133,Better Price Found,4,630.56
3966,20240107,64,No Longer Needed,4,955.36
3967,20250203,559,Not as Described,4,220.48
3968,20241203,142,Wrong Item Sent,2,517.88
3969,20230314,141,Not as Described,4,896.36
3970,20230627,141,Defective/Not Working,2,448.18
3971,20230429,389,Wrong Item Sent,1,13.99
3972,20250316,518,Not as Described,1,38.63
3973,20240319,17,No Longer Needed,1,231.2
3974,20241016,431,Not as Described,4,108.76
3975,20250228,67,Better Price Found,3,661.65
3976,20250316,777,Defective/Not Working,3,349.53
3977,20251108,316,Late Delivery,1,244.0
3978,20230312,469,Defective/Not Working,3,484.11
3979,20230119,147,Defective/Not Working,3,161.94
3980,20231128,48,Late Delivery,1,76.9
3981,20250712,778,Changed Mind,3,746.04
3982,20250614,117,Defective/Not Working,2,133.02
3983,20260405,294,Changed Mind,4,1457.36
3984,20231220,464,No Longer Needed,3,670.08
3985,20250214,365,Not as Described,1,297.68
3986,20240124,604,Changed Mind,2,209.96
3987,20250505,601,Defective/Not Working,1,17.49
3988,20240117,440,Better Price Found,1,113.85
3989,20231007,678,Wrong Item Sent,4,533.24
3990,20240328,498,Defective/Not Working,3,928.5
3991,20260228,220,Not as Described,3,802.35
3992,20260406,800,Changed Mind,4,555.04
3993,20250327,529,Defective/Not Working,2,147.92
3994,20260502,503,Defective/Not Working,4,1272.08
3995,20250122,775,Defective/Not Working,2,386.7
3996,20231010,127,Changed Mind,2,528.56
3997,20260227,399,Changed Mind,2,104.54
3998,20240805,664,Defective/Not Working,2,58.14
3999,20240221,398,Changed Mind,1,70.82
4000,20241118,650,Defective/Not Working,1,142.56
4001,20230614,584,Changed Mind,1,303.45
4002,20230419,758,Defective/Not Working,4,1394.0
4003,20240202,459,Late Delivery,3,125.34
4004,20260121,229,No Longer Needed,2,337.38
4005,20250125,389,Better Price Found,2,27.98
4006,20250705,751,Late Delivery,3,296.58
4007,20250731,20,Not as Described,2,109.96
4008,20260203,164,Not as Described,1,412.46
4009,20230729,135,Late Delivery,3,123.93
4010,20251029,662,Late Delivery,1,142.93
4011,20240929,673,Better Price Found,4,1695.96
4012,20250225,200,Defective/Not Working,2,490.46
4013,20250723,500,Changed Mind,4,1578.48
4014,20240114,346,Changed Mind,3,839.52
4015,20230805,521,Not as Described,1,260.98
4016,20230131,556,No Longer Needed,3,1021.02
4017,20230803,249,Better Price Found,4,148.28
4018,20240904,384,Better Price Found,4,209.96
4019,20240816,214,Changed Mind,3,928.17
4020,20230505,100,Defective/Not Working,2,127.42
4021,20230730,406,No Longer Needed,2,353.28
4022,20251119,226,Not as Described,4,1002.6
4023,20250903,659,No Longer Needed,1,165.56
4024,20230817,110,Wrong Item Sent,2,569.9
4025,20251101,584,Changed Mind,4,1213.8
4026,20230807,314,Defective/Not Working,1,241.0
4027,20240221,636,Not as Described,1,140.04
4028,20230922,777,Better Price Found,3,349.53
4029,20231115,350,Defective/Not Working,1,195.28
4030,20250410,704,No Longer Needed,1,18.97
4031,20240705,64,Changed Mind,3,716.52
4032,20240424,13,No Longer Needed,3,293.55
4033,20230812,669,Defective/Not Working,2,512.54
4034,20241008,386,Changed Mind,2,368.34
4035,20250706,231,Not as Described,4,761.56
4036,20251230,208,No Longer Needed,1,194.43
4037,20250824,429,Changed Mind,4,780.84
4038,20240918,218,Changed Mind,4,774.76
4039,20250216,325,No Longer Needed,3,671.49
4040,20260107,457,Not as Described,3,181.41
4041,20230516,48,Wrong Item Sent,4,307.6
4042,20250603,161,Not as Described,2,405.04
4043,20250320,585,Changed Mind,2,326.52
4044,20250706,179,Changed Mind,4,161.56
4045,20260404,734,Defective/Not Working,3,109.53
4046,20241111,440,Late Delivery,3,341.55
4047,20250126,716,Defective/Not Working,4,390.48
4048,20260527,735,Not as Described,1,122.01
4049,20230909,652,Not as Described,1,164.75
4050,20260117,47,Not as Described,3,677.82
4051,20240229,60,Wrong Item Sent,4,278.44
4052,20230528,97,Late Delivery,1,301.78
4053,20260326,301,Defective/Not Working,1,241.8
4054,20230805,625,Defective/Not Working,3,1225.29
4055,20251105,22,Changed Mind,2,210.92
4056,20251229,189,Changed Mind,2,411.08
4057,20240412,430,Defective/Not Working,4,387.68
4058,20251218,283,Late Delivery,2,547.5
4059,20250218,545,Wrong Item Sent,3,73.53
4060,20230502,318,Late Delivery,3,123.27
4061,20250802,449,Defective/Not Working,3,67.83
4062,20240615,205,Defective/Not Working,1,82.38
4063,20260613,379,Not as Described,3,918.78
4064,20230505,196,Defective/Not Working,3,238.98
4065,20231111,456,Defective/Not Working,3,657.72
4066,20231109,763,Late Delivery,4,1393.44
4067,20230218,362,Changed Mind,3,1028.1
4068,20231207,357,Late Delivery,4,136.2
4069,20251108,790,Defective/Not Working,1,117.22
4070,20250108,639,Not as Described,3,626.94
4071,20230216,448,Changed Mind,1,28.11
4072,20231218,222,No Longer Needed,4,796.48
4073,20250810,752,Better Price Found,2,167.08
4074,20230920,587,Not as Described,2,547.36
4075,20250606,346,Wrong Item Sent,1,279.84
