TrafficKey,DateKey,ProductKey,RegionKey,PageViews,Sessions,GlanceViews,AddToCart,Orders
16058,20250828,247,4,66,31,51,8,3
16059,20260426,606,5,33,18,29,4,1
16060,20260517,555,4,61,26,40,5,2
16061,20230501,691,3,85,35,63,6,3
16062,20241206,427,3,43,25,37,6,2
16063,20230908,180,4,31,16,21,1,0
16064,20230508,314,1,8,4,7,0,0
16065,20250617,87,6,151,88,107,16,7
16066,20260513,341,1,168,78,126,11,4
16067,20241028,759,3,140,86,110,17,6
16068,20230730,646,2,97,43,75,9,5
16069,20240425,60,5,81,31,51,6,3
16070,20250212,342,3,74,44,60,9,4
16071,20251219,422,6,234,92,148,14,8
16072,20250718,292,6,185,89,131,15,9
16073,20240217,431,5,40,25,31,4,2
16074,20250711,426,4,64,32,42,7,3
16075,20250423,410,1,48,25,33,3,1
16076,20240805,264,3,108,74,98,12,7
16077,20251215,103,2,185,95,120,11,6
16078,20260313,715,4,27,14,20,3,1
16079,20241101,516,4,175,72,113,18,7
16080,20250211,248,6,202,79,143,9,5
16081,20230625,581,6,82,42,58,9,4
16082,20231025,516,3,118,82,101,17,7
16083,20260416,791,3,118,68,99,5,2
16084,20250721,654,6,129,56,96,5,2
16085,20250811,782,5,57,33,49,4,1
16086,20260420,540,5,24,10,18,3,1
16087,20240524,654,5,78,55,70,3,1
16088,20250901,234,4,146,53,97,14,7
16089,20231206,219,1,52,20,35,2,0
16090,20250702,650,4,128,51,84,8,2
16091,20260319,402,6,51,36,43,6,2
16092,20241019,42,4,79,37,56,5,2
16093,20240413,115,6,161,89,109,16,6
16094,20250329,90,1,414,253,309,23,8
16095,20240524,739,1,46,21,38,3,1
16096,20250226,49,5,82,41,65,10,4
16097,20230814,429,5,49,23,41,5,2
16098,20240603,378,2,100,56,78,13,5
16099,20251213,23,3,173,87,119,17,7
16100,20260205,19,1,84,35,53,7,3
16101,20250306,649,2,61,38,47,2,0
16102,20260222,407,1,114,57,75,10,3
16103,20230710,742,3,58,31,40,5,1
16104,20260214,227,1,24,13,17,2,0
16105,20250912,696,3,40,29,36,2,1
16106,20250516,547,5,143,79,98,5,2
16107,20250816,604,4,151,83,103,9,4
16108,20250309,748,4,33,15,24,2,1
16109,20251104,242,3,132,68,89,15,5
16110,20231223,410,2,113,60,74,7,3
16111,20240719,507,5,113,67,97,10,6
16112,20250514,375,1,347,137,229,15,7
16113,20251005,668,5,100,38,67,4,1
16114,20231021,175,2,45,25,33,2,0
16115,20260219,72,2,25,9,17,1,0
16116,20240605,784,4,305,148,198,17,8
16117,20240306,604,6,79,54,67,9,3
16118,20240226,329,3,32,16,28,2,1
16119,20240518,608,5,113,63,86,13,7
16120,20240625,37,1,71,40,54,3,1
16121,20230801,505,5,56,25,39,5,3
16122,20240830,546,2,54,25,35,1,0
16123,20230103,102,5,83,48,70,5,2
16124,20230423,728,5,83,36,56,4,2
16125,20260512,10,3,12,9,11,0,0
16126,20240801,525,1,39,20,34,3,1
16127,20260212,289,6,18,10,15,1,0
16128,20240217,299,2,139,73,103,5,2
16129,20251021,507,3,79,55,66,9,5
16130,20230227,296,6,44,18,32,2,0
16131,20240430,163,4,67,38,53,5,2
16132,20230825,145,1,52,36,44,2,1
16133,20241225,409,3,87,34,56,4,2
16134,20260510,528,4,283,126,228,35,14
16135,20260508,488,1,80,35,60,8,3
16136,20230714,561,5,34,16,24,1,0
16137,20240319,329,5,158,110,141,15,5
16138,20230724,665,1,54,24,37,5,2
16139,20250911,161,6,140,52,95,16,8
16140,20251104,459,1,213,95,152,22,12
16141,20250901,754,5,78,46,68,11,4
16142,20250826,757,4,123,56,95,7,4
16143,20250801,497,5,240,124,162,20,9
16144,20230501,26,6,48,20,36,3,1
16145,20260512,391,6,81,45,65,5,1
16146,20250902,530,6,46,19,30,2,0
16147,20241031,429,5,134,57,89,10,5
16148,20230220,438,3,17,11,14,2,0
16149,20260626,71,5,91,41,61,6,2
16150,20250203,106,1,207,114,149,17,7
16151,20240512,320,4,226,121,166,19,8
16152,20230130,146,1,22,11,14,2,0
16153,20260405,99,5,165,92,127,21,11
16154,20240728,630,6,102,44,72,6,3
16155,20260121,504,2,126,55,87,8,4
16156,20230519,457,1,59,22,41,3,1
16157,20240809,764,2,153,80,109,18,10
16158,20250129,228,5,170,89,142,17,7
16159,20231223,293,2,637,402,488,64,28
16160,20260330,520,3,268,156,231,25,12
16161,20260211,587,3,70,38,46,8,5
16162,20231226,345,3,192,105,171,14,7
16163,20230314,718,1,47,17,32,3,1
16164,20260430,177,3,44,17,30,3,1
16165,20260118,310,1,63,23,41,7,2
16166,20240706,610,4,163,103,124,13,7
16167,20230714,584,6,46,25,32,3,1
16168,20250328,593,1,58,32,46,2,1
16169,20260303,497,5,66,28,51,7,3
16170,20230104,724,2,159,90,116,14,5
16171,20250929,173,4,114,70,95,15,5
16172,20250714,440,1,8,3,6,0,0
16173,20260311,93,4,327,162,267,28,16
16174,20240805,565,6,276,128,184,10,3
16175,20260331,666,6,119,63,87,5,2
16176,20231008,29,2,90,49,67,5,2
16177,20230215,307,3,24,12,20,2,0
16178,20250930,99,4,74,27,47,7,2
16179,20231111,779,2,92,52,82,12,5
16180,20251110,625,3,143,65,105,10,3
16181,20260505,36,3,167,59,108,15,8
16182,20250629,396,5,261,109,181,17,9
16183,20231212,561,6,177,98,126,14,8
16184,20230416,735,6,49,29,44,5,1
16185,20230903,2,3,279,107,180,27,15
16186,20251108,224,5,78,45,59,10,5
16187,20240428,372,3,172,88,128,14,5
16188,20260130,285,2,299,164,264,14,4
16189,20231024,742,6,26,13,21,1,0
16190,20230114,710,5,166,77,122,15,7
16191,20230215,430,1,105,53,79,8,4
16192,20251029,408,3,97,53,72,4,1
16193,20250518,370,3,200,103,126,10,5
16194,20260210,497,5,75,29,51,8,4
16195,20241225,166,6,73,44,60,6,3
16196,20250111,487,2,78,39,62,4,1
16197,20240423,466,6,195,110,143,17,9
16198,20230417,573,3,164,99,137,7,3
16199,20260406,481,5,64,35,49,4,1
16200,20240406,608,3,214,114,137,8,4
16201,20251018,628,5,48,33,41,5,1
16202,20240106,445,1,84,44,58,9,3
16203,20250403,395,6,133,79,102,15,7
16204,20230927,540,6,97,48,77,5,1
16205,20250212,537,3,106,58,69,3,1
16206,20230608,267,3,50,25,39,6,2
16207,20240426,346,3,61,22,39,3,1
16208,20251226,112,2,66,29,51,3,1
16209,20250608,180,5,437,160,284,27,10
16210,20250115,468,4,294,149,187,31,12
16211,20250601,547,2,79,37,54,3,1
16212,20240815,109,5,67,28,50,6,3
16213,20250524,256,4,37,24,34,3,1
16214,20240504,562,2,90,56,69,7,3
16215,20240819,277,6,256,113,162,24,14
16216,20240115,54,5,41,20,29,3,1
16217,20260502,735,6,54,35,48,6,2
16218,20230207,97,6,78,31,51,3,1
16219,20230618,488,3,88,43,78,5,2
16220,20240809,161,3,47,26,38,5,3
16221,20240904,566,4,116,73,94,8,3
16222,20250312,350,5,42,20,29,2,0
16223,20230308,257,4,37,17,32,1,0
16224,20231004,764,2,61,34,48,2,1
16225,20260529,466,4,107,52,78,4,2
16226,20230712,559,2,49,28,40,7,4
16227,20260520,591,3,16,7,12,1,0
16228,20240511,239,6,382,241,326,28,16
16229,20250710,320,3,60,29,43,4,2
16230,20240811,448,6,85,32,57,4,1
16231,20230223,38,1,253,124,210,37,20
16232,20230328,347,3,206,94,165,27,14
16233,20250622,62,1,118,59,84,7,4
16234,20241109,4,6,90,47,69,4,2
16235,20230923,212,6,44,26,33,4,2
16236,20260603,48,6,59,31,53,3,1
16237,20240821,563,4,37,13,24,2,1
16238,20260521,130,5,71,49,59,5,2
16239,20230105,793,2,140,96,115,7,3
16240,20240928,352,6,96,56,73,11,6
16241,20240820,606,5,156,81,139,12,5
16242,20231009,178,6,37,19,27,3,1
16243,20240427,150,5,178,75,137,12,7
16244,20231215,623,2,183,99,145,9,5
16245,20230722,20,3,100,50,88,4,2
16246,20251224,384,5,401,172,272,32,17
16247,20251020,396,6,71,42,61,10,4
16248,20240715,134,1,14,7,12,0,0
16249,20230528,357,1,112,51,93,5,1
16250,20231110,738,3,57,32,51,4,1
16251,20250117,548,6,82,35,58,5,2
16252,20230919,12,1,52,30,38,3,1
16253,20240410,349,5,241,117,186,11,4
16254,20260121,587,3,13,7,11,1,0
16255,20241013,89,2,25,12,16,0,0
16256,20241208,459,2,153,98,122,13,4
16257,20250209,638,6,158,75,120,6,3
16258,20241207,257,1,89,42,68,5,2
16259,20230417,574,6,24,10,18,2,0
16260,20251225,391,2,104,49,68,10,3
16261,20240521,729,4,35,19,23,1,0
16262,20260505,649,4,21,12,19,3,1
16263,20231120,106,6,47,22,39,2,1
16264,20230418,413,1,48,26,44,7,4
16265,20230128,543,1,35,22,31,2,1
16266,20231117,424,6,32,21,29,4,1
16267,20241113,8,6,134,65,86,7,4
16268,20260213,427,5,155,87,119,19,7
16269,20231224,627,3,113,58,78,10,5
16270,20240121,506,3,90,40,63,3,1
16271,20230923,269,6,52,30,42,6,2
16272,20241025,266,6,78,38,60,5,2
16273,20250213,341,6,46,31,38,5,1
16274,20230627,625,2,48,28,36,3,1
16275,20250625,89,2,194,103,141,9,5
16276,20251108,2,1,176,117,155,27,17
16277,20231027,324,4,42,27,38,6,2
16278,20230612,175,5,91,38,60,10,4
16279,20240328,26,3,73,39,61,3,1
16280,20260618,92,6,85,49,70,5,2
16281,20250922,44,3,122,54,96,17,8
16282,20231028,230,4,137,73,118,17,7
16283,20230316,574,6,117,52,82,11,6
16284,20230522,399,5,26,15,19,2,0
16285,20240731,328,3,133,55,93,7,2
16286,20230908,283,3,190,93,138,7,2
16287,20240710,293,5,50,20,33,5,1
16288,20250403,780,3,41,19,31,4,1
16289,20240303,744,5,73,28,51,5,2
16290,20260118,424,3,23,9,15,1,0
16291,20251010,743,4,94,41,66,10,6
16292,20251002,509,4,24,15,22,1,0
16293,20230521,764,4,81,29,52,7,3
16294,20240829,476,3,130,77,95,8,2
16295,20251101,254,5,302,140,250,20,11
16296,20240223,168,4,137,60,90,8,4
16297,20230713,73,3,74,42,64,6,2
16298,20240918,202,5,177,96,120,8,4
16299,20240608,699,4,153,68,109,13,7
16300,20230622,19,2,45,22,35,5,2
16301,20241110,720,2,65,38,51,4,1
16302,20260505,527,3,110,55,73,11,6
16303,20260404,425,4,174,83,143,22,11
16304,20251024,762,5,224,131,160,15,8
16305,20230821,79,6,156,87,106,10,3
16306,20260617,93,1,38,24,30,1,0
16307,20250810,436,3,214,90,137,9,3
16308,20260327,762,2,141,70,97,11,5
16309,20250517,274,4,77,43,59,10,5
16310,20241003,728,4,121,62,108,6,3
16311,20250428,506,5,50,28,42,4,2
16312,20231219,779,2,246,100,182,11,3
16313,20240627,148,2,85,50,69,11,6
16314,20240706,238,2,412,200,259,40,23
16315,20260627,310,4,20,12,18,1,0
16316,20260616,758,6,139,61,98,8,3
16317,20240320,756,4,128,80,104,13,6
16318,20260327,644,5,75,36,52,7,3
16319,20230615,302,1,50,18,33,5,2
16320,20240626,251,5,260,135,191,34,16
16321,20250610,556,6,27,13,24,2,1
16322,20230917,504,6,63,36,53,8,4
16323,20230804,333,6,98,64,83,11,6
16324,20260224,614,3,27,16,24,2,0
16325,20251104,274,4,109,52,94,8,4
16326,20250103,134,5,272,119,188,24,10
16327,20240703,454,5,120,69,107,14,5
16328,20240426,527,1,85,48,71,4,1
16329,20250406,585,5,10,4,8,0,0
16330,20240811,712,6,159,79,100,13,6
16331,20240317,146,5,162,63,108,10,4
16332,20230711,313,5,194,74,122,19,10
16333,20251025,787,1,125,54,80,12,4
16334,20260514,529,2,45,17,29,1,0
16335,20241217,21,5,395,187,290,16,5
16336,20240512,726,3,63,34,45,5,2
16337,20230727,564,3,253,114,206,11,4
16338,20250415,478,2,101,45,77,12,5
16339,20251129,411,3,126,86,107,12,4
16340,20230416,709,5,26,17,22,2,1
16341,20230224,62,3,49,29,38,6,2
16342,20240412,117,4,9,5,8,0,0
16343,20241121,656,6,37,21,31,4,1
16344,20250705,651,1,299,117,193,15,6
16345,20230619,95,3,99,58,87,7,3
16346,20240218,277,3,120,57,99,10,4
16347,20251015,22,4,108,55,68,11,4
16348,20250307,169,2,192,87,125,16,5
16349,20250207,373,4,81,39,54,8,3
16350,20230506,449,4,52,28,38,4,1
16351,20240803,482,2,50,18,32,1,0
16352,20240313,773,3,441,242,317,21,7
16353,20231105,231,4,73,31,46,5,2
16354,20241119,664,5,64,39,56,9,4
16355,20250603,179,4,27,16,21,1,0
16356,20250410,202,5,73,28,46,4,1
16357,20240406,640,2,48,24,36,3,1
16358,20230224,659,6,81,51,63,10,5
16359,20230505,662,3,46,31,42,6,2
16360,20240420,385,6,159,107,136,10,5
16361,20250711,599,5,243,156,201,23,9
16362,20231001,774,3,59,27,47,7,3
16363,20230817,628,5,113,56,71,3,1
16364,20240215,685,3,75,35,49,2,0
16365,20231107,785,5,171,77,135,17,7
16366,20230612,366,4,228,133,158,21,12
16367,20230711,107,1,157,119,141,15,6
16368,20231231,590,4,154,67,121,11,5
16369,20230122,271,2,216,132,167,22,13
16370,20231016,132,2,59,32,50,6,3
16371,20251216,117,2,324,154,207,18,11
16372,20240701,128,6,40,19,35,4,2
16373,20241021,258,4,42,23,33,3,1
16374,20250616,788,2,12,7,11,0,0
16375,20230509,637,4,101,62,75,7,3
16376,20231130,598,3,383,196,286,20,10
16377,20250227,294,2,47,25,34,3,1
16378,20240728,253,1,74,52,65,4,2
16379,20250117,564,6,110,49,78,12,5
16380,20250604,784,1,329,141,217,22,13
16381,20260410,702,4,48,23,39,6,3
16382,20240929,594,1,183,116,150,25,12
16383,20260212,752,2,172,85,113,15,6
16384,20250202,239,1,204,104,183,29,18
16385,20240808,72,2,83,55,69,6,3
16386,20260516,203,2,114,72,98,17,7
16387,20250108,96,3,94,53,82,5,2
16388,20231224,267,4,206,107,131,16,5
16389,20250309,504,2,274,133,190,24,13
16390,20240807,421,4,71,36,61,9,3
16391,20230922,262,5,60,36,50,8,3
16392,20250619,666,2,115,62,74,9,4
16393,20250515,321,1,39,19,26,3,1
16394,20240312,442,2,18,10,16,1,0
16395,20251028,8,2,92,59,78,12,5
16396,20251226,413,2,246,105,158,28,15
16397,20251026,90,3,181,71,126,13,7
16398,20260110,433,1,52,28,38,4,2
16399,20260611,81,3,91,48,78,6,2
16400,20230819,506,1,186,81,124,20,10
16401,20250629,380,3,220,116,169,13,5
16402,20240726,195,6,145,83,111,14,8
16403,20250101,784,2,241,129,193,13,5
16404,20260320,69,2,116,50,84,7,3
16405,20260320,568,5,147,61,95,5,3
16406,20251109,387,1,248,113,169,17,10
16407,20250204,664,2,80,41,58,5,2
16408,20251130,161,2,88,38,61,10,5
16409,20240503,429,4,56,36,47,7,3
16410,20240130,341,1,34,16,29,1,0
16411,20231011,228,4,103,48,68,10,4
16412,20260108,100,2,42,24,38,4,1
16413,20240805,378,1,194,85,122,12,6
16414,20250905,164,2,233,132,207,16,10
16415,20230702,11,4,208,130,162,22,9
16416,20240728,533,5,158,83,111,10,4
16417,20251018,545,2,107,56,86,10,4
16418,20260220,516,2,87,33,58,7,2
16419,20230221,9,6,248,128,157,9,5
16420,20230429,37,6,68,26,46,3,1
16421,20230219,587,5,158,75,115,13,5
16422,20250412,124,4,534,268,415,25,14
16423,20230320,342,5,59,28,43,5,2
16424,20251122,362,6,103,64,78,8,4
16425,20251121,97,4,39,16,26,2,0
16426,20250926,373,5,48,22,35,3,1
16427,20260328,412,3,145,94,130,9,3
16428,20231210,566,5,38,21,34,3,1
16429,20251003,455,1,18,7,14,1,0
16430,20250409,300,2,112,62,75,8,3
16431,20240803,715,1,380,171,252,29,15
16432,20230117,38,4,101,65,90,9,3
16433,20260313,713,5,46,23,32,4,1
16434,20230604,550,6,121,62,83,8,4
16435,20260419,436,5,239,130,156,15,5
16436,20230603,256,3,43,26,33,3,1
16437,20250423,472,6,172,98,121,12,7
16438,20250101,350,2,216,135,187,21,11
16439,20230918,85,1,296,147,186,17,10
16440,20260324,770,4,99,55,81,9,4
16441,20250506,333,3,32,17,23,1,0
16442,20250801,449,3,154,64,100,17,5
16443,20241225,647,4,62,30,50,4,2
16444,20230926,481,5,90,46,58,9,3
16445,20251115,313,1,192,123,150,24,10
16446,20240106,268,3,56,33,46,5,2
16447,20240922,782,1,58,28,51,6,2
16448,20260530,503,1,140,79,117,10,3
16449,20230307,104,2,93,37,60,6,2
16450,20240523,772,2,170,82,113,13,8
16451,20231224,208,3,270,170,236,25,12
16452,20240727,317,2,552,263,353,57,29
16453,20260428,632,1,122,62,85,4,2
16454,20231016,66,6,45,22,36,3,1
16455,20230212,151,6,34,15,25,4,2
16456,20240530,61,3,37,21,32,2,1
16457,20250118,148,5,87,36,66,8,5
16458,20250223,545,5,47,28,36,2,1
16459,20260207,634,3,177,107,161,25,10
16460,20230617,610,2,61,31,52,5,1
16461,20240616,622,3,200,81,126,16,8
16462,20250630,419,3,65,28,43,5,2
16463,20240616,128,5,70,40,59,9,3
16464,20230402,165,3,100,55,70,11,5
16465,20240210,64,1,158,93,120,12,6
16466,20250624,704,3,200,113,177,11,5
16467,20260117,778,3,320,174,272,28,12
16468,20251221,239,6,109,59,98,8,5
16469,20230611,650,6,127,62,106,15,5
16470,20250425,719,1,93,46,74,12,5
16471,20231126,332,3,94,50,72,4,2
16472,20240730,388,5,96,55,78,7,3
16473,20250710,98,6,52,28,43,6,3
16474,20230618,686,6,269,153,183,24,8
16475,20240706,297,6,144,74,92,16,6
16476,20231129,329,5,272,106,189,25,9
16477,20240824,493,6,146,98,132,7,3
16478,20250802,61,3,155,70,124,6,2
16479,20231105,103,4,85,29,54,4,1
16480,20240608,201,1,51,24,40,4,2
16481,20250929,288,5,153,73,97,4,1
16482,20250721,174,3,144,75,129,18,8
16483,20230610,731,3,258,109,168,25,14
16484,20240420,462,6,102,70,89,13,6
16485,20260223,37,6,90,41,62,9,3
16486,20251003,786,1,84,32,54,5,3
16487,20230118,198,4,92,51,69,9,3
16488,20260428,22,2,113,64,84,10,6
16489,20250110,213,4,28,17,22,1,0
16490,20240712,780,6,208,144,176,16,8
16491,20250524,284,3,22,15,19,2,1
16492,20240318,213,5,45,18,31,3,1
16493,20260520,246,5,22,9,16,1,0
16494,20230112,248,5,189,106,152,10,4
16495,20231103,758,1,122,58,98,11,6
16496,20250504,203,1,45,16,30,4,1
16497,20240314,491,2,37,22,29,2,1
16498,20260107,183,1,74,42,53,8,3
16499,20230224,517,3,83,61,75,8,5
16500,20250725,666,2,53,28,40,4,1
16501,20251219,456,3,673,354,457,57,33
16502,20240301,572,2,104,43,69,10,3
16503,20251011,18,5,90,35,64,5,1
16504,20260329,653,2,60,38,46,6,3
16505,20250603,33,6,101,49,87,11,5
16506,20241231,97,1,324,167,255,42,17
16507,20230922,587,5,121,47,77,6,3
16508,20231002,759,4,160,92,124,11,6
16509,20240324,664,3,15,9,11,1,0
16510,20230124,783,4,57,26,48,6,2
16511,20241211,651,3,163,74,106,9,4
16512,20250315,290,6,42,26,31,2,0
16513,20260626,333,1,68,33,44,4,1
16514,20240527,207,1,80,38,51,3,1
16515,20230528,332,6,73,40,50,3,1
16516,20230412,450,3,115,69,96,13,5
16517,20240404,503,4,122,62,95,15,8
16518,20260214,67,2,257,110,187,17,10
16519,20230809,425,3,206,102,160,9,4
16520,20240208,546,5,166,92,116,7,3
16521,20230531,614,6,177,85,112,14,6
16522,20240813,642,5,58,23,39,2,0
16523,20230705,675,2,255,102,184,20,10
16524,20240828,127,3,60,30,46,6,3
16525,20230416,625,2,139,90,114,9,3
16526,20240317,410,2,165,70,115,14,5
16527,20240526,137,4,121,55,93,15,5
16528,20230204,327,3,70,49,61,8,4
16529,20241009,378,4,89,31,56,9,5
16530,20240919,251,4,104,46,66,5,2
16531,20250728,118,2,175,84,117,9,3
16532,20231228,37,1,50,21,34,4,1
16533,20240531,621,1,151,66,95,6,2
16534,20230308,629,2,171,104,135,7,2
16535,20240307,204,1,54,19,36,4,2
16536,20250717,320,2,55,30,50,4,1
16537,20251201,426,3,68,35,53,5,2
16538,20230608,497,2,283,160,208,19,12
16539,20260506,442,4,99,69,82,9,4
16540,20241106,711,3,52,28,43,5,3
16541,20251225,227,6,158,84,107,13,7
16542,20240724,382,3,18,8,12,0,0
16543,20250206,646,3,75,47,63,10,5
16544,20241011,244,3,114,74,96,6,3
16545,20250611,272,4,18,12,17,1,0
16546,20240628,300,5,106,46,69,7,2
16547,20240220,501,4,141,66,98,15,7
16548,20250809,518,4,63,40,56,5,2
16549,20230526,697,2,70,27,50,8,4
16550,20231007,111,2,140,86,109,6,3
16551,20240412,132,2,104,45,79,10,4
16552,20230329,390,4,39,16,27,2,0
16553,20240914,589,2,158,95,120,14,8
16554,20250114,59,2,192,83,134,13,7
16555,20231225,735,1,91,53,64,8,3
16556,20230128,712,4,98,61,81,14,5
16557,20240213,384,5,56,31,40,2,1
16558,20250420,176,6,202,75,133,19,8
16559,20231228,216,3,202,134,169,10,5
16560,20230305,285,3,148,83,101,15,8
16561,20251003,741,2,33,12,23,2,0
16562,20250404,637,6,33,22,28,4,1
16563,20230504,627,1,43,23,37,6,2
16564,20250826,269,2,100,53,87,11,5
16565,20231002,634,4,166,112,145,13,6
16566,20250915,172,6,57,26,45,6,2
16567,20240407,270,5,147,71,96,9,4
16568,20250806,568,1,116,60,87,12,5
16569,20251016,208,5,32,15,21,3,1
16570,20230430,98,5,98,60,88,13,6
16571,20230116,645,3,188,109,154,17,5
16572,20250419,101,2,21,9,15,2,1
16573,20231211,699,4,104,64,78,7,4
16574,20251029,268,3,49,27,37,6,3
16575,20250331,449,2,58,22,39,3,1
16576,20240704,690,6,37,22,31,2,1
16577,20230507,26,3,127,44,81,11,6
16578,20240827,150,2,176,103,125,6,2
16579,20230518,198,6,189,115,145,23,12
16580,20250129,344,4,19,10,15,0,0
16581,20240229,84,6,112,66,86,13,7
16582,20250108,62,2,108,52,71,10,5
16583,20240113,194,6,192,108,129,18,6
16584,20230313,521,6,249,100,163,10,4
16585,20240507,631,6,54,25,44,4,1
16586,20230531,321,1,95,43,75,8,4
16587,20230301,633,2,53,37,48,5,2
16588,20230803,340,5,222,110,149,18,10
16589,20230314,13,4,71,52,64,9,4
16590,20250728,743,3,304,170,227,21,8
16591,20241127,168,6,36,27,32,4,2
16592,20260318,685,6,84,38,59,5,2
16593,20230710,269,2,109,51,70,4,1
16594,20251017,372,5,143,67,122,16,9
16595,20251025,694,5,186,78,137,7,2
16596,20260115,13,6,403,220,305,37,15
16597,20250406,56,4,69,41,54,7,3
16598,20250923,91,3,201,92,129,19,9
16599,20250523,67,4,132,59,87,10,3
16600,20241128,650,1,529,278,381,22,10
16601,20250131,590,6,42,18,30,3,1
16602,20240712,206,5,230,112,199,20,7
16603,20250507,284,5,115,55,90,13,7
16604,20230125,574,1,97,49,80,6,2
16605,20230614,733,6,106,42,71,5,2
16606,20240603,209,5,124,65,85,11,5
16607,20231231,511,5,98,48,65,7,3
16608,20250210,373,3,314,157,225,30,15
16609,20230305,57,6,101,51,85,8,3
16610,20260203,634,3,143,80,106,12,5
16611,20240605,102,4,161,100,139,10,5
16612,20231226,767,2,180,115,153,18,9
16613,20240228,554,1,163,99,130,13,5
16614,20230714,652,3,81,41,73,6,3
16615,20230226,685,2,168,75,133,21,11
16616,20241014,347,1,40,16,26,3,1
16617,20230305,457,5,26,10,18,2,1
16618,20250923,680,6,60,24,45,8,3
16619,20240526,410,5,238,106,150,16,8
16620,20250608,395,1,73,37,51,7,3
16621,20250530,512,6,245,114,158,10,4
16622,20230927,404,2,105,77,93,11,5
16623,20231017,735,2,44,25,30,3,1
16624,20230830,539,4,97,72,88,11,5
16625,20250319,179,4,56,30,44,3,1
16626,20251022,485,1,53,20,37,4,2
16627,20251214,685,1,63,31,51,7,3
16628,20230323,269,5,208,137,178,18,10
16629,20231024,616,6,62,36,55,7,3
16630,20251212,429,4,74,41,53,6,2
16631,20250331,279,2,117,66,81,8,2
16632,20230626,331,3,16,7,12,0,0
16633,20250922,403,2,87,45,64,10,6
16634,20260524,751,6,195,113,135,17,6
16635,20240813,669,5,113,64,95,5,3
16636,20240229,789,4,26,15,19,2,0
16637,20241118,29,6,54,34,45,5,2
16638,20240831,275,1,139,85,125,6,2
16639,20250916,783,2,48,23,35,4,2
16640,20230113,19,6,32,14,26,2,0
16641,20240323,569,3,51,30,37,4,2
16642,20240926,582,6,74,33,48,6,3
16643,20260124,531,4,60,23,38,5,2
16644,20260209,84,3,63,29,53,4,2
16645,20241006,434,5,64,34,49,6,3
16646,20240809,218,5,84,46,57,9,4
16647,20240710,428,1,47,22,30,4,1
16648,20251121,677,4,93,40,63,6,3
16649,20231202,369,4,93,46,81,7,3
16650,20230810,546,2,119,67,100,17,10
16651,20230828,204,5,172,116,156,22,13
16652,20240514,205,1,32,19,29,3,1
16653,20240224,645,2,181,93,122,17,7
16654,20240620,296,3,207,89,152,8,3
16655,20251029,425,1,91,61,72,7,3
16656,20230903,556,3,224,108,147,20,11
16657,20230822,100,1,67,26,44,5,2
16658,20230611,310,2,94,61,82,13,7
16659,20260610,323,4,106,54,87,15,6
16660,20240418,746,1,151,67,106,8,4
16661,20240301,769,4,60,35,54,4,1
16662,20240722,392,3,67,33,46,6,3
16663,20240418,193,4,91,38,67,4,2
16664,20240909,238,1,82,37,53,7,3
16665,20240822,724,3,94,55,85,10,4
16666,20250302,566,1,42,24,35,3,1
16667,20230123,247,5,64,37,56,3,1
16668,20240610,546,2,130,72,105,17,7
