InventoryKey,DateKey,ProductKey,WarehouseKey,OnHandUnits,InTransitUnits,ReorderPoint,StockoutFlag,ML_IsAnomaly,ML_AnomalyScore
14440,20231230,281,3,172,58,108,0,0,0.1366
14441,20250625,175,8,305,112,149,0,0,0.0917
14442,20251216,224,4,102,166,50,0,0,0.125
14443,20230325,504,3,231,155,96,0,0,0.1278
14444,20240331,594,1,216,216,30,0,0,0.0616
14445,20240818,607,3,574,184,65,0,1,-0.0683
14446,20240123,762,6,81,85,49,0,0,0.1102
14447,20260216,6,2,0,77,41,1,0,0.0497
14448,20250228,470,1,197,79,38,0,0,0.1075
14449,20251229,784,10,56,151,194,0,0,0.0703
14450,20230713,447,6,45,112,180,0,0,0.0923
14451,20230123,578,6,125,36,21,0,0,0.0471
14452,20241028,416,8,117,110,117,0,0,0.1435
14453,20260218,50,6,266,102,144,0,0,0.1105
14454,20240113,116,1,187,49,55,0,0,0.1154
14455,20250626,245,1,110,82,76,0,0,0.1243
14456,20230306,725,9,123,101,196,0,0,0.0825
14457,20251030,560,7,312,123,95,0,0,0.0961
14458,20250809,392,8,123,135,65,0,0,0.1379
14459,20230416,800,3,42,235,113,0,0,0.0765
14460,20231029,779,6,236,16,197,0,0,0.0137
14461,20230823,40,10,62,78,181,0,0,0.0948
14462,20230705,337,1,336,43,115,0,0,0.0646
14463,20260515,772,5,192,140,198,0,0,0.0608
14464,20230904,54,9,141,30,149,0,0,0.1053
14465,20250222,436,10,199,100,59,0,0,0.1243
14466,20241129,318,4,327,109,50,0,0,0.0645
14467,20241120,724,6,48,190,137,0,0,0.1043
14468,20240516,329,6,129,32,31,0,0,0.0797
14469,20230131,283,1,0,160,142,1,0,0.0752
14470,20230207,766,6,186,30,79,0,0,0.1132
14471,20260325,493,10,108,148,169,0,0,0.1291
14472,20230619,257,10,220,9,105,0,0,0.0727
14473,20230214,183,2,123,68,114,0,0,0.1387
14474,20230609,188,7,216,151,48,0,0,0.111
14475,20231203,581,9,56,168,33,0,0,0.0856
14476,20230121,788,6,91,169,102,0,0,0.1328
14477,20230708,82,6,185,175,58,0,0,0.1305
14478,20251006,20,1,545,176,100,0,1,-0.0434
14479,20250705,183,4,95,13,40,0,0,0.0626
14480,20251021,462,7,84,69,154,0,0,0.1204
14481,20241023,493,2,58,144,139,0,0,0.1194
14482,20260429,184,6,100,4,61,0,0,0.0685
14483,20241113,190,3,157,107,184,0,0,0.113
14484,20250612,235,7,0,135,83,1,0,0.0796
14485,20240326,83,4,134,21,49,0,0,0.0824
14486,20230724,526,7,191,158,110,0,0,0.1406
14487,20240914,218,3,227,157,148,0,0,0.1216
14488,20230501,493,1,188,221,87,0,0,0.1076
14489,20230705,460,4,151,211,192,0,0,0.067
14490,20250923,533,6,164,161,44,0,0,0.1222
14491,20250206,421,6,221,70,127,0,0,0.1244
14492,20240123,240,8,100,15,73,0,0,0.0888
14493,20250124,566,10,181,182,41,0,0,0.1068
14494,20240502,99,6,142,249,105,0,0,0.0642
14495,20250627,102,4,183,9,58,0,0,0.0805
14496,20250205,167,1,87,162,191,0,0,0.0929
14497,20231013,581,2,267,79,113,0,0,0.1063
14498,20230716,60,2,66,138,58,0,0,0.118
14499,20230911,106,4,128,193,28,0,0,0.0857
14500,20250328,581,4,197,90,166,0,0,0.1265
14501,20251203,222,9,119,235,129,0,0,0.1022
14502,20250520,640,1,313,243,81,0,0,0.0316
14503,20260520,199,1,413,234,30,0,1,-0.041
14504,20240724,795,5,62,154,153,0,0,0.1215
14505,20240730,336,8,242,150,102,0,0,0.1261
14506,20231204,99,2,273,53,95,0,0,0.1011
14507,20230307,332,5,136,236,133,0,0,0.1035
14508,20240218,308,4,579,192,126,0,1,-0.0579
14509,20230226,474,1,83,191,29,0,0,0.0793
14510,20260415,368,8,204,217,162,0,0,0.0975
14511,20230430,5,3,98,135,65,0,0,0.1295
14512,20231221,314,5,122,157,197,0,0,0.0742
14513,20241114,540,6,200,102,165,0,0,0.1293
14514,20251115,450,7,60,108,52,0,0,0.1042
14515,20230421,243,10,0,53,67,1,0,0.0585
14516,20240531,767,5,252,96,173,0,0,0.0969
14517,20251231,494,8,109,100,111,0,0,0.1356
14518,20260614,200,7,120,221,22,0,0,0.0483
14519,20231219,537,5,275,67,79,0,0,0.094
14520,20231112,200,3,188,82,122,0,0,0.1378
14521,20241102,33,4,70,26,79,0,0,0.0908
14522,20250830,669,1,213,141,133,0,0,0.1387
14523,20240122,41,8,149,218,123,0,0,0.1196
14524,20260521,732,7,127,42,165,0,0,0.1068
14525,20230210,215,6,157,67,72,0,0,0.1285
14526,20240419,199,8,242,40,159,0,0,0.0928
14527,20260326,767,10,231,188,176,0,0,0.0983
14528,20260527,758,1,260,194,20,0,0,0.0193
14529,20251011,686,4,78,183,147,0,0,0.1278
14530,20251204,285,7,152,238,141,0,0,0.0937
14531,20230213,173,8,55,30,166,0,0,0.077
14532,20250313,568,1,18,149,105,0,0,0.0914
14533,20230321,753,2,60,72,117,0,0,0.1204
14534,20250901,103,4,79,46,160,0,0,0.1051
14535,20240629,529,5,198,138,78,0,0,0.1341
14536,20230430,112,10,267,199,143,0,0,0.0912
14537,20230513,144,8,225,28,130,0,0,0.0966
14538,20240423,255,10,81,69,75,0,0,0.1204
14539,20260427,202,7,46,58,34,0,0,0.0762
14540,20250105,644,1,73,197,166,0,0,0.106
14541,20241127,414,2,225,138,97,0,0,0.1324
14542,20231029,431,6,222,48,82,0,0,0.1218
14543,20251126,86,9,224,65,63,0,0,0.116
14544,20260226,460,5,54,23,158,0,0,0.0748
14545,20240518,275,3,45,22,41,0,0,0.0533
14546,20240401,530,2,129,180,172,0,0,0.1222
14547,20230822,179,1,192,73,156,0,0,0.1216
14548,20230526,581,2,31,75,48,0,0,0.0817
14549,20260320,423,9,252,215,49,0,0,0.0679
14550,20231031,325,5,242,229,28,0,0,0.0264
14551,20231018,577,2,67,40,37,0,0,0.0816
14552,20240513,721,9,117,3,99,0,0,0.0726
14553,20241204,482,7,111,210,26,0,0,0.0717
14554,20251114,361,2,115,15,157,0,0,0.0844
14555,20240106,495,1,39,63,191,0,0,0.0474
14556,20241209,557,2,534,157,94,0,1,-0.0504
14557,20260103,22,3,225,114,193,0,0,0.0743
14558,20230226,165,7,188,70,70,0,0,0.1263
14559,20240209,364,4,169,25,82,0,0,0.1092
14560,20240408,59,6,187,22,186,0,0,0.0639
14561,20250831,540,6,189,183,108,0,0,0.1329
14562,20240130,557,6,96,180,59,0,0,0.1245
14563,20250825,82,4,119,143,141,0,0,0.1444
14564,20260220,560,8,164,86,60,0,0,0.1291
14565,20231018,172,3,194,196,84,0,0,0.1192
14566,20230113,535,6,64,36,25,0,0,0.0447
14567,20251211,424,4,412,109,170,0,0,0.0136
14568,20250620,579,1,162,159,93,0,0,0.1482
14569,20250101,188,6,77,74,163,0,0,0.1189
14570,20250721,773,10,90,143,94,0,0,0.1374
14571,20240924,191,6,77,157,73,0,0,0.1271
14572,20231108,34,10,177,247,49,0,0,0.0495
14573,20251207,212,1,131,42,26,0,0,0.074
14574,20230107,799,4,158,171,136,0,0,0.1461
14575,20230121,393,10,216,116,156,0,0,0.1248
14576,20240324,195,1,163,141,183,0,0,0.1191
14577,20230626,420,9,73,88,166,0,0,0.1259
14578,20260516,348,7,143,177,119,0,0,0.1449
14579,20250614,94,1,241,87,192,0,0,0.0697
14580,20230721,627,3,81,214,27,0,0,0.0598
14581,20230708,458,4,299,43,132,0,0,0.0807
14582,20231017,418,2,126,70,115,0,0,0.1392
14583,20231227,72,7,271,53,83,0,0,0.0998
14584,20250819,340,1,82,78,166,0,0,0.1209
14585,20250729,72,9,128,88,103,0,0,0.1418
14586,20250224,208,9,50,184,179,0,0,0.0906
14587,20250107,176,4,55,214,184,0,0,0.0695
14588,20230513,82,2,198,35,41,0,0,0.09
14589,20260621,133,4,108,63,69,0,0,0.1208
14590,20260406,476,10,106,9,86,0,0,0.083
14591,20251127,183,2,353,208,169,0,0,0.028
14592,20230129,263,3,47,18,128,0,0,0.0759
14593,20241201,754,6,128,12,84,0,0,0.0931
14594,20250404,789,7,331,192,30,0,0,0.0285
14595,20260522,780,9,27,187,140,0,0,0.0872
14596,20250612,252,8,295,78,187,0,0,0.0565
14597,20230114,190,5,235,162,99,0,0,0.1288
14598,20240911,456,5,147,16,174,0,0,0.0822
14599,20250210,58,5,96,135,117,0,0,0.1361
14600,20241208,514,8,54,59,33,0,0,0.0834
14601,20241227,36,6,150,74,123,0,0,0.1452
14602,20250705,208,8,216,21,142,0,0,0.0906
14603,20230315,391,9,104,241,56,0,0,0.0723
14604,20240430,220,1,156,158,107,0,0,0.1511
14605,20230307,720,9,252,129,153,0,0,0.1185
14606,20250620,254,6,332,94,169,0,0,0.0575
14607,20240119,186,8,95,23,75,0,0,0.0945
14608,20250804,431,9,173,22,195,0,0,0.0456
14609,20260416,616,3,342,194,68,0,0,0.058
14610,20251129,720,2,254,24,134,0,0,0.0823
14611,20241001,232,7,420,43,125,0,0,0.0083
14612,20230622,33,3,27,186,21,0,0,0.0152
14613,20240410,486,10,173,100,109,0,0,0.142
14614,20241225,515,6,367,188,153,0,0,0.0438
14615,20250724,157,6,386,93,97,0,0,0.0331
14616,20260318,493,2,121,205,192,0,0,0.0692
14617,20230302,394,2,297,100,96,0,0,0.0895
14618,20250130,582,8,202,179,173,0,0,0.1106
14619,20260131,376,2,149,180,110,0,0,0.1396
14620,20260304,598,3,159,124,159,0,0,0.1438
14621,20250630,695,9,304,71,121,0,0,0.09
14622,20230412,433,10,343,90,41,0,0,0.0424
14623,20250516,68,1,57,108,77,0,0,0.1133
14624,20240404,380,1,239,8,104,0,0,0.0679
14625,20230907,25,10,204,181,179,0,0,0.1027
14626,20240423,485,2,148,187,150,0,0,0.1354
14627,20240623,560,4,162,6,124,0,0,0.0825
14628,20240614,90,7,105,51,109,0,0,0.1233
14629,20231009,647,7,195,244,72,0,0,0.0646
14630,20251004,795,6,121,239,52,0,0,0.0706
14631,20230129,284,6,174,118,126,0,0,0.1475
14632,20231004,113,4,234,158,195,0,0,0.0651
14633,20260223,572,9,49,217,31,0,0,0.0545
14634,20250414,646,2,234,211,177,0,0,0.088
14635,20240604,131,10,84,15,197,0,0,0.028
14636,20240418,622,2,0,24,75,1,0,0.0368
14637,20240824,387,5,87,143,58,0,0,0.1298
14638,20240321,91,3,196,183,155,0,0,0.124
14639,20231124,763,6,40,126,114,0,0,0.1107
14640,20240114,403,8,182,29,169,0,0,0.0993
14641,20260321,47,4,309,85,34,0,0,0.0502
14642,20230802,550,7,117,202,178,0,0,0.1146
14643,20240307,86,2,252,74,175,0,0,0.0954
14644,20230725,95,9,327,122,125,0,0,0.0868
14645,20230227,140,6,41,14,175,0,0,0.0504
14646,20231227,680,7,189,211,94,0,0,0.1201
14647,20230925,232,2,0,0,129,1,0,0.0066
14648,20250924,743,3,507,17,159,0,1,-0.0475
14649,20230709,538,9,70,130,82,0,0,0.1256
14650,20230103,224,10,224,71,32,0,0,0.0924
14651,20240429,529,1,238,64,191,0,0,0.0616
14652,20240719,599,4,292,146,150,0,0,0.0959
14653,20230617,725,1,72,123,59,0,0,0.1179
14654,20231112,464,7,83,202,50,0,0,0.0977
14655,20230707,511,2,75,174,45,0,0,0.1077
14656,20250612,758,8,42,38,122,0,0,0.0925
14657,20250314,260,2,208,173,66,0,0,0.12
14658,20250413,482,8,56,7,154,0,0,0.0499
14659,20260531,266,8,0,74,35,1,0,0.0442
14660,20250703,427,9,85,169,75,0,0,0.1272
14661,20230317,772,4,63,9,63,0,0,0.0675
14662,20230203,122,1,92,222,90,0,0,0.1025
14663,20230622,98,8,235,33,100,0,0,0.1044
14664,20230507,691,7,0,207,33,1,0,0.0293
14665,20250111,404,4,378,237,22,0,1,-0.0386
14666,20230117,454,9,98,196,143,0,0,0.1207
14667,20251213,405,4,99,24,41,0,0,0.074
14668,20230622,355,6,255,44,167,0,0,0.0838
14669,20251029,269,4,267,2,111,0,0,0.0394
14670,20251218,587,3,80,11,147,0,0,0.0724
14671,20251007,301,7,171,76,117,0,0,0.1438
14672,20231228,774,3,171,30,90,0,0,0.1171
14673,20240220,248,10,120,91,71,0,0,0.1349
14674,20230513,491,4,98,77,56,0,0,0.1158
14675,20250504,341,9,297,174,122,0,0,0.0982
14676,20260222,379,6,0,84,35,1,0,0.0459
14677,20241005,557,6,200,134,128,0,0,0.1384
14678,20240511,408,7,243,193,59,0,0,0.1046
14679,20250201,66,2,171,124,63,0,0,0.1403
14680,20231020,417,9,226,65,60,0,0,0.1157
14681,20230915,22,8,429,43,184,0,1,-0.0164
14682,20240301,93,2,319,93,158,0,0,0.0723
14683,20230512,290,8,365,4,92,0,1,-0.0059
14684,20250216,623,7,144,149,145,0,0,0.1467
14685,20241023,293,3,220,217,150,0,0,0.0987
14686,20251208,345,2,140,14,172,0,0,0.0809
14687,20231113,663,2,118,129,95,0,0,0.1439
14688,20230901,744,4,240,64,146,0,0,0.105
14689,20230927,650,10,224,63,139,0,0,0.1129
14690,20250224,792,10,181,72,59,0,0,0.1249
14691,20230317,244,10,308,110,122,0,0,0.0929
14692,20250227,396,1,145,4,171,0,0,0.0516
14693,20230612,644,4,97,155,82,0,0,0.1327
14694,20241004,623,4,0,231,50,1,0,0.0203
14695,20260609,284,6,91,114,95,0,0,0.1297
14696,20250228,577,6,145,141,39,0,0,0.1227
14697,20260518,48,4,349,47,91,0,0,0.045
14698,20251219,727,3,173,126,114,0,0,0.1483
14699,20250905,340,7,53,96,144,0,0,0.1121
14700,20250603,220,10,122,208,115,0,0,0.1313
14701,20230817,99,8,109,211,78,0,0,0.1173
14702,20231102,444,6,144,115,132,0,0,0.1528
14703,20240115,597,9,200,198,138,0,0,0.1202
14704,20230211,389,1,83,245,166,0,0,0.065
14705,20241130,195,7,247,56,40,0,0,0.0829
14706,20260531,314,8,223,13,112,0,0,0.0823
14707,20250828,294,10,187,136,62,0,0,0.1358
14708,20240229,441,9,25,223,82,0,0,0.0611
14709,20260128,384,3,28,185,182,0,0,0.0688
14710,20230620,266,4,221,117,27,0,0,0.0748
14711,20250428,71,4,252,50,113,0,0,0.1099
14712,20251010,243,5,86,18,89,0,0,0.0952
14713,20240725,587,7,112,14,26,0,0,0.0385
14714,20260125,524,4,36,178,189,0,0,0.0604
14715,20230331,365,5,199,239,169,0,0,0.0728
14716,20251004,609,8,104,28,40,0,0,0.0785
14717,20231002,622,5,66,13,126,0,0,0.0815
14718,20230320,483,6,175,66,70,0,0,0.1265
14719,20260401,474,8,133,217,95,0,0,0.116
14720,20241109,316,5,91,76,155,0,0,0.1214
14721,20240902,180,7,375,0,47,0,1,-0.0291
14722,20240211,728,3,151,75,31,0,0,0.1058
14723,20250425,623,4,51,150,132,0,0,0.1188
14724,20240309,314,1,182,91,145,0,0,0.1362
14725,20240301,230,1,103,249,50,0,0,0.0438
14726,20240601,292,9,89,60,33,0,0,0.0944
14727,20251128,350,2,265,209,63,0,0,0.0813
14728,20241211,720,3,398,87,139,0,0,0.0366
14729,20250525,471,2,188,205,108,0,0,0.1289
14730,20260310,330,10,113,126,94,0,0,0.14
14731,20240823,274,6,82,225,79,0,0,0.0963
14732,20250320,418,10,166,70,172,0,0,0.1255
14733,20250523,24,1,190,67,198,0,0,0.0624
14734,20250315,369,4,19,249,86,0,0,0.016
14735,20250820,792,3,440,219,65,0,1,-0.023
14736,20260122,466,8,0,117,159,1,0,0.0758
14737,20230205,177,9,116,117,79,0,0,0.1326
14738,20260405,629,1,69,125,88,0,0,0.1252
14739,20250323,58,2,352,102,116,0,0,0.0565
14740,20250629,107,9,0,196,52,1,0,0.0499
14741,20240905,294,3,419,140,194,0,1,-0.0116
14742,20240716,196,8,79,48,68,0,0,0.1129
14743,20240822,329,7,213,184,199,0,0,0.039
14744,20260415,717,3,108,51,137,0,0,0.1207
14745,20260403,226,4,241,69,108,0,0,0.1156
14746,20240819,652,5,194,109,61,0,0,0.1288
14747,20240224,30,1,383,134,163,0,0,0.0399
14748,20240721,408,1,123,137,122,0,0,0.1486
14749,20231130,146,2,150,244,138,0,0,0.0803
14750,20251108,239,8,127,124,112,0,0,0.1449
14751,20250226,432,3,126,128,54,0,0,0.1354
14752,20230731,313,10,40,13,164,0,0,0.0547
14753,20240130,163,6,0,166,89,1,0,0.0789
14754,20251007,781,5,224,56,86,0,0,0.1267
14755,20250724,592,5,173,32,179,0,0,0.0979
14756,20260301,323,6,106,176,42,0,0,0.1162
14757,20231030,728,2,56,152,176,0,0,0.1039
14758,20240518,331,1,228,88,123,0,0,0.1292
14759,20250719,656,10,181,28,97,0,0,0.1137
14760,20250125,316,10,286,152,153,0,0,0.0966
14761,20260625,13,3,131,194,198,0,0,0.054
14762,20231212,463,9,242,79,76,0,0,0.1158
14763,20231127,453,3,134,108,166,0,0,0.138
14764,20251108,333,8,351,230,136,0,0,0.0202
14765,20250727,301,4,170,32,115,0,0,0.126
14766,20260515,559,1,103,171,99,0,0,0.1369
14767,20230816,53,1,120,145,51,0,0,0.1331
14768,20260117,283,9,108,15,90,0,0,0.0948
14769,20260126,407,6,44,176,20,0,0,0.032
14770,20251125,403,5,346,97,38,0,0,0.0335
14771,20240803,283,7,146,182,88,0,0,0.137
14772,20260624,161,2,176,118,107,0,0,0.1471
14773,20260616,429,8,59,242,49,0,0,0.0429
14774,20241005,603,4,236,122,103,0,0,0.1358
14775,20250520,60,5,142,138,43,0,0,0.1241
14776,20230817,130,4,131,107,33,0,0,0.1086
14777,20250303,87,6,292,30,50,0,0,0.0515
14778,20251112,190,6,110,3,76,0,0,0.0712
14779,20260225,505,8,138,79,24,0,0,0.0821
14780,20251029,161,4,174,214,35,0,0,0.0866
14781,20251101,599,6,123,196,55,0,0,0.115
14782,20251003,200,1,188,235,44,0,0,0.0706
14783,20241018,742,9,144,53,178,0,0,0.1134
14784,20250208,515,2,69,112,188,0,0,0.0928
14785,20240525,580,1,84,66,69,0,0,0.1165
14786,20240110,132,10,0,145,40,1,0,0.0559
14787,20230304,603,1,135,40,120,0,0,0.1305
14788,20240830,583,5,149,38,106,0,0,0.1257
14789,20251026,582,5,96,115,27,0,0,0.0837
14790,20250905,436,1,189,97,99,0,0,0.1329
14791,20240321,341,6,177,162,157,0,0,0.133
14792,20250723,537,4,285,198,171,0,0,0.066
14793,20250928,731,2,0,198,187,1,0,0.0286
14794,20231217,754,10,63,247,80,0,0,0.0493
14795,20230116,534,2,290,91,168,0,0,0.0825
14796,20241224,583,5,92,167,101,0,0,0.1345
14797,20260629,5,8,155,244,30,0,0,0.0438
14798,20231005,123,5,129,193,151,0,0,0.1319
14799,20240401,238,2,0,62,134,1,0,0.0699
14800,20230811,53,9,39,44,163,0,0,0.077
14801,20230414,164,8,0,97,70,1,0,0.073
14802,20250606,685,1,80,173,162,0,0,0.1269
14803,20230429,108,3,80,113,86,0,0,0.1252
14804,20250907,519,1,270,157,184,0,0,0.0753
14805,20231018,539,7,174,90,102,0,0,0.14
14806,20250126,228,8,133,80,101,0,0,0.1389
14807,20231109,498,9,233,175,142,0,0,0.122
14808,20231223,564,7,99,201,187,0,0,0.0866
14809,20240719,6,8,176,38,32,0,0,0.0876
14810,20240216,604,9,48,137,61,0,0,0.1114
14811,20230801,13,4,214,240,158,0,0,0.074
14812,20240807,172,10,143,5,188,0,0,0.0293
14813,20240614,237,1,136,196,102,0,0,0.1321
14814,20250212,299,2,135,164,119,0,0,0.1451
14815,20230917,180,5,131,189,54,0,0,0.118
14816,20230126,126,3,57,130,135,0,0,0.1215
14817,20251218,484,3,136,123,90,0,0,0.1457
14818,20260120,440,4,58,222,135,0,0,0.0924
14819,20260107,62,6,105,148,31,0,0,0.104
14820,20250904,457,6,92,236,28,0,0,0.0448
14821,20240321,359,10,289,177,29,0,0,0.0557
14822,20260102,247,4,6,51,36,0,0,0.0367
14823,20260222,437,1,0,56,60,1,0,0.0569
14824,20240824,648,5,67,237,153,0,0,0.0833
14825,20240602,518,9,90,116,138,0,0,0.1388
14826,20240606,138,3,0,167,122,1,0,0.0807
14827,20260601,663,6,109,137,26,0,0,0.0913
14828,20240504,154,9,251,120,100,0,0,0.1209
14829,20240331,113,4,385,182,175,0,0,0.0249
14830,20231024,531,8,220,1,76,0,0,0.0612
14831,20240426,739,9,225,67,126,0,0,0.1225
14832,20241025,84,5,78,208,30,0,0,0.0775
14833,20250526,552,8,238,72,159,0,0,0.1062
14834,20231014,543,7,236,100,145,0,0,0.1236
14835,20231104,354,6,77,23,39,0,0,0.0684
14836,20240727,395,4,177,214,142,0,0,0.1195
14837,20260419,207,9,258,194,166,0,0,0.084
14838,20260415,82,3,114,196,42,0,0,0.1053
14839,20260319,326,2,172,17,120,0,0,0.1028
14840,20260416,463,7,352,22,192,0,1,-0.0121
14841,20260321,667,2,40,88,151,0,0,0.1039
14842,20241008,386,4,52,124,60,0,0,0.1082
14843,20260131,224,10,78,102,188,0,0,0.0966
14844,20260411,233,2,84,158,32,0,0,0.098
14845,20230209,434,3,352,45,94,0,0,0.0424
14846,20230701,455,8,156,14,35,0,0,0.0643
14847,20230808,697,10,165,212,47,0,0,0.102
14848,20240516,352,9,68,98,128,0,0,0.1251
14849,20230926,677,8,93,125,195,0,0,0.0807
14850,20240207,677,3,0,40,109,1,0,0.057
14851,20250428,54,8,65,64,88,0,0,0.113
14852,20230104,561,9,125,41,145,0,0,0.1092
14853,20240822,226,9,154,154,151,0,0,0.1466
14854,20230505,35,10,270,205,65,0,0,0.0842
14855,20240525,213,8,176,222,98,0,0,0.107
14856,20250210,629,6,19,148,189,1,0,0.0504
14857,20230821,756,5,135,1,167,0,0,0.038
14858,20240212,489,8,98,131,41,0,0,0.1161
14859,20230201,382,8,74,9,36,0,0,0.0453
14860,20250602,577,2,70,47,68,0,0,0.1059
14861,20250613,353,2,0,170,66,1,0,0.0769
14862,20240305,8,7,211,82,38,0,0,0.099
14863,20241014,512,5,23,123,33,0,0,0.0558
14864,20230105,532,2,70,215,39,0,0,0.0771
14865,20240628,467,4,75,54,22,0,0,0.0491
14866,20250710,460,8,157,191,148,0,0,0.1306
14867,20241009,745,6,106,51,116,0,0,0.1279
14868,20240111,372,7,247,46,22,0,0,0.0328
14869,20240129,740,9,288,18,68,0,0,0.055
14870,20250516,166,4,249,155,72,0,0,0.1165
14871,20241209,232,4,129,223,151,0,0,0.1127
14872,20250223,751,7,113,235,97,0,0,0.0968
14873,20241218,175,8,0,158,31,1,0,0.0399
14874,20240726,137,3,436,96,37,0,1,-0.0103
14875,20230208,479,3,116,156,165,0,0,0.1334
14876,20240704,398,4,29,97,28,0,0,0.0518
14877,20231125,379,7,94,229,119,0,0,0.1054
14878,20250520,793,2,61,221,102,0,0,0.0948
14879,20250719,255,4,0,178,26,1,0,0.0189
14880,20250523,790,8,113,107,137,0,0,0.1408
14881,20240821,426,3,248,111,93,0,0,0.1217
14882,20240216,142,3,69,64,73,0,0,0.113
14883,20260220,260,9,130,153,135,0,0,0.1463
14884,20240822,668,6,171,157,116,0,0,0.1465
14885,20240103,627,7,127,105,57,0,0,0.1319
14886,20260625,62,8,279,184,35,0,0,0.064
14887,20240412,30,9,262,196,176,0,0,0.0768
14888,20251029,642,8,141,63,37,0,0,0.1117
14889,20240508,112,8,162,117,58,0,0,0.1353
14890,20241215,430,3,68,87,178,0,0,0.1118
14891,20260327,613,2,298,33,49,0,0,0.0564
14892,20230411,617,7,266,235,143,0,0,0.0683
14893,20260215,119,2,185,244,104,0,0,0.0763
14894,20230403,467,1,55,7,98,0,0,0.0641
14895,20240325,430,6,0,140,25,1,0,0.0234
14896,20260312,634,8,300,161,195,0,0,0.0398
14897,20240226,143,7,296,142,111,0,0,0.1036
14898,20240702,798,4,180,131,32,0,0,0.1117
14899,20250710,189,3,250,44,184,0,0,0.0698
14900,20260322,4,2,154,94,134,0,0,0.1446
14901,20230330,390,3,281,30,92,0,0,0.0749
14902,20250718,548,10,48,245,120,0,0,0.0613
14903,20230219,774,8,290,62,59,0,0,0.0809
14904,20231231,409,1,247,66,37,0,0,0.0821
14905,20231111,592,8,56,247,184,0,0,0.0254
14906,20250504,657,6,256,48,122,0,0,0.1082
14907,20240506,198,10,106,122,115,0,0,0.14
14908,20241114,685,5,22,207,185,1,0,0.0528
14909,20260531,170,5,270,52,190,0,0,0.05
14910,20230819,390,2,368,166,135,0,0,0.0536
14911,20250711,137,10,146,156,23,0,0,0.0855
14912,20250324,414,8,253,39,166,0,0,0.0797
14913,20240327,740,9,264,148,23,0,0,0.0508
14914,20260515,723,8,46,174,150,0,0,0.1124
14915,20250612,441,4,114,117,97,0,0,0.1378
14916,20250102,513,8,104,40,77,0,0,0.111
14917,20230816,162,2,0,139,180,1,0,0.0546
14918,20240622,137,3,93,173,113,0,0,0.1302
14919,20250423,119,4,177,206,182,0,0,0.1009
14920,20260107,295,7,137,94,158,0,0,0.1344
14921,20260204,49,3,260,124,82,0,0,0.1164
14922,20260110,278,6,175,71,39,0,0,0.1135
14923,20241019,594,6,104,108,165,0,0,0.1337
14924,20251216,370,2,268,85,21,0,0,0.0269
14925,20260606,260,3,317,136,54,0,0,0.0856
14926,20260404,20,1,186,178,195,0,0,0.0733
14927,20241116,245,8,78,183,162,0,0,0.1198
14928,20240721,657,8,107,176,56,0,0,0.1297
14929,20231212,170,10,266,136,109,0,0,0.1156
14930,20240811,525,3,0,91,190,1,0,0.0392
14931,20231111,472,4,3,72,134,1,0,0.0713
14932,20250709,490,6,48,178,146,0,0,0.1095
14933,20231128,732,9,285,241,122,0,0,0.0544
14934,20230329,494,10,264,119,79,0,0,0.1104
14935,20250307,416,5,169,110,46,0,0,0.1202
14936,20240220,706,4,148,102,93,0,0,0.1442
14937,20230624,553,10,61,147,167,0,0,0.1131
14938,20240202,675,4,178,44,33,0,0,0.0934
14939,20230514,305,9,249,173,23,0,0,0.0497
14940,20230813,466,1,218,57,137,0,0,0.1185
14941,20241010,227,2,53,188,26,0,0,0.0566
14942,20230420,353,9,154,170,83,0,0,0.1405
14943,20250315,301,7,125,119,178,0,0,0.13
14944,20240411,205,2,107,90,95,0,0,0.1334
14945,20251228,386,9,190,44,83,0,0,0.1188
14946,20250330,714,8,94,175,102,0,0,0.1321
14947,20241024,606,9,158,42,164,0,0,0.1091
14948,20231220,288,7,322,199,40,0,0,0.0452
14949,20230422,130,8,352,1,138,0,1,-0.0085
14950,20231208,718,4,295,186,134,0,0,0.0957
14951,20250815,342,8,74,36,22,0,0,0.0404
14952,20250425,718,2,54,30,151,0,0,0.0855
14953,20240702,328,2,64,239,73,0,0,0.0678
14954,20240530,56,7,98,56,192,0,0,0.0734
14955,20230905,699,5,387,209,30,0,1,-0.017
14956,20230503,233,2,220,99,189,0,0,0.0796
14957,20260617,24,2,97,65,45,0,0,0.1077
14958,20230312,316,6,0,36,143,1,0,0.0493
14959,20240223,231,9,135,14,147,0,0,0.0888
14960,20230219,537,1,262,242,153,0,0,0.0592
14961,20260211,159,10,381,236,188,0,1,-0.0241
